accession	organism	vclass	cell	locus_idx	contig	coverage	identity	aligned_aa	frameshifts	stop_codons	lesions	lesion_density	contig_edge	n_gap	longest_n_run	annot_gene	annot_paralog_matches	contig_n50	contig_spans_gene	scored	verdict	verdict_reason
GCF_900634775.2	Gouania willdenowi	Actinopteri	RYR	3	NC_041065.1	1	0.6735	4968	1	0	1	0.2013	0	0	0	LOC114456551	0	1838341	1	1	intact	density 0.20 <= bar 1.59
GCF_900634775.2	Gouania willdenowi	Actinopteri	RYR	4	NC_041066.1	1	0.6576	4967	3	0	3	0.604	0	0	0	ryr3	1	1838341	1	1	intact	density 0.60 <= bar 1.59
GCF_900634775.2	Gouania willdenowi	Actinopteri	RYR	5	NC_041058.1	1	0.5437	5168	0	0	0	0	0	0	0	ryr2b	1	1838341	1	1	intact	density 0.00 <= bar 1.59
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	ITPR1	0	NC_041411.2	1	0.8922	2748	0	0	0	0	0	0	0	LOC127526220	0	6772339	1	1	intact	density 0.00 <= bar 1.59
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	ITPR2	0	NC_041394.2	1	0.7614	2700	0	0	0	0	0	1	7584	itpr2	1	6772339	1	1	intact	density 0.00 <= bar 1.59
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	ITPR3	0	NC_041396.2	1	0.759	2670	0	0	0	0	0	0	0	itpr3	1	6772339	1	1	intact	density 0.00 <= bar 1.59
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	RYR	0	NC_041408.2	1	0.8802	4961	0	0	0	0	0	0	0	ryr2a	1	6772339	1	1	intact	density 0.00 <= bar 1.59
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	RYR	1	NC_041394.2	1	0.8413	5037	0	0	0	0	0	0	0	LOC114647909	0	6772339	1	1	intact	density 0.00 <= bar 1.59
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	RYR	2	NC_041409.2	1	0.6976	4968	0	0	0	0	0	0	0	ryr3	1	6772339	1	1	intact	density 0.00 <= bar 1.59
GCF_900880675.2	Sparus aurata	Actinopteri	ITPR1	0	NC_044192.1	1	0.9594	2748	0	0	0	0	0	0	0	LOC115582679	0	2862625	1	1	intact	density 0.00 <= bar 1.59
GCF_900880675.2	Sparus aurata	Actinopteri	ITPR1	1	NC_044192.1	1	0.8683	2748	1	0	1	0.3639	0	0	0	itpr1b	1	2862625	1	1	intact	density 0.36 <= bar 1.59
GCF_900880675.2	Sparus aurata	Actinopteri	ITPR2	0	NC_044194.1	1	0.8605	2701	1	1	2	0.7405	0	0	0	itpr2	1	2862625	1	1	intact	density 0.74 <= bar 1.59
GCF_900880675.2	Sparus aurata	Actinopteri	ITPR3	0	NC_044193.1	1	0.9045	2670	0	0	0	0	0	0	0	itpr3	1	2862625	1	1	intact	density 0.00 <= bar 1.59
GCF_900880675.2	Sparus aurata	Actinopteri	RYR	0	NC_044206.1	1	0.8794	4961	0	0	0	0	0	0	0	ryr2a	1	2862625	1	1	intact	density 0.00 <= bar 1.59
GCF_900880675.2	Sparus aurata	Actinopteri	RYR	1	NC_044188.1	1	0.8067	5037	0	0	0	0	0	0	0	ryr1b	1	2862625	1	1	intact	density 0.00 <= bar 1.59
GCF_900880675.2	Sparus aurata	Actinopteri	RYR	2	NC_044199.1	1	0.7978	5037	0	0	0	0	0	0	0	LOC115594616	0	2862625	1	1	intact	density 0.00 <= bar 1.59
GCF_900880675.2	Sparus aurata	Actinopteri	RYR	3	NC_044202.1	0.9962	0.675	4967	2	0	2	0.4027	0	0	0	LOC115597678	0	2862625	1	1	intact	density 0.40 <= bar 1.59
GCF_900880675.2	Sparus aurata	Actinopteri	RYR	4	NC_044208.1	1	0.6529	5037	1	0	1	0.1985	0	0	0	ryr3	1	2862625	1	1	intact	density 0.20 <= bar 1.59
GCF_900880675.2	Sparus aurata	Actinopteri	RYR	5	NC_044201.1	1	0.5661	5168	0	0	0	0	0	0	0	ryr2b	1	2862625	1	1	intact	density 0.00 <= bar 1.59
GCF_901000725.3	Takifugu rubripes	Actinopteri	ITPR1	0	NC_042303.1	1	0.9313	2748	0	0	0	0	0	0	0	LOC101074739	0	3136617	1	1	intact	density 0.00 <= bar 1.59
GCF_901000725.3	Takifugu rubripes	Actinopteri	ITPR1	1	NC_042303.1	1	0.862	2748	0	0	0	0	0	0	0	itpr1b	1	3136617	1	1	intact	density 0.00 <= bar 1.59
GCF_901000725.3	Takifugu rubripes	Actinopteri	ITPR2	0	NC_042293.1	1	0.8535	2701	0	1	1	0.3702	0	0	0	itpr2	1	3136617	1	1	intact	density 0.37 <= bar 1.59
GCF_901000725.3	Takifugu rubripes	Actinopteri	ITPR3	0	NC_042287.1	1	0.8589	2670	43	2	45	16.8539	0	0	0	itpr3	1	3136617	1	1	elevated_lesions	density 16.85 > bar 1.59 in a contiguous assembly
GCF_901000725.3	Takifugu rubripes	Actinopteri	RYR	0	NC_042295.1	1	0.8005	5037	0	0	0	0	0	0	0	ryr1b	1	3136617	1	1	intact	density 0.00 <= bar 1.59
GCF_901000725.3	Takifugu rubripes	Actinopteri	RYR	1	NC_042299.1	1	0.7926	5037	0	0	0	0	0	0	0	LOC101072939	0	3136617	1	1	intact	density 0.00 <= bar 1.59
GCF_901000725.3	Takifugu rubripes	Actinopteri	RYR	2	NC_042285.1	1	0.7934	4961	0	0	0	0	0	0	0	ryr2a	1	3136617	1	1	intact	density 0.00 <= bar 1.59
GCF_901000725.3	Takifugu rubripes	Actinopteri	RYR	3	NC_042286.1	1	0.6735	4968	2	0	2	0.4026	0	0	0	LOC101061096	0	3136617	1	1	intact	density 0.40 <= bar 1.59
GCF_901000725.3	Takifugu rubripes	Actinopteri	RYR	4	NC_042300.1	1	0.6578	4967	1	1	2	0.4027	0	0	0	ryr3	1	3136617	1	1	intact	density 0.40 <= bar 1.59
GCF_901000725.3	Takifugu rubripes	Actinopteri	RYR	5	NC_042288.1	1	0.6127	4967	0	0	0	0	0	0	0	ryr2b	1	3136617	1	1	intact	density 0.00 <= bar 1.59
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	ITPR1	0	NC_042618.1	1	0.9033	2758	0	1	1	0.3626	0	0	0	ITPR1	1	3216284	1	1	intact	density 0.36 <= bar 1.59
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	ITPR2	0	NC_042618.1	1	0.9031	2700	2	0	2	0.7407	0	1	100	ITPR2	1	3216284	1	1	intact	density 0.74 <= bar 1.59
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	ITPR3	0	NC_042626.1	0.9989	0.8694	2661	0	0	0	0	0	0	0	ITPR3	1	3216284	1	1	intact	density 0.00 <= bar 1.59
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	RYR	0	NC_042617.1	0.9962	0.9158	4967	1	0	1	0.2013	0	0	0	RYR2	1	3216284	1	1	intact	density 0.20 <= bar 1.59
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	RYR	1	NC_042625.1	1	0.8814	5037	0	0	0	0	0	0	0	RYR1	1	3216284	1	1	intact	density 0.00 <= bar 1.59
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	RYR	2	NC_042618.1	1	0.6699	5037	2	0	2	0.3971	0	0	0	RYR3	1	3216284	1	1	intact	density 0.40 <= bar 1.59
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR1	0	NC_043961.1	1	0.9665	2748	0	0	0	0	0	0	0	itpr1a	1	2360121	1	1	intact	density 0.00 <= bar 1.59
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR1	1	NC_043961.1	1	0.8709	2748	0	0	0	0	0	0	0	itpr1b	1	2360121	1	1	intact	density 0.00 <= bar 1.59
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR2	0	NC_043962.1	1	0.8477	2701	1	0	1	0.3702	0	0	0	itpr2	1	2360121	1	1	intact	density 0.37 <= bar 1.59
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR3	0	NC_043963.1	1	0.9065	2670	0	0	0	0	0	0	0	itpr3	1	2360121	1	1	intact	density 0.00 <= bar 1.59
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	0	NC_043975.1	1	0.8679	4961	34	0	34	6.8535	0	0	0	LOC115410430	0	2360121	1	1	elevated_lesions	density 6.85 > bar 1.59 in a contiguous assembly
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	1	NC_043969.1	1	0.8092	5037	0	0	0	0	0	0	0	ryr1b	1	2360121	1	1	intact	density 0.00 <= bar 1.59
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	2	NC_043970.1	1	0.8058	5037	0	1	1	0.1985	0	0	0	LOC115433333	0	2360121	1	1	intact	density 0.20 <= bar 1.59
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	3	NC_043978.1	1	0.6758	4968	1	0	1	0.2013	0	0	0	LOC115413408	0	2360121	1	1	intact	density 0.20 <= bar 1.59
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	4	NC_043979.1	1	0.6666	4967	0	0	0	0	0	0	0	ryr3	1	2360121	1	1	intact	density 0.00 <= bar 1.59
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	5	NC_043971.1	1	0.5579	5168	0	0	0	0	0	0	0	ryr2b	1	2360121	1	1	intact	density 0.00 <= bar 1.59
GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR1	0	NC_043984.1	1	0.9567	2748	0	0	0	0	0	0	0	LOC115359857	0	14475636	1	1	intact	density 0.00 <= bar 1.59
GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR1	1	NC_043984.1	1	0.8723	2748	0	0	0	0	0	0	0	itpr1b	1	14475636	1	1	intact	density 0.00 <= bar 1.59
GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR2	0	NC_043985.1	1	0.8612	2701	1	0	1	0.3702	0	0	0	itpr2	1	14475636	1	1	intact	density 0.37 <= bar 1.59
GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR3	0	NC_043986.1	1	0.8947	2670	0	0	0	0	0	0	0	itpr3	1	14475636	1	1	intact	density 0.00 <= bar 1.59
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	0	NC_043998.1	1	0.8854	4961	0	0	0	0	0	0	0	ryr2a	1	14475636	1	1	intact	density 0.00 <= bar 1.59
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	1	NC_043992.1	1	0.8181	5037	0	0	0	0	0	0	0	ryr1b	1	14475636	1	1	intact	density 0.00 <= bar 1.59
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	2	NC_043993.1	1	0.8005	5037	0	0	0	0	0	0	0	LOC115371805	0	14475636	1	1	intact	density 0.00 <= bar 1.59
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	3	NC_044001.1	1	0.6827	4967	1	0	1	0.2013	0	0	0	LOC115380742	0	14475636	1	1	intact	density 0.20 <= bar 1.59
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	4	NC_044003.1	1	0.6693	4968	1	0	1	0.2013	0	0	0	ryr3	1	14475636	1	1	intact	density 0.20 <= bar 1.59
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	5	NC_043994.1	1	0.6606	4968	0	0	0	0	0	0	0	LOC115372917	0	14475636	1	1	intact	density 0.00 <= bar 1.59
GCF_902167405.1	Gadus morhua	Actinopteri	ITPR1	0	NC_044060.1	1	0.9276	2748	0	0	0	0	0	0	0	itpr1a	1	1015663	1	1	intact	density 0.00 <= bar 1.59
GCF_902167405.1	Gadus morhua	Actinopteri	ITPR1	1	NC_044060.1	1	0.8571	2748	0	0	0	0	0	0	0	itpr1b	1	1015663	1	1	intact	density 0.00 <= bar 1.59
GCF_902167405.1	Gadus morhua	Actinopteri	ITPR2	0	NC_044056.1	1	0.8243	2701	0	0	0	0	0	0	0	itpr2	1	1015663	1	1	intact	density 0.00 <= bar 1.59
GCF_902167405.1	Gadus morhua	Actinopteri	ITPR3	0	NC_044048.1	0.9978	0.8433	2664	1	0	1	0.3754	0	0	0	itpr3	1	1015663	1	1	intact	density 0.38 <= bar 1.59
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	0	NC_044065.1	1	0.8611	4961	0	0	0	0	0	0	0	ryr2a	1	1015663	1	1	intact	density 0.00 <= bar 1.59
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	1	NC_044054.1	1	0.7911	5037	0	0	0	0	0	0	0	LOC115546754	0	1015663	1	1	intact	density 0.00 <= bar 1.59
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	2	NC_044063.1	1	0.8031	5037	0	0	0	0	0	0	0	ryr1b	1	1015663	1	1	intact	density 0.00 <= bar 1.59
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	3	NC_044052.1	1	0.6635	4968	14	0	14	2.818	0	0	0	LOC115543879	0	1015663	1	1	elevated_lesions	density 2.82 > bar 1.59 in a contiguous assembly
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	4	NC_044068.1	1	0.6516	4967	2	0	2	0.4027	0	0	0	ryr3	1	1015663	1	1	intact	density 0.40 <= bar 1.59
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	5	NC_044062.1	1	0.5467	5168	1	0	1	0.1935	0	0	0	ryr2b	1	1015663	1	1	intact	density 0.19 <= bar 1.59
GCF_902362185.1	Chanos chanos	Actinopteri	ITPR1	0	NC_044500.1	1	0.9082	2711	0	1	1	0.3689	0	0	0	itpr1a	1	23134051	1	1	intact	density 0.37 <= bar 1.59
GCF_902362185.1	Chanos chanos	Actinopteri	ITPR1	1	NC_044500.1	1	0.8904	2748	1	0	1	0.3639	0	0	0	itpr1b	1	23134051	1	1	intact	density 0.36 <= bar 1.59
GCF_902362185.1	Chanos chanos	Actinopteri	ITPR2	0	NC_044507.1	1	0.8407	2665	0	0	0	0	0	0	0	itpr2	1	23134051	1	1	intact	density 0.00 <= bar 1.59
GCF_902362185.1	Chanos chanos	Actinopteri	ITPR3	0	NC_044503.1	1	0.8376	2635	1	0	1	0.3795	0	0	0	itpr3	1	23134051	1	1	intact	density 0.38 <= bar 1.59
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	0	NC_044499.1	1	0.9264	4961	0	0	0	0	0	0	0	ryr2a	1	23134051	1	1	intact	density 0.00 <= bar 1.59
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	1	NC_044509.1	1	0.821	5037	0	0	0	0	0	0	0		0	23134051	1	1	intact	density 0.00 <= bar 1.59
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	2	NC_044496.1	1	0.8162	5037	0	0	0	0	0	0	0	ryr1b	1	23134051	1	1	intact	density 0.00 <= bar 1.59
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	3	NC_044495.1	1	0.6826	4967	1	0	1	0.2013	0	0	0	LOC115815591	0	23134051	1	1	intact	density 0.20 <= bar 1.59
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	4	NC_044498.1	1	0.6624	5037	2	0	2	0.3971	0	0	0	ryr3	1	23134051	1	1	intact	density 0.40 <= bar 1.59
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	5	NC_044504.1	1	0.5531	5168	0	1	1	0.1935	0	0	0	ryr2b	1	23134051	1	1	intact	density 0.19 <= bar 1.59
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR1	0	NC_047105.1	1	0.9436	2748	0	0	0	0	0	0	0	LOC117507035	0	2329598	1	1	intact	density 0.00 <= bar 1.59
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR1	1	NC_047105.1	1	0.848	2748	2	0	2	0.7278	0	0	48	LOC117507641	0	2329598	1	1	intact	density 0.73 <= bar 1.59
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR2	0	NC_047110.1	1	0.8439	2701	1	0	1	0.3702	0	1	100	itpr2	1	2329598	1	1	intact	density 0.37 <= bar 1.59
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR3	0	NC_047108.1	1	0.8715	2670	0	0	0	0	0	1	100	itpr3	1	2329598	1	1	intact	density 0.00 <= bar 1.59
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	0	NC_047120.1	0.997	0.8519	4946	1	1	2	0.4044	0	1	100	ryr2a	1	2329598	1	1	intact	density 0.40 <= bar 1.59
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	1	NC_047106.1	1	0.8002	5037	5	0	5	0.9927	0	0	0	ryr1b	1	2329598	1	1	intact	density 0.99 <= bar 1.59
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	2	NC_047111.1	1	0.7907	5037	6	0	6	1.1912	0	0	0	LOC117517961	0	2329598	1	1	intact	density 1.19 <= bar 1.59
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	3	NC_047121.1	1	0.673	4967	8	0	8	1.6106	0	0	0	LOC117532313	0	2329598	1	1	elevated_lesions	density 1.61 > bar 1.59 in a contiguous assembly
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	4	NC_047123.1	1	0.6581	4967	2	0	2	0.4027	0	0	0	LOC117502832	0	2329598	1	1	intact	density 0.40 <= bar 1.59
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	5	NC_047115.1	1	0.5404	5168	6	1	7	1.3545	0	0	0	LOC117523766	0	2329598	1	1	intact	density 1.35 <= bar 1.59
GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR1	0	NC_136578.1	1	0.9914	2779	0	0	0	0	0	0	0	ITPR1	1	30622946	1	1	intact	density 0.00 <= bar 1.59
GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR2	0	NC_136557.1	1	0.99	2700	0	0	0	0	0	0	0	ITPR2	1	30622946	1	1	intact	density 0.00 <= bar 1.59
GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR3	0	NC_136566.1	1	0.9869	2664	0	0	0	0	0	0	0	ITPR3	1	30622946	1	1	intact	density 0.00 <= bar 1.59
GCF_907165065.1	Caprimulgus europaeus	Aves	RYR	0	NC_136553.1	1	0.9791	4968	0	0	0	0	0	0	0	RYR2	1	30622946	1	1	intact	density 0.00 <= bar 1.59
GCF_907165065.1	Caprimulgus europaeus	Aves	RYR	1	NC_136561.1	1	0.674	5037	0	0	0	0	0	0	0	RYR3	1	30622946	1	1	intact	density 0.00 <= bar 1.59
GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR1	0	NC_136624.1	1	0.935	2748	0	1	1	0.3639	0	0	0	LOC306756986	0	1254875	1	1	intact	density 0.36 <= bar 1.59
GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR1	1	NC_136624.1	1	0.8653	2748	0	0	0	0	0	0	0	itpr1b	1	1254875	1	1	intact	density 0.00 <= bar 1.59
GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR2	0	NC_136620.1	1	0.8535	2701	0	0	0	0	0	0	0	itpr2	1	1254875	1	1	intact	density 0.00 <= bar 1.59
GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR3	0	NC_136622.1	1	0.9007	2670	0	0	0	0	0	0	0	itpr3	1	1254875	1	1	intact	density 0.00 <= bar 1.59
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	0	NC_136630.1	0.9988	0.8599	4955	0	0	0	0	0	0	0	ryr2a	1	1254875	1	1	intact	density 0.00 <= bar 1.59
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	1	NC_136627.1	1	0.8073	5037	0	0	0	0	0	0	0	ryr1b	1	1254875	1	1	intact	density 0.00 <= bar 1.59
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	2	NC_136628.1	1	0.7899	5037	0	0	0	0	0	0	0	LOC306761069	0	1254875	1	1	intact	density 0.00 <= bar 1.59
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	3	NC_136631.1	1	0.6782	4968	1	1	2	0.4026	0	0	0	LOC306772147	0	1254875	1	1	intact	density 0.40 <= bar 1.59
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	4	NC_136614.1	0.9383	0.6061	4849	5	0	5	1.0311	0	1	200	ryr3	1	1254875	1	1	intact	density 1.03 <= bar 1.59
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	5	NC_136629.1	1	0.5526	5168	0	3	3	0.5805	0	0	0	LOC306762377	0	1254875	1	1	intact	density 0.58 <= bar 1.59
GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR1	0	NC_091506.1	1	0.9924	2779	0	0	0	0	0	0	0	ITPR1	1	4576000	1	1	intact	density 0.00 <= bar 1.59
GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR2	0	NC_091501.1	1	0.99	2700	0	0	0	0	0	0	0	ITPR2	1	4576000	1	1	intact	density 0.00 <= bar 1.59
GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR3	0	NC_091508.1	1	0.9914	2664	0	0	0	0	0	0	0	ITPR3	1	4576000	1	1	intact	density 0.00 <= bar 1.59
GCF_947461875.1	Haliaeetus albicilla	Aves	RYR	0	NC_091495.1	1	0.9853	4968	0	0	0	0	0	0	0	RYR2	1	4576000	1	1	intact	density 0.00 <= bar 1.59
GCF_947461875.1	Haliaeetus albicilla	Aves	RYR	1	NC_091516.1	1	0.7931	5037	0	0	0	0	0	0	0	RYR1	1	4576000	1	1	intact	density 0.00 <= bar 1.59
GCF_947461875.1	Haliaeetus albicilla	Aves	RYR	2	NC_091487.1	1	0.675	5037	1	0	1	0.1985	0	0	0	RYR3	1	4576000	1	1	intact	density 0.20 <= bar 1.59
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR1	0	NC_136886.1	1	0.9683	2711	0	0	0	0	0	0	0	itpr1a	1	1988965	1	1	intact	density 0.00 <= bar 1.59
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR1	1	NC_136897.1	1	0.8677	2748	0	0	0	0	0	0	0	itpr1b	1	1988965	1	1	intact	density 0.00 <= bar 1.59
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR2	0	NC_136883.1	1	0.9124	2665	0	0	0	0	0	0	0	itpr2	1	1988965	1	1	intact	density 0.00 <= bar 1.59
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR3	0	NC_136890.1	1	0.9421	2635	0	0	0	0	0	0	0	itpr3	1	1988965	1	1	intact	density 0.00 <= bar 1.59
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	0	NC_136896.1	1	0.9553	4961	0	0	0	0	0	0	0	ryr2a	1	1988965	1	1	intact	density 0.00 <= bar 1.59
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	1	NC_136898.1	1	0.8044	5037	0	0	0	0	0	0	0	ryr1a	1	1988965	1	1	intact	density 0.00 <= bar 1.59
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	2	NC_136883.1	1	0.8016	5037	0	0	0	0	0	0	0	ryr1b	1	1988965	1	1	intact	density 0.00 <= bar 1.59
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	3	NC_136888.1	1	0.6688	4967	1	0	1	0.2013	0	0	0	LOC307009684	0	1988965	1	1	intact	density 0.20 <= bar 1.59
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	4	NC_136891.1	1	0.6477	5037	2	1	3	0.5956	0	0	0	ryr3	1	1988965	1	1	intact	density 0.60 <= bar 1.59
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	5	NC_136888.1	0.9996	0.551	5166	0	1	1	0.1936	0	0	0	ryr2b	1	1988965	1	1	intact	density 0.19 <= bar 1.59
GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR1	0	NC_136903.1	1	0.9546	2748	0	0	0	0	0	0	0	itpr1a	1	383412	1	1	intact	density 0.00 <= bar 1.59
GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR2	0	NC_136903.1	1	0.8634	2701	1	0	1	0.3702	0	0	0	itpr2	1	383412	1	1	intact	density 0.37 <= bar 1.59
GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR3	0	NC_136902.1	1	0.8866	2670	1	0	1	0.3745	0	1	200	itpr3	1	383412	1	1	intact	density 0.37 <= bar 1.59
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	0	NC_136910.1	1	0.8707	4961	2	0	2	0.4031	0	0	0	ryr2a	1	383412	1	1	intact	density 0.40 <= bar 1.59
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	1	NC_136907.1	1	0.788	5037	4	0	4	0.7941	0	0	0	LOC307017754	0	383412	1	1	intact	density 0.79 <= bar 1.59
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	2	NC_136902.1	1	0.7854	5037	2	0	2	0.3971	0	1	200	ryr1b	1	383412	1	1	intact	density 0.40 <= bar 1.59
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	3	NC_136905.1	1	0.6722	4967	2	0	2	0.4027	0	0	0	LOC307046252	0	383412	1	1	intact	density 0.40 <= bar 1.59
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	4	NC_136906.1	0.9994	0.6421	4979	0	2	2	0.4017	0	0	0	ryr3	1	383412	1	1	intact	density 0.40 <= bar 1.59
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	5	NC_136909.1	1	0.6367	4967	0	0	0	0	0	1	200	ryr2b	1	383412	1	1	intact	density 0.00 <= bar 1.59
GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR1	0	NC_140244.1	1	0.9353	2748	0	0	0	0	0	0	0	itpr1a	1	959230	1	1	intact	density 0.00 <= bar 1.59
GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR1	1	NC_140240.1	1	0.8723	2748	0	0	0	0	0	0	0	itpr1b	1	959230	1	1	intact	density 0.00 <= bar 1.59
GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR2	0	NC_140251.1	1	0.7981	2701	0	0	0	0	0	0	0	itpr2	1	959230	1	1	intact	density 0.00 <= bar 1.59
GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR3	0	NC_140236.1	1	0.8469	2670	0	0	0	0	0	0	0	itpr3	1	959230	1	1	intact	density 0.00 <= bar 1.59
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	0	NC_140262.1	1	0.9074	4961	0	0	0	0	0	1	200	ryr2a	1	959230	1	1	intact	density 0.00 <= bar 1.59
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	1	NC_140248.1	1	0.8063	5037	0	0	0	0	0	0	0	LOC311318146	0	959230	1	1	intact	density 0.00 <= bar 1.59
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	2	NC_140234.1	1	0.8074	5037	0	0	0	0	0	0	0	ryr1b	1	959230	1	1	intact	density 0.00 <= bar 1.59
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	3	NC_140239.1	0.9972	0.6569	4968	2	2	4	0.8052	0	0	0	ryr3	1	959230	1	1	intact	density 0.81 <= bar 1.59
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	4	NC_140235.1	1	0.5755	5168	1	0	1	0.1935	0	0	0	ryr2b	1	959230	1	1	intact	density 0.19 <= bar 1.59
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	5	NC_140238.1	1	0.6082	4982	3	2	5	1.0036	0	1	200	LOC311309183	0	959230	1	1	intact	density 1.00 <= bar 1.59
GCF_949987685.1	Ammodytes marinus	Actinopteri	ITPR1	0	NC_137233.1	1	0.9525	2748	0	1	1	0.3639	0	0	0	LOC307249570	0	2041615	1	1	intact	density 0.36 <= bar 1.59
