accession	organism	vclass	cell	ledger_status	state	rule	reason	best_coverage	contig_n50	contig_spans_gene	control_ok	n_spare_itpr_loci	recon_coverage	recon_gene_equiv	recon_n_contigs	synteny_state	synteny_call	synteny_n_regions	synteny_n_keys	synteny_reason
GCF_000299155.1	Elephantulus edwardii	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	24219	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_024166365.1	Elephas maximus indicus	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	87987108	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_024166365.1	Elephas maximus indicus	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	87987108	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_024166365.1	Elephas maximus indicus	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	87987108	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_021613505.1	Equus quagga	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	427941	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_021613505.1	Equus quagga	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	427941	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_021613505.1	Equus quagga	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	427941	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_054371585.1	Giraffa tippelskirchi	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	166642423	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_054371585.1	Giraffa tippelskirchi	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	166642423	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_054371585.1	Giraffa tippelskirchi	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	166642423	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_016433145.1	Gracilinanus agilis	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	73170	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_016433145.1	Gracilinanus agilis	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	73170	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_016433145.1	Gracilinanus agilis	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	73170	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_028571685.1	Heterohyrax brucei	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	78495281	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_028571685.1	Heterohyrax brucei	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	78495281	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_028571685.1	Heterohyrax brucei	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	78495281	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000001405.40	Homo sapiens	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	57879411	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000001405.40	Homo sapiens	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	57879411	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000001405.40	Homo sapiens	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	57879411	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_054644205.1	Lestoros inca	Mammalia	ITPR1	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	11940304	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_054644205.1	Lestoros inca	Mammalia	ITPR2	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	11940304	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_054644205.1	Lestoros inca	Mammalia	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	11940304	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	162285572	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	162285572	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	162285572	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_037893015.1	Macrotis lagotis	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1227456	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_037893015.1	Macrotis lagotis	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1227456	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_037893015.1	Macrotis lagotis	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	1227456	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030020395.1	Manis pentadactyla	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	25547713	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030020395.1	Manis pentadactyla	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	25547713	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_030020395.1	Manis pentadactyla	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	25547713	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000001635.27	Mus musculus	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	59462871	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000001635.27	Mus musculus	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	59462871	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000001635.27	Mus musculus	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	59462871	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_020171115.1	Neogale vison	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	220349319	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_020171115.1	Neogale vison	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	220349319	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_020171115.1	Neogale vison	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	220349319	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_028372415.1	Notamacropus eugenii	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	15255043	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_028372415.1	Notamacropus eugenii	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	15255043	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_028372415.1	Notamacropus eugenii	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	15255043	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_048126345.2	Notoryctes typhlops	Mammalia	ITPR1	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	84282059	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_048126345.2	Notoryctes typhlops	Mammalia	ITPR2	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	84282059	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_048126345.2	Notoryctes typhlops	Mammalia	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	84282059	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_004115215.2	Ornithorhynchus anatinus	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	15146802	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_004115215.2	Ornithorhynchus anatinus	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	15146802	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_004115215.2	Ornithorhynchus anatinus	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	15146802	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000298275.1	Orycteropus afer afer	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	17683	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000298275.1	Orycteropus afer afer	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	17683	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000298275.1	Orycteropus afer afer	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	17683	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2030165	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2030165	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	2030165	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_987193245.1	Pontoporia blainvillei	Mammalia	ITPR1	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20985247	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_987193245.1	Pontoporia blainvillei	Mammalia	ITPR2	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20985247	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_987193245.1	Pontoporia blainvillei	Mammalia	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20985247	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_023764695.1	Pygathrix nigripes	Mammalia	ITPR1	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14260291	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_023764695.1	Pygathrix nigripes	Mammalia	ITPR2	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14260291	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_023764695.1	Pygathrix nigripes	Mammalia	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14260291	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036850765.1	Saccopteryx bilineata	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20156883	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036850765.1	Saccopteryx bilineata	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20156883	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036850765.1	Saccopteryx bilineata	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	20156883	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_031835075.1	Saguinus oedipus	Mammalia	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	91852676	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_031835075.1	Saguinus oedipus	Mammalia	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	91852676	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_031835075.1	Saguinus oedipus	Mammalia	ITPR3	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	91852676	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048593235.1	Sminthopsis crassicaudata	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4359487	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048593235.1	Sminthopsis crassicaudata	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4359487	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_048593235.1	Sminthopsis crassicaudata	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4359487	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027595985.1	Sorex araneus	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4024507	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027595985.1	Sorex araneus	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4024507	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_027595985.1	Sorex araneus	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4024507	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_007760645.1	Sousa chinensis	Mammalia	ITPR1	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	113766	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_007760645.1	Sousa chinensis	Mammalia	ITPR2	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	113766	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_007760645.1	Sousa chinensis	Mammalia	ITPR3	found_no_annotation	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	113766	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_023851605.1	Tamandua tetradactyla	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	9869167	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_023851605.1	Tamandua tetradactyla	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	9869167	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_023851605.1	Tamandua tetradactyla	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	9869167	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_050624435.1	Tenrec ecaudatus	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	41601014	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_050624435.1	Tenrec ecaudatus	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	41601014	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_050624435.1	Tenrec ecaudatus	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	41601014	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000243295.1	Trichechus manatus latirostris	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	37750	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000243295.1	Trichechus manatus latirostris	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	37750	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000243295.1	Trichechus manatus latirostris	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	37750	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	25938	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9885	25938	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	25938	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
