panel	accession	organism	vclass	cell	full_found	full_coverage	full_bait	panel_found	panel_coverage	panel_bait	direction	full_coverage_distance_from_bar
basal_only	GCF_901001135.2	Rhinatrema bivittatum	Amphibia	RYR	1	0.9962	A0A3Q0HBW9|RYR|Alligator_sinensis	0	0.0		loss	0.2962
no_ryr_control	GCF_901001135.2	Rhinatrema bivittatum	Amphibia	RYR	1	0.9962	A0A3Q0HBW9|RYR|Alligator_sinensis	0	0.0		loss	0.2962
drop_ITPR1_baits	GCF_901001135.2	Rhinatrema bivittatum	Amphibia	ITPR1	1	1.0	Q14643|ITPR1|Homo_sapiens|ITPR1	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_901001135.2	Rhinatrema bivittatum	Amphibia	ITPR2	1	1.0	A0A672UP22|ITPR2|Strigops_habroptila	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_901001135.2	Rhinatrema bivittatum	Amphibia	ITPR3	1	0.9989	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0	0.0		loss	0.2989
basal_only	GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_902167405.1	Gadus morhua	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_902167405.1	Gadus morhua	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_902167405.1	Gadus morhua	Actinopteri	ITPR3	1	0.9978	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.2978
basal_only	GCF_902167405.1	Gadus morhua	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_902167405.1	Gadus morhua	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_902167405.1	Gadus morhua	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_902167405.1	Gadus morhua	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_902167405.1	Gadus morhua	Actinopteri	ITPR3	1	0.9978	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.2978
basal_only	GCF_902362185.1	Chanos chanos	Actinopteri	ITPR1	1	1.0	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	0	0.0		loss	0.3
basal_only	GCF_902362185.1	Chanos chanos	Actinopteri	ITPR2	1	1.0	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	0	0.0		loss	0.3
basal_only	GCF_902362185.1	Chanos chanos	Actinopteri	ITPR3	1	1.0	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	0	0.0		loss	0.3
basal_only	GCF_902362185.1	Chanos chanos	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_902362185.1	Chanos chanos	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_902362185.1	Chanos chanos	Actinopteri	ITPR1	1	1.0	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_902362185.1	Chanos chanos	Actinopteri	ITPR2	1	1.0	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_902362185.1	Chanos chanos	Actinopteri	ITPR3	1	1.0	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	0	0.0		loss	0.3
basal_only	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	1	0.997	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.297
no_ryr_control	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	1	0.997	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.297
drop_ITPR1_baits	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR1	1	1.0	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0	0.0		loss	0.3
basal_only	GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR2	1	1.0	A0A672UP22|ITPR2|Strigops_habroptila	0	0.0		loss	0.3
basal_only	GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR3	1	1.0	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0	0.0		loss	0.3
basal_only	GCF_907165065.1	Caprimulgus europaeus	Aves	RYR	1	1.0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_907165065.1	Caprimulgus europaeus	Aves	RYR	1	1.0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR1	1	1.0	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR2	1	1.0	A0A672UP22|ITPR2|Strigops_habroptila	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR3	1	1.0	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0	0.0		loss	0.3
basal_only	GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	1	0.9988	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.2988
no_ryr_control	GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	1	0.9988	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.2988
drop_ITPR1_baits	GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR1	1	1.0	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0	0.0		loss	0.3
basal_only	GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR2	1	1.0	A0A672UP22|ITPR2|Strigops_habroptila	0	0.0		loss	0.3
basal_only	GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR3	1	1.0	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0	0.0		loss	0.3
basal_only	GCF_947461875.1	Haliaeetus albicilla	Aves	RYR	1	1.0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_947461875.1	Haliaeetus albicilla	Aves	RYR	1	1.0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR1	1	1.0	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR2	1	1.0	A0A672UP22|ITPR2|Strigops_habroptila	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR3	1	1.0	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0	0.0		loss	0.3
basal_only	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR1	1	1.0	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	0	0.0		loss	0.3
basal_only	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR2	1	1.0	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	0	0.0		loss	0.3
basal_only	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR3	1	1.0	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	0	0.0		loss	0.3
basal_only	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR1	1	1.0	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR2	1	1.0	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR3	1	1.0	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	0	0.0		loss	0.3
basal_only	GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_949987685.1	Ammodytes marinus	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_949987685.1	Ammodytes marinus	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_949987685.1	Ammodytes marinus	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_949987685.1	Ammodytes marinus	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_949987685.1	Ammodytes marinus	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_949987685.1	Ammodytes marinus	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_949987685.1	Ammodytes marinus	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_949987685.1	Ammodytes marinus	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR1	1	1.0	P11881|Itpr1|Mus_musculus|ITPR1	0	0.0		loss	0.3
basal_only	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR2	1	1.0	Q14571|ITPR2|Homo_sapiens|ITPR2	0	0.0		loss	0.3
basal_only	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR3	1	1.0	Q14573|ITPR3|Homo_sapiens|ITPR3	0	0.0		loss	0.3
basal_only	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	RYR	1	1.0	Q92736|RYR2|Homo_sapiens|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	RYR	1	1.0	Q92736|RYR2|Homo_sapiens|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR1	1	1.0	P11881|Itpr1|Mus_musculus|ITPR1	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR2	1	1.0	Q14571|ITPR2|Homo_sapiens|ITPR2	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR3	1	1.0	Q14573|ITPR3|Homo_sapiens|ITPR3	0	0.0		loss	0.3
basal_only	GCF_951799975.1	Gobius niger	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_951799975.1	Gobius niger	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_951799975.1	Gobius niger	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_951799975.1	Gobius niger	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_951799975.1	Gobius niger	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_951799975.1	Gobius niger	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_951799975.1	Gobius niger	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_951799975.1	Gobius niger	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_960531495.1	Zeus faber	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_960531495.1	Zeus faber	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_960531495.1	Zeus faber	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_960531495.1	Zeus faber	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_960531495.1	Zeus faber	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_960531495.1	Zeus faber	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_963457635.1	Microchirus variegatus	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_963457635.1	Microchirus variegatus	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	1	0.9953	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0	0.0		loss	0.2953
basal_only	GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR2	1	1.0	Q14571|ITPR2|Homo_sapiens|ITPR2	0	0.0		loss	0.3
basal_only	GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	1	1.0	A0A4W3GWE7|ITPR3|Callorhinchus_milii	0	0.0		loss	0.3
basal_only	GCF_963514005.1	Raja brachyura	Chondrichthyes	RYR	1	0.9972	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	0	0.0		loss	0.2972
no_ryr_control	GCF_963514005.1	Raja brachyura	Chondrichthyes	RYR	1	0.9972	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	0	0.0		loss	0.2972
drop_ITPR1_baits	GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	1	0.9953	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0	0.0		loss	0.2953
drop_ITPR2_baits	GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR2	1	1.0	Q14571|ITPR2|Homo_sapiens|ITPR2	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	1	1.0	A0A4W3GWE7|ITPR3|Callorhinchus_milii	0	0.0		loss	0.3
basal_only	GCF_963514075.1	Conger conger	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_963514075.1	Conger conger	Actinopteri	ITPR2	1	1.0	Q14571|ITPR2|Homo_sapiens|ITPR2	0	0.0		loss	0.3
basal_only	GCF_963514075.1	Conger conger	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_963514075.1	Conger conger	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_963514075.1	Conger conger	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_963514075.1	Conger conger	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_963514075.1	Conger conger	Actinopteri	ITPR2	1	1.0	Q14571|ITPR2|Homo_sapiens|ITPR2	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_963514075.1	Conger conger	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
basal_only	GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
basal_only	GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
basal_only	GCF_963514085.1	Chelon labrosus	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
no_ryr_control	GCF_963514085.1	Chelon labrosus	Actinopteri	RYR	1	1.0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	0	0.0		loss	0.3
drop_ITPR1_baits	GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR1	1	1.0	A0A672IUQ7|ITPR1|Salarias_fasciatus	0	0.0		loss	0.3
drop_ITPR2_baits	GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR2	1	1.0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0	0.0		loss	0.3
drop_ITPR3_baits	GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR3	1	1.0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0	0.0		loss	0.3
