accession	organism	vclass	cell	bait	bait_species	bait_band	bait_group	bait_origin	identity	coverage	aligned	found
GCF_960531495.1	Zeus faber	Actinopteri	ITPR2	F1P1X4|ITPR2|Gallus_gallus|ITPR2	Gallus_gallus	aves	bird	s3_seed	0.7768	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR2	Q14571|ITPR2|Homo_sapiens|ITPR2	Homo_sapiens	mammalia	mammal	s3_seed	0.7741	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR2	Q9Z329|Itpr2|Mus_musculus|ITPR2	Mus_musculus	mammalia	mammal	s3_seed	0.7688	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR2	A0ABM1LG32|ITPR2|Gekko_japonicus	Gekko_japonicus	reptilia	reptile	s5_addition	0.7683	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	Nothobranchius_furzeri	actinopteri	ray-finned fish	s5_addition	0.8777	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8219	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.7506	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	Falcunculus_frontatus	aves	bird	s5_addition	0.7633	0.9981	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	Gallus_gallus	aves	bird	s3_seed	0.7685	0.9981	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	A0A4W3GWE7|ITPR3|Callorhinchus_milii	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s5_addition	0.7474	0.9985	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	P70227|Itpr3|Mus_musculus|ITPR3	Mus_musculus	mammalia	mammal	s3_seed	0.7615	0.9981	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	Q14573|ITPR3|Homo_sapiens|ITPR3	Homo_sapiens	mammalia	mammal	s3_seed	0.7616	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	A0A6J0TV85|ITPR3|Pogona_vitticeps	Pogona_vitticeps	reptilia	reptile	s5_addition	0.7709	0.9981	1	1
GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	H3B932|ITPR3|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.7263	0.9974	1	1
GCF_960531495.1	Zeus faber	Actinopteri	RYR	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8943	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	RYR	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.6661	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	RYR	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	Gallus_gallus	aves	bird	s3_seed	0.8503	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	RYR	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s3_seed	0.671	0.9972	1	1
GCF_960531495.1	Zeus faber	Actinopteri	RYR	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	Petromyzon_marinus	cyclostomata	cyclostome	s3_seed	0.6741	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	RYR	Q92736|RYR2|Homo_sapiens|RYR2	Homo_sapiens	mammalia	mammal	s3_seed	0.8515	1.0	1	1
GCF_960531495.1	Zeus faber	Actinopteri	RYR	A0A3Q0HBW9|RYR|Alligator_sinensis	Alligator_sinensis	reptilia	reptile	s5_addition	0.8494	0.9962	1	1
GCF_960531495.1	Zeus faber	Actinopteri	RYR	H3BGR5|RYR|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.6515	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	A0A672IUQ7|ITPR1|Salarias_fasciatus	Salarias_fasciatus	actinopteri	ray-finned fish	s5_addition	0.9504	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8569	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8455	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	Gallus_gallus	aves	bird	s3_seed	0.8463	0.9982	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	A0ABM4F3U0|ITPR1|Apteryx_mantelli	Apteryx_mantelli	aves	bird	s5_addition	0.8508	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	P11881|Itpr1|Mus_musculus|ITPR1	Mus_musculus	mammalia	mammal	s3_seed	0.856	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	Q14643|ITPR1|Homo_sapiens|ITPR1	Homo_sapiens	mammalia	mammal	s3_seed	0.8518	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	A0A670JBK6|ITPR1|Podarcis_muralis	Podarcis_muralis	reptilia	reptile	s5_addition	0.8525	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR1	H3A1P5|ITPR1|Latimeria_chalumnae|ITPR1	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s3_seed	0.8173	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR2	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7963	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR2	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	Astatotilapia_calliptera	actinopteri	ray-finned fish	s5_addition	0.8581	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR2	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.769	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR2	A0A672UP22|ITPR2|Strigops_habroptila	Strigops_habroptila	aves	bird	s5_addition	0.7762	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR2	F1P1X4|ITPR2|Gallus_gallus|ITPR2	Gallus_gallus	aves	bird	s3_seed	0.7751	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR2	Q14571|ITPR2|Homo_sapiens|ITPR2	Homo_sapiens	mammalia	mammal	s3_seed	0.7689	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR2	Q9Z329|Itpr2|Mus_musculus|ITPR2	Mus_musculus	mammalia	mammal	s3_seed	0.7661	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR2	A0ABM1LG32|ITPR2|Gekko_japonicus	Gekko_japonicus	reptilia	reptile	s5_addition	0.7667	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	Nothobranchius_furzeri	actinopteri	ray-finned fish	s5_addition	0.8984	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8236	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.7535	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	Falcunculus_frontatus	aves	bird	s5_addition	0.7702	0.9981	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	Gallus_gallus	aves	bird	s3_seed	0.7711	0.9981	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	A0A4W3GWE7|ITPR3|Callorhinchus_milii	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s5_addition	0.7468	0.9985	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	P70227|Itpr3|Mus_musculus|ITPR3	Mus_musculus	mammalia	mammal	s3_seed	0.755	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	Q14573|ITPR3|Homo_sapiens|ITPR3	Homo_sapiens	mammalia	mammal	s3_seed	0.7584	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	A0A6J0TV85|ITPR3|Pogona_vitticeps	Pogona_vitticeps	reptilia	reptile	s5_addition	0.7712	0.9981	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	ITPR3	H3B932|ITPR3|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.7298	0.9978	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	RYR	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.872	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	RYR	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.6518	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	RYR	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	Gallus_gallus	aves	bird	s3_seed	0.8359	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	RYR	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s3_seed	0.6542	0.9972	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	RYR	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	Petromyzon_marinus	cyclostomata	cyclostome	s3_seed	0.6621	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	RYR	Q92736|RYR2|Homo_sapiens|RYR2	Homo_sapiens	mammalia	mammal	s3_seed	0.8342	1.0	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	RYR	A0A3Q0HBW9|RYR|Alligator_sinensis	Alligator_sinensis	reptilia	reptile	s5_addition	0.8332	0.996	1	1
GCF_963457635.1	Microchirus variegatus	Actinopteri	RYR	H3BGR5|RYR|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.6421	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	A0A672IUQ7|ITPR1|Salarias_fasciatus	Salarias_fasciatus	actinopteri	ray-finned fish	s5_addition	0.8472	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8155	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8481	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	Gallus_gallus	aves	bird	s3_seed	0.8638	0.9953	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	A0ABM4F3U0|ITPR1|Apteryx_mantelli	Apteryx_mantelli	aves	bird	s5_addition	0.8697	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	P11881|Itpr1|Mus_musculus|ITPR1	Mus_musculus	mammalia	mammal	s3_seed	0.8674	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	Q14643|ITPR1|Homo_sapiens|ITPR1	Homo_sapiens	mammalia	mammal	s3_seed	0.8657	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	A0A670JBK6|ITPR1|Podarcis_muralis	Podarcis_muralis	reptilia	reptile	s5_addition	0.867	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR1	H3A1P5|ITPR1|Latimeria_chalumnae|ITPR1	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s3_seed	0.8423	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR2	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7187	0.9981	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR2	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	Astatotilapia_calliptera	actinopteri	ray-finned fish	s5_addition	0.7179	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR2	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.7862	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR2	A0A672UP22|ITPR2|Strigops_habroptila	Strigops_habroptila	aves	bird	s5_addition	0.7932	0.9981	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR2	F1P1X4|ITPR2|Gallus_gallus|ITPR2	Gallus_gallus	aves	bird	s3_seed	0.7951	0.9981	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR2	Q14571|ITPR2|Homo_sapiens|ITPR2	Homo_sapiens	mammalia	mammal	s3_seed	0.7937	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR2	Q9Z329|Itpr2|Mus_musculus|ITPR2	Mus_musculus	mammalia	mammal	s3_seed	0.7888	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR2	A0ABM1LG32|ITPR2|Gekko_japonicus	Gekko_japonicus	reptilia	reptile	s5_addition	0.7918	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	Nothobranchius_furzeri	actinopteri	ray-finned fish	s5_addition	0.724	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7192	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.7629	0.9985	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	Falcunculus_frontatus	aves	bird	s5_addition	0.7731	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	Gallus_gallus	aves	bird	s3_seed	0.774	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	A0A4W3GWE7|ITPR3|Callorhinchus_milii	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s5_addition	0.8139	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	P70227|Itpr3|Mus_musculus|ITPR3	Mus_musculus	mammalia	mammal	s3_seed	0.758	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	Q14573|ITPR3|Homo_sapiens|ITPR3	Homo_sapiens	mammalia	mammal	s3_seed	0.7628	0.9981	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	A0A6J0TV85|ITPR3|Pogona_vitticeps	Pogona_vitticeps	reptilia	reptile	s5_addition	0.7663	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	ITPR3	H3B932|ITPR3|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.7281	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	RYR	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.6691	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	RYR	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.812	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	RYR	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	Gallus_gallus	aves	bird	s3_seed	0.0	0.0	0	0
GCF_963514005.1	Raja brachyura	Chondrichthyes	RYR	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s3_seed	0.8873	0.9972	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	RYR	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	Petromyzon_marinus	cyclostomata	cyclostome	s3_seed	0.6577	1.0	1	1
GCF_963514005.1	Raja brachyura	Chondrichthyes	RYR	Q92736|RYR2|Homo_sapiens|RYR2	Homo_sapiens	mammalia	mammal	s3_seed	0.0	0.0	0	0
GCF_963514005.1	Raja brachyura	Chondrichthyes	RYR	A0A3Q0HBW9|RYR|Alligator_sinensis	Alligator_sinensis	reptilia	reptile	s5_addition	0.0	0.0	0	0
GCF_963514005.1	Raja brachyura	Chondrichthyes	RYR	H3BGR5|RYR|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.8031	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR1	A0A672IUQ7|ITPR1|Salarias_fasciatus	Salarias_fasciatus	actinopteri	ray-finned fish	s5_addition	0.9059	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR1	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8562	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR1	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8526	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR1	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	Gallus_gallus	aves	bird	s3_seed	0.8615	0.9953	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR1	A0ABM4F3U0|ITPR1|Apteryx_mantelli	Apteryx_mantelli	aves	bird	s5_addition	0.8654	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR1	P11881|Itpr1|Mus_musculus|ITPR1	Mus_musculus	mammalia	mammal	s3_seed	0.8683	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR1	Q14643|ITPR1|Homo_sapiens|ITPR1	Homo_sapiens	mammalia	mammal	s3_seed	0.8673	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR1	A0A670JBK6|ITPR1|Podarcis_muralis	Podarcis_muralis	reptilia	reptile	s5_addition	0.8669	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR1	H3A1P5|ITPR1|Latimeria_chalumnae|ITPR1	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s3_seed	0.837	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR2	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7922	0.9989	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR2	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	Astatotilapia_calliptera	actinopteri	ray-finned fish	s5_addition	0.7892	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR2	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.7902	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR2	A0A672UP22|ITPR2|Strigops_habroptila	Strigops_habroptila	aves	bird	s5_addition	0.7872	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR2	F1P1X4|ITPR2|Gallus_gallus|ITPR2	Gallus_gallus	aves	bird	s3_seed	0.789	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR2	Q14571|ITPR2|Homo_sapiens|ITPR2	Homo_sapiens	mammalia	mammal	s3_seed	0.7886	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR2	Q9Z329|Itpr2|Mus_musculus|ITPR2	Mus_musculus	mammalia	mammal	s3_seed	0.7847	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR2	A0ABM1LG32|ITPR2|Gekko_japonicus	Gekko_japonicus	reptilia	reptile	s5_addition	0.7921	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR3	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	Nothobranchius_furzeri	actinopteri	ray-finned fish	s5_addition	0.83	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR3	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8222	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR3	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.7586	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR3	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	Falcunculus_frontatus	aves	bird	s5_addition	0.7731	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR3	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	Gallus_gallus	aves	bird	s3_seed	0.7752	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR3	A0A4W3GWE7|ITPR3|Callorhinchus_milii	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s5_addition	0.7459	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR3	P70227|Itpr3|Mus_musculus|ITPR3	Mus_musculus	mammalia	mammal	s3_seed	0.7656	0.9981	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR3	Q14573|ITPR3|Homo_sapiens|ITPR3	Homo_sapiens	mammalia	mammal	s3_seed	0.7711	0.9981	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR3	A0A6J0TV85|ITPR3|Pogona_vitticeps	Pogona_vitticeps	reptilia	reptile	s5_addition	0.7688	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	ITPR3	H3B932|ITPR3|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.7332	0.9993	1	1
GCF_963514075.1	Conger conger	Actinopteri	RYR	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.9136	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	RYR	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.6696	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	RYR	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	Gallus_gallus	aves	bird	s3_seed	0.8737	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	RYR	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	Callorhinchus_milii	chondrichthyes	cartilaginous fish	s3_seed	0.6709	0.9972	1	1
GCF_963514075.1	Conger conger	Actinopteri	RYR	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	Petromyzon_marinus	cyclostomata	cyclostome	s3_seed	0.6832	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	RYR	Q92736|RYR2|Homo_sapiens|RYR2	Homo_sapiens	mammalia	mammal	s3_seed	0.8763	1.0	1	1
GCF_963514075.1	Conger conger	Actinopteri	RYR	A0A3Q0HBW9|RYR|Alligator_sinensis	Alligator_sinensis	reptilia	reptile	s5_addition	0.8757	0.9962	1	1
GCF_963514075.1	Conger conger	Actinopteri	RYR	H3BGR5|RYR|Latimeria_chalumnae	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s5_addition	0.6592	1.0	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR1	A0A672IUQ7|ITPR1|Salarias_fasciatus	Salarias_fasciatus	actinopteri	ray-finned fish	s5_addition	0.9638	1.0	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR1	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.8629	1.0	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR1	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.8482	1.0	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR1	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	Gallus_gallus	aves	bird	s3_seed	0.8534	0.995	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR1	A0ABM4F3U0|ITPR1|Apteryx_mantelli	Apteryx_mantelli	aves	bird	s5_addition	0.857	1.0	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR1	P11881|Itpr1|Mus_musculus|ITPR1	Mus_musculus	mammalia	mammal	s3_seed	0.862	1.0	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR1	Q14643|ITPR1|Homo_sapiens|ITPR1	Homo_sapiens	mammalia	mammal	s3_seed	0.8567	1.0	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR1	A0A670JBK6|ITPR1|Podarcis_muralis	Podarcis_muralis	reptilia	reptile	s5_addition	0.8588	1.0	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR1	H3A1P5|ITPR1|Latimeria_chalumnae|ITPR1	Latimeria_chalumnae	sarcopterygian_fish	lobe-finned fish	s3_seed	0.825	1.0	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR2	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	Danio_rerio	actinopteri	ray-finned fish	s3_seed	0.7979	1.0	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR2	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	Astatotilapia_calliptera	actinopteri	ray-finned fish	s5_addition	0.8729	1.0	1	1
GCF_963514085.1	Chelon labrosus	Actinopteri	ITPR2	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	Xenopus_tropicalis	amphibia	amphibian	s3_seed	0.7705	1.0	1	1
