accession	organism	vclass	cell	panel	n_baits	found	best_coverage	best_identity	best_bait
GCF_964417175.1	Larus argentatus	Aves	ITPR2	labelled_only	35	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	labelled_only	35	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	labelled_only	35	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	basal_only	3	0	0.0	0.0	
GCF_964417175.1	Larus argentatus	Aves	ITPR2	basal_only	3	0	0.0	0.0	
GCF_964417175.1	Larus argentatus	Aves	ITPR3	basal_only	3	0	0.0	0.0	
GCF_964417175.1	Larus argentatus	Aves	RYR	basal_only	3	0	0.0	0.0	
GCF_964417175.1	Larus argentatus	Aves	ITPR1	no_ryr_control	30	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	no_ryr_control	30	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	no_ryr_control	30	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	no_ryr_control	30	0	0.0	0.0	
GCF_964417175.1	Larus argentatus	Aves	ITPR1	amniote_only	18	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	amniote_only	18	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	amniote_only	18	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	amniote_only	18	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	human_only	4	1	1.0	0.9423	Q14643|ITPR1|Homo_sapiens|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	human_only	4	1	1.0	0.9326	Q14571|ITPR2|Homo_sapiens|ITPR2
GCF_964417175.1	Larus argentatus	Aves	ITPR3	human_only	4	1	1.0	0.8949	Q14573|ITPR3|Homo_sapiens|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	human_only	4	1	0.9968	0.9352	Q92736|RYR2|Homo_sapiens|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	drop_ray_finned_fish	30	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	drop_ray_finned_fish	30	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	drop_ray_finned_fish	30	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	drop_ray_finned_fish	30	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	drop_amphibian	34	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	drop_amphibian	34	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	drop_amphibian	34	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	drop_amphibian	34	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	drop_bird	31	1	1.0	0.9563	A0A670JBK6|ITPR1|Podarcis_muralis
GCF_964417175.1	Larus argentatus	Aves	ITPR2	drop_bird	31	1	1.0	0.9326	Q14571|ITPR2|Homo_sapiens|ITPR2
GCF_964417175.1	Larus argentatus	Aves	ITPR3	drop_bird	31	1	1.0	0.9285	A0A6J0TV85|ITPR3|Pogona_vitticeps
GCF_964417175.1	Larus argentatus	Aves	RYR	drop_bird	31	1	0.996	0.964	A0A3Q0HBW9|RYR|Alligator_sinensis
GCF_964417175.1	Larus argentatus	Aves	ITPR1	drop_cartilaginous_fish	35	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	drop_cartilaginous_fish	35	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	drop_cartilaginous_fish	35	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	drop_cartilaginous_fish	35	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	drop_cyclostome	36	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	drop_cyclostome	36	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	drop_cyclostome	36	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	drop_cyclostome	36	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	drop_mammal	31	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	drop_mammal	31	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	drop_mammal	31	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	drop_mammal	31	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	drop_reptile	34	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	drop_reptile	34	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	drop_reptile	34	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	drop_reptile	34	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	drop_lobe_finned_fish	35	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	drop_lobe_finned_fish	35	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	drop_lobe_finned_fish	35	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	drop_lobe_finned_fish	35	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	drop_ITPR1_baits	29	0	0.0	0.0	
GCF_964417175.1	Larus argentatus	Aves	ITPR2	drop_ITPR1_baits	29	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	drop_ITPR1_baits	29	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	drop_ITPR1_baits	29	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	drop_ITPR2_baits	30	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	drop_ITPR2_baits	30	0	0.0	0.0	
GCF_964417175.1	Larus argentatus	Aves	ITPR3	drop_ITPR2_baits	30	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_964417175.1	Larus argentatus	Aves	RYR	drop_ITPR2_baits	30	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	drop_ITPR3_baits	28	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	drop_ITPR3_baits	28	1	1.0	0.987	A0A672UP22|ITPR2|Strigops_habroptila
GCF_964417175.1	Larus argentatus	Aves	ITPR3	drop_ITPR3_baits	28	0	0.0	0.0	
GCF_964417175.1	Larus argentatus	Aves	RYR	drop_ITPR3_baits	28	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964417175.1	Larus argentatus	Aves	ITPR1	one_per_cell_nonhuman	4	1	1.0	0.991	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964417175.1	Larus argentatus	Aves	ITPR2	one_per_cell_nonhuman	4	1	1.0	0.8852	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2
GCF_964417175.1	Larus argentatus	Aves	ITPR3	one_per_cell_nonhuman	4	1	0.9944	0.7754	H3B932|ITPR3|Latimeria_chalumnae
GCF_964417175.1	Larus argentatus	Aves	RYR	one_per_cell_nonhuman	4	1	0.9969	0.687	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	full38	38	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	full38	38	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	full38	38	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	full38	38	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	s3_seeds_only	25	1	1.0	0.8608	P11881|Itpr1|Mus_musculus|ITPR1
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	s3_seeds_only	25	1	1.0	0.7885	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	s3_seeds_only	25	1	1.0	0.8227	A0A8M6Z266|itpr3|Danio_rerio|ITPR3
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	s3_seeds_only	25	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	labelled_only	35	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	labelled_only	35	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	labelled_only	35	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	labelled_only	35	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	basal_only	3	0	0.0	0.0	
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	basal_only	3	0	0.0	0.0	
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	basal_only	3	0	0.0	0.0	
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	basal_only	3	0	0.0	0.0	
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	no_ryr_control	30	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	no_ryr_control	30	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	no_ryr_control	30	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	no_ryr_control	30	0	0.0	0.0	
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	amniote_only	18	1	1.0	0.8608	P11881|Itpr1|Mus_musculus|ITPR1
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	amniote_only	18	1	1.0	0.7623	F1P1X4|ITPR2|Gallus_gallus|ITPR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	amniote_only	18	1	0.9981	0.7724	A0A6J0TV85|ITPR3|Pogona_vitticeps
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	amniote_only	18	1	1.0	0.8465	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	human_only	4	1	1.0	0.8546	Q14643|ITPR1|Homo_sapiens|ITPR1
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	human_only	4	1	1.0	0.7557	Q14571|ITPR2|Homo_sapiens|ITPR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	human_only	4	1	1.0	0.7632	Q14573|ITPR3|Homo_sapiens|ITPR3
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	human_only	4	1	1.0	0.847	Q92736|RYR2|Homo_sapiens|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	drop_ray_finned_fish	30	1	1.0	0.8608	P11881|Itpr1|Mus_musculus|ITPR1
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	drop_ray_finned_fish	30	1	1.0	0.7623	F1P1X4|ITPR2|Gallus_gallus|ITPR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	drop_ray_finned_fish	30	1	0.9981	0.7724	A0A6J0TV85|ITPR3|Pogona_vitticeps
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	drop_ray_finned_fish	30	1	1.0	0.8465	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	drop_amphibian	34	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	drop_amphibian	34	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	drop_amphibian	34	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	drop_amphibian	34	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	drop_bird	31	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	drop_bird	31	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	drop_bird	31	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	drop_bird	31	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	drop_cartilaginous_fish	35	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	drop_cartilaginous_fish	35	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	drop_cartilaginous_fish	35	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	drop_cartilaginous_fish	35	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	drop_cyclostome	36	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	drop_cyclostome	36	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	drop_cyclostome	36	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	drop_cyclostome	36	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	drop_mammal	31	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	drop_mammal	31	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	drop_mammal	31	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	drop_mammal	31	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	drop_reptile	34	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	drop_reptile	34	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	drop_reptile	34	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	drop_reptile	34	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	drop_lobe_finned_fish	35	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	drop_lobe_finned_fish	35	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	drop_lobe_finned_fish	35	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	drop_lobe_finned_fish	35	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	drop_ITPR1_baits	29	0	0.0	0.0	
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	drop_ITPR1_baits	29	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	drop_ITPR1_baits	29	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	drop_ITPR1_baits	29	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	drop_ITPR2_baits	30	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	drop_ITPR2_baits	30	0	0.0	0.0	
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	drop_ITPR2_baits	30	1	1.0	0.8896	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	drop_ITPR2_baits	30	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	drop_ITPR3_baits	28	1	1.0	0.9449	A0A672IUQ7|ITPR1|Salarias_fasciatus
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	drop_ITPR3_baits	28	1	1.0	0.8417	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	drop_ITPR3_baits	28	0	0.0	0.0	
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	drop_ITPR3_baits	28	1	1.0	0.8833	A0AC58GZ77|ryr2a|Danio_rerio|RYR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR1	one_per_cell_nonhuman	4	1	0.9953	0.8516	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR2	one_per_cell_nonhuman	4	1	1.0	0.7557	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2
GCF_964638095.1	Poromitra crassiceps	Actinopteri	ITPR3	one_per_cell_nonhuman	4	1	0.9978	0.7321	H3B932|ITPR3|Latimeria_chalumnae
GCF_964638095.1	Poromitra crassiceps	Actinopteri	RYR	one_per_cell_nonhuman	4	1	1.0	0.6688	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal
GCF_965183815.1	Platalea leucorodia	Aves	ITPR1	full38	38	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_965183815.1	Platalea leucorodia	Aves	ITPR2	full38	38	1	1.0	0.9885	A0A672UP22|ITPR2|Strigops_habroptila
GCF_965183815.1	Platalea leucorodia	Aves	ITPR3	full38	38	1	1.0	0.9865	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_965183815.1	Platalea leucorodia	Aves	RYR	full38	38	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_965183815.1	Platalea leucorodia	Aves	ITPR1	s3_seeds_only	25	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_965183815.1	Platalea leucorodia	Aves	ITPR2	s3_seeds_only	25	1	1.0	0.9852	F1P1X4|ITPR2|Gallus_gallus|ITPR2
GCF_965183815.1	Platalea leucorodia	Aves	ITPR3	s3_seeds_only	25	1	1.0	0.9865	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_965183815.1	Platalea leucorodia	Aves	RYR	s3_seeds_only	25	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_965183815.1	Platalea leucorodia	Aves	ITPR1	labelled_only	35	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_965183815.1	Platalea leucorodia	Aves	ITPR2	labelled_only	35	1	1.0	0.9885	A0A672UP22|ITPR2|Strigops_habroptila
GCF_965183815.1	Platalea leucorodia	Aves	ITPR3	labelled_only	35	1	1.0	0.9865	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_965183815.1	Platalea leucorodia	Aves	RYR	labelled_only	35	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_965183815.1	Platalea leucorodia	Aves	ITPR1	basal_only	3	0	0.0	0.0	
GCF_965183815.1	Platalea leucorodia	Aves	ITPR2	basal_only	3	0	0.0	0.0	
GCF_965183815.1	Platalea leucorodia	Aves	ITPR3	basal_only	3	0	0.0	0.0	
GCF_965183815.1	Platalea leucorodia	Aves	RYR	basal_only	3	0	0.0	0.0	
GCF_965183815.1	Platalea leucorodia	Aves	ITPR1	no_ryr_control	30	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_965183815.1	Platalea leucorodia	Aves	ITPR2	no_ryr_control	30	1	1.0	0.9885	A0A672UP22|ITPR2|Strigops_habroptila
GCF_965183815.1	Platalea leucorodia	Aves	ITPR3	no_ryr_control	30	1	1.0	0.9865	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_965183815.1	Platalea leucorodia	Aves	RYR	no_ryr_control	30	0	0.0	0.0	
GCF_965183815.1	Platalea leucorodia	Aves	ITPR1	amniote_only	18	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_965183815.1	Platalea leucorodia	Aves	ITPR2	amniote_only	18	1	1.0	0.9885	A0A672UP22|ITPR2|Strigops_habroptila
GCF_965183815.1	Platalea leucorodia	Aves	ITPR3	amniote_only	18	1	1.0	0.9865	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_965183815.1	Platalea leucorodia	Aves	RYR	amniote_only	18	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_965183815.1	Platalea leucorodia	Aves	ITPR1	human_only	4	1	1.0	0.9453	Q14643|ITPR1|Homo_sapiens|ITPR1
GCF_965183815.1	Platalea leucorodia	Aves	ITPR2	human_only	4	1	1.0	0.9326	Q14571|ITPR2|Homo_sapiens|ITPR2
GCF_965183815.1	Platalea leucorodia	Aves	ITPR3	human_only	4	1	1.0	0.8934	Q14573|ITPR3|Homo_sapiens|ITPR3
GCF_965183815.1	Platalea leucorodia	Aves	RYR	human_only	4	1	0.9968	0.9378	Q92736|RYR2|Homo_sapiens|RYR2
GCF_965183815.1	Platalea leucorodia	Aves	ITPR1	drop_ray_finned_fish	30	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_965183815.1	Platalea leucorodia	Aves	ITPR2	drop_ray_finned_fish	30	1	1.0	0.9885	A0A672UP22|ITPR2|Strigops_habroptila
GCF_965183815.1	Platalea leucorodia	Aves	ITPR3	drop_ray_finned_fish	30	1	1.0	0.9865	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_965183815.1	Platalea leucorodia	Aves	RYR	drop_ray_finned_fish	30	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_965183815.1	Platalea leucorodia	Aves	ITPR1	drop_amphibian	34	1	1.0	0.9917	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCF_965183815.1	Platalea leucorodia	Aves	ITPR2	drop_amphibian	34	1	1.0	0.9885	A0A672UP22|ITPR2|Strigops_habroptila
GCF_965183815.1	Platalea leucorodia	Aves	ITPR3	drop_amphibian	34	1	1.0	0.9865	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCF_965183815.1	Platalea leucorodia	Aves	RYR	drop_amphibian	34	1	1.0	0.9853	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCF_965183815.1	Platalea leucorodia	Aves	ITPR1	drop_bird	31	1	1.0	0.956	A0A670JBK6|ITPR1|Podarcis_muralis
