accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name
A0A851EF37	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Dryoscopus gambensis	85069	0	ITPR1 protein (Fragment)
A0A851EFL6	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_0	Dryoscopus gambensis	85069	0	RYR3 protein (Fragment)
A0A851EML9	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	40.9	326.1	285.2	0.8746	2.1e-08	1.4e-94	1.4e-94	0.027	0.035	72	173	0.989	175	Ryr2_1	Dryoscopus gambensis	85069	0	RYR2 protein (Fragment)
A0A851EN10	unassigned	none	module	ryr.hmm matched only 39 profile positions (< 200) — a shared module, not a family assignment	0.0	35.0	35.0	1.0		6.8e-07	6.8e-07	0.0	0.008	0	39	1.0	40	Ryr1_1	Dryoscopus gambensis	85069	0	RYR1 protein (Fragment)
A0A851EVH9	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	40.3	326.0	285.7	0.8764	3.2e-08	1.5e-94	1.5e-94	0.023	0.035	62	173	0.983	176	Ryr2_0	Pitta sordida	9163	0	RYR2 protein (Fragment)
A0A851F0T7	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2_1	Pitta sordida	9163	0	RYR2 protein (Fragment)
A0A851F755	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	99.3	0.0	99.3	1.0	5.3e-26		5.3e-26	0.028	0.0	75	0	0.938	81	Itpr2_0	Pitta sordida	9163	0	ITPR2 protein (Fragment)
A0A851FA33	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_1	Pitta sordida	9163	0	RYR3 protein (Fragment)
A0A851FCG1	unassigned	none	module	itpr.hmm matched only 78 profile positions (< 200) — a shared module, not a family assignment	103.8	0.0	103.8	1.0	2.4e-27		2.4e-27	0.029	0.0	78	0	0.928	83	Itpr1_0	Pitta sordida	9163	0	ITPR1 protein (Fragment)
A0A851FDV0	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_2	Pitta sordida	9163	0	ITPR1 protein (Fragment)
A0A851FHJ9	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_0	Pitta sordida	9163	0	RYR3 protein (Fragment)
A0A851J0G9	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Donacobius atricapilla	237420	0	ITPR1 protein (Fragment)
A0A851JAT8	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Donacobius atricapilla	237420	0	ITPR2 protein (Fragment)
A0A851JG71	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	37.8	37.8	1.0		9.6e-08	9.6e-08	0.0	0.01	0	49	0.959	49	Ryr1_0	Donacobius atricapilla	237420	0	RYR1 protein (Fragment)
A0A851JJK0	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		2e-10	2e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Donacobius atricapilla	237420	0	RYR3 protein (Fragment)
A0A851JMJ9	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Donacobius atricapilla	237420	0	RYR3 protein (Fragment)
A0A851JQN9	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.7	251.6	120.9	0.4805	1.8e-35	3.7e-72	3.7e-72	0.041	0.022	110	108	1.0	108	Ryr1_1	Donacobius atricapilla	237420	0	RYR1 protein (Fragment)
A0A851JU23	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	43.0	320.8	277.8	0.866	4.9e-09	5.4e-93	5.4e-93	0.029	0.035	78	173	0.994	175	Ryr3_1	Donacobius atricapilla	237420	0	RYR3 protein (Fragment)
A0A851K8B9	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		2e-10	2e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Vidua chalybeata	81927	0	RYR3 protein (Fragment)
A0A851K8N3	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Vidua chalybeata	81927	0	RYR3 protein (Fragment)
A0A851KAQ1	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Vidua chalybeata	81927	0	ITPR1 protein (Fragment)
A0A851L088	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2_3	Vidua chalybeata	81927	0	RYR2 protein (Fragment)
A0A851L3V9	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	44.8	44.8	1.0		7.5e-10	7.5e-10	0.0	0.01	0	49	0.979	48	Ryr1	Vidua chalybeata	81927	0	RYR1 protein (Fragment)
A0A851L433	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Corythaeola cristata	103954	0	ITPR2 protein (Fragment)
A0A851L4B1	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_3	Vidua chalybeata	81927	0	RYR3 protein (Fragment)
A0A851L5P6	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.3	326.5	285.2	0.8735	1.6e-08	1.1e-94	1.1e-94	0.028	0.035	75	173	0.977	177	Ryr2_2	Vidua chalybeata	81927	0	RYR2 protein (Fragment)
A0A851LAN5	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	109.0	0.0	109.0	1.0	6.3e-29		6.3e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Corythaeola cristata	103954	0	ITPR1 protein (Fragment)
A0A851M2C1	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	43.2	321.8	278.6	0.8658	4.2e-09	2.8e-93	2.8e-93	0.03	0.035	81	173	0.994	175	Ryr3_1	Campylorhamphus procurvoides	190295	0	RYR3 protein (Fragment)
A0A851M350	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	69.0	123.7	54.7	0.4422	7.3e-17	1.3e-33	1.3e-33	0.021	0.011	56	54	1.0	56	Ryr3	Corythaeola cristata	103954	0	RYR3 protein (Fragment)
A0A851M4J1	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2	Corythaeola cristata	103954	0	RYR2 protein (Fragment)
A0A851MB90	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Campylorhamphus procurvoides	190295	0	RYR3 protein (Fragment)
A0A851MZ47	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	100.6	0.0	100.6	1.0	2.2e-26		2.2e-26	0.028	0.0	75	0	0.938	81	Itpr2_1	Campylorhamphus procurvoides	190295	0	ITPR2 protein (Fragment)
A0A851MZF9	unassigned	none	module	itpr.hmm matched only 78 profile positions (< 200) — a shared module, not a family assignment	103.2	0.0	103.2	1.0	3.4e-27		3.4e-27	0.029	0.0	78	0	0.952	83	Itpr1_0	Campylorhamphus procurvoides	190295	0	ITPR1 protein (Fragment)
A0A851N5E2	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_2	Campylorhamphus procurvoides	190295	0	ITPR1 protein (Fragment)
A0A851NI69	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	110.1	0.0	110.1	1.0	3e-29		3e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Penelope pileata	1118817	0	ITPR1 protein (Fragment)
A0A851NJS7	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	99.3	0.0	99.3	1.0	5.4e-26		5.4e-26	0.028	0.0	75	0	0.938	81	Itpr2_0	Penelope pileata	1118817	0	ITPR2 protein (Fragment)
A0A851NN10	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_2	Penelope pileata	1118817	0	ITPR1 protein (Fragment)
A0A851NX27	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	45.3	45.3	1.0		5.3e-10	5.3e-10	0.0	0.01	0	49	0.923	52	Ryr1	Penelope pileata	1118817	0	RYR1 protein (Fragment)
A0A851P7C0	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.7	322.7	280.0	0.8677	6e-09	1.4e-93	1.4e-93	0.029	0.035	78	173	1.0	174	Ryr3_1	Penelope pileata	1118817	0	RYR3 protein (Fragment)
A0A851PBF2	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2_1	Anhinga anhinga	56067	0	RYR2 protein (Fragment)
A0A851PGC9	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Penelope pileata	1118817	0	RYR3 protein (Fragment)
A0A851PJH0	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	109.3	0.0	109.3	1.0	5.1e-29		5.1e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Anhinga anhinga	56067	0	ITPR1 protein (Fragment)
A0A851PK40	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.0	327.5	286.5	0.8748	1.9e-08	5.5e-95	5.5e-95	0.025	0.035	67	173	0.977	177	Ryr2_0	Anhinga anhinga	56067	0	RYR2 protein (Fragment)
A0A851PWE2	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Anhinga anhinga	56067	0	ITPR2 protein (Fragment)
A0A851PYP8	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.4	321.4	279.0	0.8681	7.6e-09	3.7e-93	3.7e-93	0.029	0.035	78	173	0.989	174	Ryr3_3	Anhinga anhinga	56067	0	RYR3 protein (Fragment)
A0A851Q3N0	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.2	46.2	1.0		3e-10	3e-10	0.0	0.009	0	44	0.979	47	Ryr3_1	Anhinga anhinga	56067	0	RYR3 protein (Fragment)
A0A851Q4M1	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_4	Anhinga anhinga	56067	0	RYR3 protein (Fragment)
A0A851Q6J9	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	194.3	194.3	1.0		7e-55	7e-55	0.0	0.029	0	143	0.662	216	Ryr3_2	Anhinga anhinga	56067	0	RYR3 protein (Fragment)
A0A851QF85	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Tychaedon coryphoeus	614051	0	RYR3 protein (Fragment)
A0A851QNJ1	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		2e-10	2e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Tychaedon coryphoeus	614051	0	RYR3 protein (Fragment)
A0A851QPA2	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Tychaedon coryphoeus	614051	0	RYR3 protein (Fragment)
A0A851QQ19	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.2	326.4	285.2	0.8738	1.7e-08	1.1e-94	1.1e-94	0.028	0.035	75	173	0.977	177	Ryr2_0	Tychaedon coryphoeus	614051	0	RYR2 protein (Fragment)
A0A851QSZ1	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2_1	Tychaedon coryphoeus	614051	0	RYR2 protein (Fragment)
A0A851R1X0	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Tychaedon coryphoeus	614051	0	ITPR2 protein (Fragment)
A0A851RF31	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Tychaedon coryphoeus	614051	0	ITPR1 protein (Fragment)
A0A851RMW3	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Certhia familiaris	73333	0	RYR3 protein (Fragment)
A0A851RQS6	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Certhia familiaris	73333	0	RYR3 protein (Fragment)
A0A851RUH0	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	47.2	47.2	1.0		1.5e-10	1.5e-10	0.0	0.01	0	49	0.979	48	Ryr3_0	Certhia familiaris	73333	0	RYR3 protein (Fragment)
A0A851S8M7	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Certhia familiaris	73333	0	ITPR2 protein (Fragment)
A0A851SC80	unassigned	none	module	itpr.hmm matched only 78 profile positions (< 200) — a shared module, not a family assignment	104.3	0.0	104.3	1.0	1.6e-27		1.6e-27	0.029	0.0	78	0	0.952	83	Itpr1	Certhia familiaris	73333	0	ITPR1 protein (Fragment)
A0A851SMN3	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	40.4	320.5	280.1	0.8739	3e-08	7e-93	7e-93	0.028	0.035	75	173	0.994	172	Ryr3_1	Nothocercus nigrocapillus	1977171	0	RYR3 protein (Fragment)
A0A851SN50	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	109.3	0.0	109.3	1.0	5.1e-29		5.1e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Nothocercus nigrocapillus	1977171	0	ITPR1 protein (Fragment)
A0A851SSL1	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	134.8	255.6	120.8	0.4726	1e-36	2.5e-73	2.5e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Nothocercus nigrocapillus	1977171	0	RYR3 protein (Fragment)
A0A851T581	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Nothocercus nigrocapillus	1977171	0	ITPR2 protein (Fragment)
A0A851TQZ3	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	0.0	293.2	293.2	1.0		1.1e-84	1.1e-84	0.0	0.035	0	173	0.98	203	Ryr1_1	Nothocercus nigrocapillus	1977171	0	RYR1 protein (Fragment)
A0A851TQZ7	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	253.0	119.8	0.4735	3.3e-36	1.4e-72	1.4e-72	0.041	0.022	110	108	1.0	108	Ryr1_2	Nothocercus nigrocapillus	1977171	0	RYR1 protein (Fragment)
A0A851TRJ4	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	46.3	46.3	1.0		2.7e-10	2.7e-10	0.0	0.01	0	49	0.979	48	Ryr1_0	Nothocercus nigrocapillus	1977171	0	RYR1 protein (Fragment)
A0A851TT77	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Elachura formosa	1463973	0	ITPR1 protein (Fragment)
A0A851TYH7	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		2e-10	2e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Elachura formosa	1463973	0	RYR3 protein (Fragment)
A0A851TYW7	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Elachura formosa	1463973	0	RYR3 protein (Fragment)
A0A851U076	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Elachura formosa	1463973	0	RYR3 protein (Fragment)
A0A851U9A7	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Elachura formosa	1463973	0	ITPR2 protein (Fragment)
A0A851UVY0	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_3	Copsychus sechellarum	797021	0	RYR3 protein (Fragment)
A0A851V2I4	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.1	320.5	278.4	0.8686	9.3e-09	6.6e-93	6.6e-93	0.028	0.035	75	173	0.983	175	Ryr3_2	Copsychus sechellarum	797021	0	RYR3 protein (Fragment)
A0A851V3I9	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		2e-10	2e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Copsychus sechellarum	797021	0	RYR3 protein (Fragment)
A0A851VHC3	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Copsychus sechellarum	797021	0	ITPR1 protein (Fragment)
A0A851VQN5	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Copsychus sechellarum	797021	0	ITPR2 protein (Fragment)
A0A851VVE7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	68.3	123.3	55.0	0.4461	1.2e-16	1.7e-33	1.7e-33	0.021	0.011	56	54	1.0	56	Ryr1_0	Copsychus sechellarum	797021	0	RYR1 protein (Fragment)
