upid	organism	taxid	protein_count	group	genus	genus_n_available	status
UP000199225	Salimicrobium halophilum	86666	3221	bacteria_genus	Salimicrobium	6	swept
UP001500908	Salinactinospora qingdaonensis	702744	5010	bacteria_genus	Salinactinospora	1	swept
UP000323142	Salinarimonas soli	1638099	5046	bacteria_genus	Salinarimonas	2	swept
UP000480185	Salinibacillus xinjiangensis	1229268	3701	bacteria_genus	Salinibacillus	3	swept
UP000008674	Salinibacter ruber (strain DSM 13855 / M31)	309807	2812	bacteria_genus	Salinibacter	1	swept
UP000219440	Salinibacterium xinjiangense	386302	2810	bacteria_genus	Salinibacterium	2	swept
UP001549019	Salinicoccus halitifaciens	1073415	2677	bacteria_genus	Salinicoccus	11	swept
UP001453229	Salinicola lusitanus	1949085	4223	bacteria_genus	Salinicola	6	swept
UP000198893	Salinihabitans flavidus	569882	3934	bacteria_genus	Salinihabitans	1	swept
UP000703674	Salinimicrobium oceani	2722702	4644	bacteria_genus	Salinimicrobium	9	swept
UP000262073	Salinimonas sediminis	2303538	3700	bacteria_genus	Salinimonas	4	swept
UP001595823	Salininema proteolyticum	1607685	4563	bacteria_genus	Salininema	1	swept
UP000245728	Saliniradius amylolyticus	2183582	2945	bacteria_genus	Saliniradius	1	swept
UP000182800	Saliniramus fredricksonii	1653334	3577	bacteria_genus	Saliniramus	1	swept
UP001595462	Salinisphaera aquimarina	2094031	4094	bacteria_genus	Salinisphaera	6	swept
UP000018680	Salinispira pacifica	1307761	3350	bacteria_genus	Salinispira	1	swept
UP001595842	Salinispirillum marinum	1485203	3085	bacteria_genus	Salinispirillum	1	swept
UP000677457	Salinispora arenicola	168697	4941	bacteria_genus	Salinispora	2	swept
UP001595843	Salinithrix halophila	1485204	3238	bacteria_genus	Salinithrix	1	swept
UP001164676	Salinivibrio proteolyticus	334715	3256	bacteria_genus	Salinivibrio	6	swept
UP000064893	Salinivirga cyanobacteriivorans	1307839	3717	bacteria_genus	Salinivirga	1	swept
UP000281498	Salipaludibacillus neizhouensis	885475	4767	bacteria_genus	Salipaludibacillus	4	swept
UP000607796	Salipiger mangrovisoli	2865933	5794	bacteria_genus	Salipiger	9	swept
UP000581688	Salirhabdus euzebyi	394506	3860	bacteria_genus	Salirhabdus	1	swept
UP000094463	Salisediminibacterium beveridgei	632773	3245	bacteria_genus	Salisediminibacterium	2	swept
UP000252585	Saliterribacillus persicus	930114	3585	bacteria_genus	Saliterribacillus	1	swept
UP000298196	Salmonella enterica subsp. enterica serovar Poona	436295	5880	bacteria_genus	Salmonella	8	swept
UP000479293	Salmonirosea aquatica	2654236	5629	bacteria_genus	Salmonirosea	1	swept
UP000242310	Salsuginibacillus halophilus	517424	2921	bacteria_genus	Salsuginibacillus	1	swept
UP000320390	Saltatorellus ferox	2528018	5628	bacteria_genus	Saltatorellus	1	swept
UP000295433	Samsonia erythrinae	160434	3487	bacteria_genus	Samsonia	1	swept
UP000319897	Sandaracinobacter neustonicus	1715348	3327	bacteria_genus	Sandaracinobacter	1	swept
UP000515292	Sandaracinobacteroides saxicola	2759707	3297	bacteria_genus	Sandaracinobacteroides	1	swept
UP000282832	Sandaracinomonas limnophila	1862386	2320	bacteria_genus	Sandaracinomonas	1	swept
UP000034883	Sandaracinus amylolyticus	927083	8941	bacteria_genus	Sandaracinus	1	swept
UP000216991	Sandarakinorhabdus cyanobacteriorum	1981098	3280	bacteria_genus	Sandarakinorhabdus	3	swept
UP000000322	Sanguibacter keddieii (strain ATCC 51767 / DSM 10542 / NCFB 3025 / ST-74)	446469	3710	bacteria_genus	Sanguibacter	7	swept
UP000031980	Sanguibacteroides justesenii	1547597	2587	bacteria_genus	Sanguibacteroides	1	swept
UP000590442	Saonia flava	523696	3388	bacteria_genus	Saonia	1	swept
UP000294829	Sapientia aquatica	1549640	3747	bacteria_genus	Sapientia	1	swept
UP000007519	Saprospira grandis (strain Lewin)	984262	4218	bacteria_genus	Saprospira	1	swept
UP000095488	Sarcina ventriculi (Clostridium ventriculi)	1267	2228	bacteria_genus	Sarcina	1	swept
UP000622653	Savagea serpentis	2785297	2606	bacteria_genus	Savagea	2	swept
UP001209083	Saxibacter everestensis	2909229	3746	bacteria_genus	Saxibacter	1	swept
UP001275664	Scandinavium lactucae	3095028	4467	bacteria_genus	Scandinavium	3	swept
UP000005777	Scardovia inopinata F0304	641146	1482	bacteria_genus	Scardovia	2	swept
UP001596527	Schaalia naturae	635203	2663	bacteria_genus	Schaalia	12	swept
UP000274920	Schaedlerella arabinosiphila	2044587	5594	bacteria_genus	Schaedlerella	1	swept
UP000006315	Schinkia azotoformans LMG 9581	1131731	4207	bacteria_genus	Schinkia	1	swept
UP000253517	Schleiferia thermophila	884107	2256	bacteria_genus	Schleiferia	1	swept
UP000030647	Schleiferilactobacillus shenzhenensis LY-73	1231336	3142	bacteria_genus	Schleiferilactobacillus	3	swept
UP000553888	Schumannella luteola	472059	3421	bacteria_genus	Schumannella	2	swept
UP000184404	Schwartzia succinivorans DSM 10502	1123243	2426	bacteria_genus	Schwartzia	1	swept
UP001139353	Scleromatobacter humisilvae	2897159	5687	bacteria_genus	Scleromatobacter	1	swept
UP000295416	Scopulibacillus darangshiensis	442528	4593	bacteria_genus	Scopulibacillus	3	swept
UP000470875	Scrofimicrobium canadense	2652290	2355	bacteria_genus	Scrofimicrobium	2	swept
UP000076925	Scytonema hofmannii PCC 7110	128403	9705	bacteria_genus	Scytonema	5	swept
UP000000845	Sebaldella termitidis (strain ATCC 33386 / NCTC 11300)	526218	4124	bacteria_genus	Sebaldella	1	swept
UP000093267	Secundilactobacillus paracollinoides	240427	3031	bacteria_genus	Secundilactobacillus	14	swept
UP000611629	Sedimentibacter hydroxybenzoicus DSM 7310	1123245	3656	bacteria_genus	Sedimentibacter	3	swept
UP000316649	Sedimenticola selenatireducens	191960	3724	bacteria_genus	Sedimenticola	2	swept
UP001526166	Sedimentimonas flavescens	2851012	3179	bacteria_genus	Sedimentimonas	1	swept
UP000193334	Sedimentisphaera salicampi	1941349	2335	bacteria_genus	Sedimentisphaera	2	swept
UP001255416	Sedimentitalea todarodis	1631240	5030	bacteria_genus	Sedimentitalea	4	swept
UP000182347	Sediminibacillus halophilus	482461	4010	bacteria_genus	Sediminibacillus	3	swept
UP000753802	Sediminibacterium roseum	1978412	3857	bacteria_genus	Sediminibacterium	3	swept
UP001305521	Sediminicoccus rosea	1225128	4867	bacteria_genus	Sediminicoccus	1	swept
UP000219559	Sediminicola luteus	319238	3771	bacteria_genus	Sediminicola	3	swept
UP000245474	Sediminicurvatus halobius	2182432	3732	bacteria_genus	Sediminicurvatus	1	swept
UP000231693	Sediminihabitans luteus	1138585	2995	bacteria_genus	Sediminihabitans	1	swept
UP000539350	Sediminihaliea albiluteola	2758564	2868	bacteria_genus	Sediminihaliea	1	swept
UP000002318	Sediminispirochaeta smaragdinae (strain DSM 11293 / JCM 15392 / SEBR 4228) (Spirochaeta smaragdinae)	573413	4211	bacteria_genus	Sediminispirochaeta	1	swept
UP000245535	Sediminitomix flava	379075	5031	bacteria_genus	Sediminitomix	1	swept
UP000616114	Sediminivirga luteola	1774748	3490	bacteria_genus	Sediminivirga	1	swept
UP000004477	Segatella copri DSM 18205	537011	3331	bacteria_genus	Segatella	14	swept
UP000321513	Segetibacter aerophilus	670293	4800	bacteria_genus	Segetibacter	1	swept
UP000004816	Segniliparus rugosus (strain ATCC BAA-974 / DSM 45345 / CCUG 50838 / CIP 108380 / JCM 13579 / CDC 945)	679197	3502	bacteria_genus	Segniliparus	2	swept
UP000332515	Segnochrobactrum spirostomi	2608987	4553	bacteria_genus	Segnochrobactrum	1	swept
UP000184476	Seinonella peptonophila	112248	3703	bacteria_genus	Seinonella	1	swept
UP000190625	Selenihalanaerobacter shriftii	142842	2743	bacteria_genus	Selenihalanaerobacter	1	swept
UP000294614	Seleniivibrio woodruffii	1078050	2684	bacteria_genus	Seleniivibrio	1	swept
UP000322783	Selenomonas caprae	2606905	2749	bacteria_genus	Selenomonas	13	swept
UP001145145	Sellimonas catena	2994035	3578	bacteria_genus	Sellimonas	3	swept
UP001596996	Seminibacterium arietis	1173502	1762	bacteria_genus	Seminibacterium	1	swept
UP000467132	Senegalia massiliensis	1720316	3168	bacteria_genus	Senegalia	1	swept
UP000293345	Senegalimassilia faecalis	2509433	2084	bacteria_genus	Senegalimassilia	2	swept
UP000626220	Seohaeicola zhoushanensis	1569283	5336	bacteria_genus	Seohaeicola	3	swept
UP000323930	Seonamhaeicola marinus	1912246	4829	bacteria_genus	Seonamhaeicola	5	swept
UP000265509	Seongchinamella sediminis	2283635	3770	bacteria_genus	Seongchinamella	2	swept
UP000245166	Serinibacter arcticus	1655435	3302	bacteria_genus	Serinibacter	3	swept
UP000092482	Serinicoccus hydrothermalis	1758689	3300	bacteria_genus	Serinicoccus	2	swept
UP000611945	Serpens gallinarum	2763075	3537	bacteria_genus	Serpens	1	swept
UP000295504	Serpentinicella alkaliphila	1734049	2966	bacteria_genus	Serpentinicella	1	swept
UP000066014	Serpentinimonas maccroryi	1458426	2399	bacteria_genus	Serpentinimonas	2	swept
UP000247823	Serratia marcescens	615	5699	bacteria_genus	Serratia	24	swept
UP001196848	Sesame phyllody phytoplasma	420408	465	bacteria_genus	Sesame	1	swept
UP001465153	Sessilibacter corallicola	2904075	4137	bacteria_genus	Sessilibacter	1	swept
UP000183028	Sharpea azabuensis	322505	2425	bacteria_genus	Sharpea	2	swept
UP000189545	Shewanella psychrophila	225848	5399	bacteria_genus	Shewanella	86	swept
UP001168552	Shiella aurantiaca	3058365	3254	bacteria_genus	Shiella	1	swept
UP000001030	Shigella boydii serotype 18 (strain CDC 3083-94 / BS512)	344609	4143	bacteria_genus	Shigella	5	swept
UP000430692	Shimazuella alba	2690964	3870	bacteria_genus	Shimazuella	1	swept
UP000240418	Shimia abyssi	1662395	4539	bacteria_genus	Shimia	9	swept
UP000001955	Shimwellia blattae (strain ATCC 29907 / DSM 4481 / JCM 1650 / NBRC 105725 / CDC 9005-74) (Escherichia blattae)	630626	3870	bacteria_genus	Shimwellia	1	swept
UP000996601	Shinella lacus	2654216	6716	bacteria_genus	Shinella	13	swept
UP001597414	Shivajiella indica	872115	4046	bacteria_genus	Shivajiella	1	swept
UP001179280	Shouchella xiaoxiensis	766895	4623	bacteria_genus	Shouchella	7	swept
UP000003494	Shuttleworthella satelles DSM 14600	626523	2247	bacteria_genus	Shuttleworthella	1	swept
UP000032229	Siansivirga zeaxanthinifaciens CC-SAMT-1	1454006	2744	bacteria_genus	Siansivirga	1	swept
UP000240212	Siccibacter turicensis	357233	3928	bacteria_genus	Siccibacter	2	swept
UP000600101	Siccirubricoccus deserti	2013562	5706	bacteria_genus	Siccirubricoccus	2	swept
UP000292781	Siculibacillus lacustris	1549641	4425	bacteria_genus	Siculibacillus	1	swept
UP001320326	Sideroxyarcus emersonii	2764705	2676	bacteria_genus	Sideroxyarcus	1	swept
UP000001625	Sideroxydans lithotrophicus (strain ES-1)	580332	2977	bacteria_genus	Sideroxydans	1	swept
UP000245390	Silicimonas algicola	1826607	4315	bacteria_genus	Silicimonas	1	swept
UP001061282	Silvania confinis	2926470	4515	bacteria_genus	Silvania	2	swept
UP000437748	Silvanigrella paludirubra	2499159	3358	bacteria_genus	Silvanigrella	2	swept
UP000538666	Silvibacterium bohemicum	1577686	5390	bacteria_genus	Silvibacterium	2	swept
UP000543030	Silvimonas terrae	300266	4420	bacteria_genus	Silvimonas	3	swept
UP000515981	Simiaoa sunii	2763672	3125	bacteria_genus	Simiaoa	1	swept
UP001672580	Simiduia litorea	1435348	3948	bacteria_genus	Simiduia	4	swept
UP000680670	Siminovitchia terrae (Bacillus terrae)	1914933	5201	bacteria_genus	Siminovitchia	6	swept
UP000000496	Simkania negevensis (strain ATCC VR-1471 / DSM 27360 / Z)	331113	2516	bacteria_genus	Simkania	2	swept
UP000017813	Simonsiella muelleri ATCC 29453	641147	2220	bacteria_genus	Simonsiella	1	swept
UP000239326	Simplicispira suum	2109915	3677	bacteria_genus	Simplicispira	3	swept
UP000675664	Sinanaerobacter chloroacetimidivorans	2818044	4416	bacteria_genus	Sinanaerobacter	1	swept
UP000010798	Singulisphaera acidiphila (strain ATCC BAA-1392 / DSM 18658 / VKM B-2454 / MOB10)	886293	7126	bacteria_genus	Singulisphaera	1	swept
UP000248330	Sinimarinibacterium flocculans	985250	4018	bacteria_genus	Sinimarinibacterium	2	swept
UP001144205	Sinisalibacter aestuarii	2949426	4126	bacteria_genus	Sinisalibacter	2	swept
UP000285120	Sinobaca qinghaiensis	342944	3379	bacteria_genus	Sinobaca	1	swept
UP000275394	Sinobacterium caligoides	933926	3807	bacteria_genus	Sinobacterium	2	swept
UP000267469	Sinomicrobium pectinilyticum	1084421	4629	bacteria_genus	Sinomicrobium	4	swept
UP001304769	Sinomonas terricola	3110330	4307	bacteria_genus	Sinomonas	9	swept
UP000510721	Sinorhizobium mexicanum	375549	6362	bacteria_genus	Sinorhizobium	15	swept
UP000606172	Sinosporangium siamense	1367973	7853	bacteria_genus	Sinosporangium	2	swept
UP000239590	Siphonobacter curvatus	2094562	5062	bacteria_genus	Siphonobacter	2	swept
UP001556606	Sivoneniella epilithica UHCC 1019	3126709	4741	bacteria_genus	Sivoneniella	1	unavailable
UP000321523	Skermanella aerolata	393310	7916	bacteria_genus	Skermanella	3	swept
UP000887023	Skermania pinensis	39122	3782	bacteria_genus	Skermania	1	swept
UP000002026	Slackia heliotrinireducens (strain ATCC 29202 / DSM 20476 / NCTC 11029 / RHS 1) (Peptococcus heliotrinreducens)	471855	2750	bacteria_genus	Slackia	6	swept
UP001225134	Sneathia sanguinegens	40543	1345	bacteria_genus	Sneathia	2	swept
UP001056291	Sneathiella marina	2950108	3815	bacteria_genus	Sneathiella	5	swept
UP000027170	Snodgrassella communis	2946699	2257	bacteria_genus	Snodgrassella	2	swept
UP001500954	Snuella lapsa	870481	3746	bacteria_genus	Snuella	2	swept
UP000483362	Sodaliphilus pleomorphus	2606626	2645	bacteria_genus	Sodaliphilus	1	swept
UP000294555	Sodalis ligni	2697027	5491	bacteria_genus	Sodalis	3	swept
UP000298381	Soehngenia longivitae	2562294	1787	bacteria_genus	Soehngenia	1	swept
UP000191110	Solemya pervernicosa gill symbiont	642797	3236	bacteria_genus	Solemya	4	swept
UP000004738	Solibacillus isronensis B3W22	1224748	3883	bacteria_genus	Solibacillus	6	swept
UP001489509	Solibaculum intestinale	3133165	2646	bacteria_genus	Solibaculum	2	swept
UP001164390	Solicola gregarius	2908642	4612	bacteria_genus	Solicola	1	swept
UP000009071	Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1) (Desulfovibrio magneticus)	573370	4663	bacteria_genus	Solidesulfovibrio	5	swept
UP000323454	Solihabitans fulvus	1892852	8101	bacteria_genus	Solihabitans	1	swept
UP000275012	Solilutibacter pythonis	2483112	2550	bacteria_genus	Solilutibacter	4	swept
UP000237839	Solimicrobium silvestre	2099400	4741	bacteria_genus	Solimicrobium	1	swept
UP000238220	Solimonas fluminis	2086571	4276	bacteria_genus	Solimonas	4	swept
UP001149140	Solirubrobacter ginsenosidimutans	490573	8820	bacteria_genus	Solirubrobacter	4	swept
UP000054223	Solirubrum puertoriconensis	1751427	4037	bacteria_genus	Solirubrum	1	swept
UP000007590	Solitalea canadensis (strain ATCC 29591 / DSM 3403 / JCM 21819 / LMG 8368 / NBRC 15130 / NCIMB 12057 / USAM 9D) (Flexibacter canadensis)	929556	4304	bacteria_genus	Solitalea	4	swept
UP000004097	Solobacterium moorei F0204	706433	2034	bacteria_genus	Solobacterium	1	swept
UP000191112	Soonwooa buanensis	619805	3053	bacteria_genus	Soonwooa	1	swept
UP001217485	Sorangium atrum	2995308	9801	bacteria_genus	Sorangium	2	swept
UP001312908	Sorlinia euscelidii	3081148	2301	bacteria_genus	Sorlinia	1	swept
UP000569732	Spartinivicinus marinus	2994442	6100	bacteria_genus	Spartinivicinus	2	swept
UP001259982	Spectribacter acetivorans	3075603	3136	bacteria_genus	Spectribacter	2	swept
UP000539111	Spelaeicoccus albus	1280376	3738	bacteria_genus	Spelaeicoccus	1	swept
UP001152755	Speluncibacter jeojiensis	2710754	4324	bacteria_genus	Speluncibacter	1	swept
UP000610966	Sphaerimonospora thailandensis	795644	5824	bacteria_genus	Sphaerimonospora	2	swept
UP001500888	Sphaerisporangium flaviroseum	509199	8333	bacteria_genus	Sphaerisporangium	11	swept
UP000002027	Sphaerobacter thermophilus (strain ATCC 49802 / DSM 20745 / KCCM 41009 / NCIMB 13125 / S 6022)	479434	3471	bacteria_genus	Sphaerobacter	1	swept
UP000829708	Sphaerochaeta associata	1129264	3211	bacteria_genus	Sphaerochaeta	4	swept
UP000300142	Sphaerospermopsis reniformis	531300	5397	bacteria_genus	Sphaerospermopsis	4	swept
UP001057498	Sphaerotilus microaerophilus	2914710	5168	bacteria_genus	Sphaerotilus	7	swept
UP001595615	Sphingoaurantiacus capsulatus	1771310	3605	bacteria_genus	Sphingoaurantiacus	1	swept
UP000286246	Sphingobacterium detergens	1145106	5612	bacteria_genus	Sphingobacterium	56	swept
UP000590524	Sphingobium scionense	1404341	5867	bacteria_genus	Sphingobium	39	swept
UP001155128	Sphingomicrobium sediminis	2950949	2325	bacteria_genus	Sphingomicrobium	3	swept
UP000018851	Sphingomonas sanxanigenens DSM 19645 = NX02	1123269	6101	bacteria_genus	Sphingomonas	146	swept
UP000076088	Sphingopyxis macrogoltabida (Sphingomonas macrogoltabidus)	33050	5400	bacteria_genus	Sphingopyxis	14	swept
UP000428803	Sphingorhabdus lacus	392610	3210	bacteria_genus	Sphingorhabdus	9	swept
UP001597124	Sphingosinicella xenopeptidilytica	364098	3927	bacteria_genus	Sphingosinicella	4	swept
UP000589036	Spinactinospora alkalitolerans	687207	6077	bacteria_genus	Spinactinospora	1	swept
UP000433788	Spiribacter salilacus	2664894	2078	bacteria_genus	Spiribacter	9	swept
UP000652013	Spirilliplanes yamanashiensis	42233	6138	bacteria_genus	Spirilliplanes	1	swept
UP000253934	Spirobacillus cienkowskii	495820	2415	bacteria_genus	Spirobacillus	1	swept
UP000587760	Spirochaeta isovalerica	150	4378	bacteria_genus	Spirochaeta	3	swept
UP001163387	Spiroplasma ixodetis	2141	2173	bacteria_genus	Spiroplasma	29	swept
UP000464577	Spirosoma endbachense	2666025	8127	bacteria_genus	Spirosoma	23	swept
UP001526426	Spirulina subsalsa FACHB-351	234711	4406	bacteria_genus	Spirulina	1	swept
UP001172082	Splendidivirga corallicola	3051826	6003	bacteria_genus	Splendidivirga	1	swept
UP000253303	Spongiactinospora rosea	2248750	8610	bacteria_genus	Spongiactinospora	2	swept
UP000765845	Spongiibacter thalassae	2721624	3847	bacteria_genus	Spongiibacter	3	swept
UP000474296	Spongiivirga citrea	1481457	3588	bacteria_genus	Spongiivirga	1	swept
UP001612915	Spongisporangium articulatum	3362603	4512	bacteria_genus	Spongisporangium	1	swept
UP000184389	Sporanaerobacter acetigenes DSM 13106	1123281	2836	bacteria_genus	Sporanaerobacter	1	swept
UP000224460	Sporanaerobium hydrogeniformans	3072179	3308	bacteria_genus	Sporanaerobium	1	swept
UP001500957	Sporichthya brevicatena	171442	4944	bacteria_genus	Sporichthya	1	swept
UP000183995	Sporobacter termitidis DSM 10068	1123282	3771	bacteria_genus	Sporobacter	1	swept
UP000030185	Sporocytophaga myxococcoides	153721	5042	bacteria_genus	Sporocytophaga	1	swept
UP000460412	Sporofaciens musculi	2681861	5229	bacteria_genus	Sporofaciens	1	swept
UP001597399	Sporolactobacillus shoreicorticis	1923877	4330	bacteria_genus	Sporolactobacillus	10	swept
UP000243333	Sporolituus thermophilus DSM 23256	1123285	2858	bacteria_genus	Sporolituus	1	swept
UP001668010	Sporomusa aerivorans	204936	6092	bacteria_genus	Sporomusa	10	swept
UP000037109	Sporosarcina globispora (Bacillus globisporus)	1459	5125	bacteria_genus	Sporosarcina	20	swept
UP000798488	Sporotomaculum syntrophicum	182264	3088	bacteria_genus	Sporotomaculum	1	swept
UP000000844	Stackebrandtia nassauensis (strain DSM 44728 / CIP 108903 / NRRL B-16338 / NBRC 102104 / LLR-40K-21)	446470	6379	bacteria_genus	Stackebrandtia	4	swept
UP001193501	Stagnihabitans tardus	2699202	4219	bacteria_genus	Stagnihabitans	1	swept
UP000282106	Stagnimonas aquatica	2689987	3293	bacteria_genus	Stagnimonas	1	swept
UP000295493	Stakelama pacifica	517720	3799	bacteria_genus	Stakelama	6	swept
UP000010473	Stanieria cyanosphaera (strain ATCC 29371 / PCC 7437)	111780	4751	bacteria_genus	Stanieria	1	swept
UP001170310	Staphylococcus pasteuri_A	3062664	3218	bacteria_genus	Staphylococcus	62	swept
