accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0ABQ9YL63	ITPR	medium	partial	itpr.hmm wins by 56.8 bits (43.5% of 130.6) over 886 profile positions	130.6	73.8	56.8	0.4349	5.1e-36	3.6e-19	5.1e-36	0.33	0.078	886	385	0.227	4571	BLNAU_412	Blattamonas nauphoetae	2049346	0	Uncharacterized protein	protista_other
A0ABQ9YL99	ITPR	medium	partial	itpr.hmm wins by 112.6 bits (57.9% of 194.5) over 668 profile positions	194.5	81.9	112.6	0.5789	2.7e-55	1.3e-21	2.7e-55	0.249	0.043	668	212	0.2	3566	BLNAU_448	Blattamonas nauphoetae	2049346	0	Inositol 1,4,5-trisphosphate receptor itr-1	protista_other
A0ABR1FHN7	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	57.2	57.2	1.0		3.6e-14	3.6e-14	0.0	0.025	0	123	0.573	232	SO694_00077019	Aureococcus anophagefferens	44056	0	B30.2/SPRY domain-containing protein	protista_other
A0ABR1FLJ2	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	57.0	57.0	1.0		4.2e-14	4.2e-14	0.0	0.027	0	133	0.466	283	SO694_00039115	Aureococcus anophagefferens	44056	0	B30.2/SPRY domain-containing protein	protista_other
A0ABR1FLQ7	unassigned	none	module	ryr.hmm matched only 163 profile positions (< 200) — a shared module, not a family assignment	0.0	63.6	63.6	1.0		4.2e-16	4.2e-16	0.0	0.033	0	163	0.371	410	SO694_00039214	Aureococcus anophagefferens	44056	0	B30.2/SPRY domain-containing protein	protista_other
A0ABR1FN83	ITPR	high	architecture	itpr.hmm wins by 696.6 bits (79.1% of 880.9) over 1965 profile positions	880.9	184.3	696.6	0.7908	3.5e-262	1.8e-52	3.5e-262	0.732	0.182	1965	897	0.67	3165	SO694_00102021	Aureococcus anophagefferens	44056	0	Uncharacterized protein	protista_other
A0ABR1FND5	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	82.0	82.0	1.0		1.2e-21	1.2e-21	0.0	0.026	0	128	0.355	363	SO694_00146032	Aureococcus anophagefferens	44056	0	RING-type domain-containing protein	protista_other
A0ABR1FU72	unassigned	none	module	ryr.hmm matched only 153 profile positions (< 200) — a shared module, not a family assignment	0.0	50.5	50.5	1.0		3.6e-12	3.6e-12	0.0	0.031	0	153	0.431	348	SO694_0002609	Aureococcus anophagefferens	44056	0	B30.2/SPRY domain-containing protein	protista_other
A0ABR1FUG1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	34.5	34.5	1.0		2.5e-07	2.5e-07	0.0	0.012	0	59	0.2	862	SO694_00020357	Aureococcus anophagefferens	44056	0	Calcium-binding protein	protista_other
A0ABR1FV28	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	35.8	35.8	1.0		1e-07	1e-07	0.0	0.014	0	69	0.196	1929	SO694_00027156	Aureococcus anophagefferens	44056	0	EF-hand domain-containing protein	protista_other
A0ABR1FVQ3	ITPR	medium	partial	itpr.hmm wins by 100.5 bits (63.3% of 158.7) over 440 profile positions	158.7	58.2	100.5	0.6333	1.7e-44	1.8e-14	1.7e-44	0.164	0.074	440	365	0.192	2252	RYR1	Aureococcus anophagefferens	44056	0	Inositol 1,4,5-trisphosphate-sensitive calcium-release channel	protista_other
A0ABR1FXY8	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	82.6	82.6	1.0		7.7e-22	7.7e-22	0.0	0.026	0	128	0.221	587	SO694_00053294	Aureococcus anophagefferens	44056	0	B30.2/SPRY domain-containing protein	protista_other
A0ABR1FY06	ITPR	medium	partial	itpr.hmm wins by 73.8 bits (51.7% of 142.8) over 368 profile positions	142.8	69.0	73.8	0.5168	1.1e-39	9.8e-18	1.1e-39	0.137	0.025	368	123	0.195	2021	RYR1	Aureococcus anophagefferens	44056	0	Inositol 1,4,5-trisphosphate-sensitive calcium-release channel	protista_other
A0ABR1FZL6	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	38.0	38.0	1.0		2.2e-08	2.2e-08	0.0	0.017	0	84	0.652	227	SO694_00070192	Aureococcus anophagefferens	44056	0	EF-hand domain-containing protein	protista_other
A0ABR1FZP4	ITPR	medium	partial	itpr.hmm wins by 54.0 bits (46.4% of 116.5) over 349 profile positions	116.5	62.5	54.0	0.4635	8.7e-32	8.9e-16	8.7e-32	0.13	0.046	349	227	0.469	752	RYR1	Aureococcus anophagefferens	44056	0	Ryanodine receptor	protista_other
A0ABR1G1K4	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	78.9	78.9	1.0		1e-20	1e-20	0.0	0.025	0	123	0.434	286	SO694_000134100	Aureococcus anophagefferens	44056	0	B30.2/SPRY domain-containing protein	protista_other
A0ABR1G3P1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	39.9	39.9	1.0		5.8e-09	5.8e-09	0.0	0.011	0	54	0.165	1359	SO694_00015492	Aureococcus anophagefferens	44056	0	EF-hand domain-containing protein	protista_other
A0ABR1G3T0	ITPR	high	architecture	itpr.hmm wins by 659.9 bits (75.5% of 874.4) over 2220 profile positions	874.4	214.5	659.9	0.7547	3.1e-260	1.4e-61	3.1e-260	0.827	0.171	2220	843	0.75	3171	SO694_00086026	Aureococcus anophagefferens	44056	0	Uncharacterized protein	protista_other
A0ABR1G5C5	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	0.0	72.3	72.3	1.0		9.9e-19	9.9e-19	0.0	0.022	0	108	0.15	1070	SO694_0022202	Aureococcus anophagefferens	44056	0	B30.2/SPRY domain-containing protein	protista_other
A0ABR1G5K9	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	33.4	33.4	1.0		5.4e-07	5.4e-07	0.0	0.013	0	64	0.408	174	SO694_00129020	Aureococcus anophagefferens	44056	0	Calmodulin	protista_other
A0ABR1G5W9	ITPR	medium	partial	itpr.hmm wins by 78.0 bits (100.0% of 78.0) over 910 profile positions; no ryr.hmm hit	78.0	0.0	78.0	1.0	3.6e-20		3.6e-20	0.339	0.0	910	0	0.158	3150	cbhC	Aureococcus anophagefferens	44056	0	Cellulose 1,4-beta-cellobiosidase	protista_other
A0ABR1G801	ITPR	medium	partial	itpr.hmm wins by 139.2 bits (100.0% of 139.2) over 1041 profile positions; no ryr.hmm hit	139.2	0.0	139.2	1.0	1.3e-38		1.3e-38	0.388	0.0	1041	0	0.374	3450	SO694_00048111	Aureococcus anophagefferens	44056	0	Inositol 1,4,5-trisphosphate/ryanodine receptor domain-containing protein	protista_other
A0ABR1GA19	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	44.9	44.9	1.0		1.8e-10	1.8e-10	0.0	0.017	0	84	0.118	696	DDX1	Aureococcus anophagefferens	44056	0	ATP-dependent RNA helicase DDX1	protista_other
A0ABR1GB69	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	70.4	70.4	1.0		3.7e-18	3.7e-18	0.0	0.012	0	59	0.137	2906	SO694_00007552	Aureococcus anophagefferens	44056	0	Calmodulin	protista_other
A0ABR2J0D6	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.8	35.8	1.0		1e-07	1e-07	0.0	0.011	0	54	0.752	149	M9Y10_008914	Tritrichomonas musculus	1915356	0	EF-hand domain-containing protein	protista_other
A0ABR2JRV1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.3	30.3	1.0		4.6e-06	4.6e-06	0.0	0.012	0	59	0.707	167	M9Y10_004286	Tritrichomonas musculus	1915356	0	EF-hand domain-containing protein	protista_other
A0ABR2JW89	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	47.1	47.1	1.0		3.9e-11	3.9e-11	0.0	0.012	0	59	0.757	152	M9Y10_045736	Tritrichomonas musculus	1915356	0	Calmodulin-like 3	protista_other
A0ABR2JWA2	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	51.7	51.7	1.0		1.7e-12	1.7e-12	0.0	0.011	0	54	0.755	151	M9Y10_043734	Tritrichomonas musculus	1915356	0	EF-hand domain-containing protein	protista_other
A0ABR2K2I4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.2	30.2	1.0		5e-06	5e-06	0.0	0.012	0	59	0.711	166	M9Y10_043821	Tritrichomonas musculus	1915356	0	Centrin-1	protista_other
A0ABR2K8Y3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		3.6e-08	3.6e-08	0.0	0.011	0	54	0.752	149	M9Y10_038626	Tritrichomonas musculus	1915356	0	EF-hand domain-containing protein	protista_other
A0ABR2KCX4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.8	37.8	1.0		2.6e-08	2.6e-08	0.0	0.012	0	59	0.781	146	M9Y10_033725	Tritrichomonas musculus	1915356	0	Calmodulin-like 3	protista_other
A0ABR2KCY8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.1	30.1	1.0		5.1e-06	5.1e-06	0.0	0.012	0	59	0.707	167	M9Y10_033741	Tritrichomonas musculus	1915356	0	Centrin-1	protista_other
A0ABR2KQE3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.1	30.1	1.0		5.1e-06	5.1e-06	0.0	0.012	0	59	0.707	167	M9Y10_021678	Tritrichomonas musculus	1915356	0	Centrin-1	protista_other
A0ABR2KU81	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	54.0	54.0	1.0		3.3e-13	3.3e-13	0.0	0.012	0	59	0.76	154	M9Y10_023017	Tritrichomonas musculus	1915356	0	EF-hand domain-containing protein	protista_other
A0ABR2L8Z9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.2	36.2	1.0		7.4e-08	7.4e-08	0.0	0.011	0	54	0.752	149	M9Y10_002156	Tritrichomonas musculus	1915356	0	EF-hand domain-containing protein	protista_other
A0ABR2LAF7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.0	35.0	1.0		1.7e-07	1.7e-07	0.0	0.011	0	54	0.753	150	M9Y10_002667	Tritrichomonas musculus	1915356	0	Calmodulin	protista_other
A0ABR3DW40	unassigned	none	module	ryr.hmm matched only 163 profile positions (< 200) — a shared module, not a family assignment	0.0	101.5	101.5	1.0		1.6e-27	1.6e-27	0.0	0.033	0	163	0.063	4169	Q4I29_008353	Leishmania shawi	5680	0	Concanavalin A-like lectin/glucanases superfamily/SPRY domain	protista_other
A0ABR3DZU5	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	35.4	35.4	1.0		1.3e-07	1.3e-07	0.0	0.025	0	123	0.051	4087	Q4I29_006817	Leishmania shawi	5680	0	SPRY domain/HECT-domain (Ubiquitin-transferase)	protista_other
A0ABR3EC64	RYR	medium	partial	ryr.hmm wins by 68.8 bits (100.0% of 68.8) over 251 profile positions; no itpr.hmm hit	0.0	68.8	68.8	1.0		1.1e-17	1.1e-17	0.0	0.051	0	251	0.055	5596	Q4I29_001992	Leishmania shawi	5680	0	SPRY domain/HECT-domain (Ubiquitin-transferase)	protista_other
A0ABR3EDF1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	33.6	33.6	1.0		4.7e-07	4.7e-07	0.0	0.011	0	54	0.582	98	Q4I29_001459	Leishmania shawi	5680	0	EF hand/EF-hand domain pair/Ca2+ insensitive EF hand	protista_other
A0ABR3EDG3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.7	30.7	1.0		3.4e-06	3.4e-06	0.0	0.012	0	59	0.785	130	Q4I29_001460	Leishmania shawi	5680	0	EF hand/EF-hand domain/EF-hand domain pair (Fragment)	protista_other
A0ABR3EGA9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	53.5	53.5	1.0		4.5e-13	4.5e-13	0.0	0.012	0	59	0.768	151	Q4I29_000107	Leishmania shawi	5680	0	Calmodulin (Fragment)	protista_other
A0ABR3EGC5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	53.0	53.0	1.0		6.7e-13	6.7e-13	0.0	0.012	0	59	0.799	144	Q4I29_000106	Leishmania shawi	5680	0	Calmodulin (Fragment)	protista_other
A0ABV2ARQ4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	54.6	54.6	1.0		2.1e-13	2.1e-13	0.0	0.012	0	59	0.773	150	CALML3	Bonamia ostreae	126728	0	Calmodulin-like 3	protista_other
A0ABV2AUI4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.3	34.3	1.0		2.9e-07	2.9e-07	0.0	0.011	0	54	0.354	158	MHBO_004888	Bonamia ostreae	126728	0	B30.2/SPRY domain-containing protein (Fragment)	protista_other
A0ACB9Y2N8	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	58.6	58.6	1.0		1.3e-14	1.3e-14	0.0	0.013	0	64	0.846	149	MKS88_004898	Plasmodium brasilianum	5824	0	Calmodulin	protista_other
A0ACB9Y5F3	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	43.5	43.5	1.0		4.6e-10	4.6e-10	0.0	0.019	0	94	0.292	568	MKS88_004201	Plasmodium brasilianum	5824	0	non-specific serine/threonine protein kinase	protista_other
A0ACC0VFG6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	61.3	61.3	1.0		2.1e-15	2.1e-15	0.0	0.012	0	59	0.203	910	PsorP6_014155	Peronosclerospora sorghi	230839	0	Serine/threonine-protein phosphatase	protista_other
A0ACC0VGN1	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	56.5	56.5	1.0		5.9e-14	5.9e-14	0.0	0.013	0	64	0.338	560	PsorP6_014128	Peronosclerospora sorghi	230839	0	EF-hand domain-containing protein	protista_other
A0ACC0VKE1	RYR	medium	partial	ryr.hmm wins by 109.0 bits (100.0% of 109.0) over 217 profile positions; no itpr.hmm hit	0.0	109.0	109.0	1.0		8.8e-30	8.8e-30	0.0	0.044	0	217	0.045	6635	PsorP6_004192	Peronosclerospora sorghi	230839	0	Uncharacterized protein	protista_other
A0ACC0VQ07	unassigned	none	module	ryr.hmm matched only 148 profile positions (< 200) — a shared module, not a family assignment	0.0	89.1	89.1	1.0		8.6e-24	8.6e-24	0.0	0.03	0	148	0.26	577	PsorP6_003697	Peronosclerospora sorghi	230839	0	Uncharacterized protein	protista_other
A0ACC0W735	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	0.0	182.3	182.3	1.0		7.2e-52	7.2e-52	0.0	0.022	0	108	0.145	1382	PsorP6_008375	Peronosclerospora sorghi	230839	0	Uncharacterized protein	protista_other
A0ACC0WEJ5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	54.7	54.7	1.0		2e-13	2e-13	0.0	0.015	0	74	0.516	252	PsorP6_017160	Peronosclerospora sorghi	230839	0	Calmodulin	protista_other
A0ACC3BR62	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.7	44.7	1.0		2e-10	2e-10	0.0	0.011	0	54	0.755	151	I4F81_002976	Pyropia yezoensis	2788	0	EF-hand domain-containing protein	protista_other
A0ACC3BWJ5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	42.6	42.6	1.0		9.2e-10	9.2e-10	0.0	0.012	0	59	0.78	150	I4F81_004988	Pyropia yezoensis	2788	0	EF-hand domain-containing protein	protista_other
A0ACF7TXY6	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	37.6	37.6	1.0		2.8e-08	2.8e-08	0.0	0.013	0	64	0.421	285	ABPG74_004438	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7TYV6	ITPR	high	architecture	itpr.hmm wins by 277.2 bits (100.0% of 277.2) over 1975 profile positions; no ryr.hmm hit	277.2	0.0	277.2	1.0	3.2e-80		3.2e-80	0.736	0.0	1975	0	0.506	3953	ABPG74_012931	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7U043	ITPR	high	architecture	itpr.hmm wins by 252.1 bits (63.1% of 399.2) over 2464 profile positions	399.2	147.1	252.1	0.6315	5.2e-117	3e-41	5.2e-117	0.918	0.368	2464	1814	0.982	3334	ABPG74_012977	Tetrahymena malaccensis	5901	0	Uncharacterized protein (Fragment)	protista_other
A0ACF7U087	ITPR	medium	partial	itpr.hmm wins by 133.7 bits (54.1% of 247.0) over 620 profile positions	247.0	113.3	133.7	0.5413	4.2e-71	4.5e-31	4.2e-71	0.231	0.053	620	261	0.31	2146	ABPG74_011490	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7U6J7	ITPR	high	architecture	itpr.hmm wins by 334.0 bits (63.5% of 525.6) over 1535 profile positions	525.6	191.6	334.0	0.6355	4.2e-155	1.2e-54	4.2e-155	0.572	0.139	1535	685	0.576	3060	ABPG74_005399	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7UA24	ITPR	high	architecture	itpr.hmm wins by 291.6 bits (56.8% of 513.3) over 2464 profile positions	513.3	221.7	291.6	0.5681	2.1e-151	1e-63	2.1e-151	0.918	0.123	2464	606	0.967	3045	ABPG74_005400	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7UHF0	ITPR	high	architecture	itpr.hmm wins by 218.6 bits (68.8% of 317.5) over 2413 profile positions	317.5	98.9	218.6	0.6885	2.2e-92	1e-26	2.2e-92	0.899	0.092	2413	454	0.818	3385	ABPG74_017741	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7UHJ6	ITPR	high	architecture	itpr.hmm wins by 310.5 bits (100.0% of 310.5) over 2201 profile positions; no ryr.hmm hit	310.5	0.0	310.5	1.0	2.9e-90		2.9e-90	0.82	0.0	2201	0	0.771	3345	ABPG74_017740	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7UJ32	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	34.7	34.7	1.0		2.2e-07	2.2e-07	0.0	0.013	0	64	0.254	477	ABPG74_022256	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7UMV5	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	37.4	37.4	1.0		3.3e-08	3.3e-08	0.0	0.013	0	64	0.306	581	ABPG74_017890	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7UN93	ITPR	high	architecture	itpr.hmm wins by 190.8 bits (100.0% of 190.8) over 1726 profile positions; no ryr.hmm hit	190.8	0.0	190.8	1.0	3.5e-54		3.5e-54	0.643	0.0	1726	0	0.542	3492	ABPG74_001038	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7UNK4	ITPR	high	architecture	itpr.hmm wins by 508.1 bits (66.1% of 768.8) over 2504 profile positions	768.8	260.7	508.1	0.6609	2.1e-228	1.7e-75	2.1e-228	0.933	0.219	2504	1080	0.972	3163	ABPG74_016865	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7UP55	ITPR	high	architecture	itpr.hmm wins by 511.4 bits (75.6% of 676.4) over 2542 profile positions	676.4	165.0	511.4	0.7561	1.5e-200	1.2e-46	1.5e-200	0.947	0.199	2542	981	0.893	3492	ABPG74_009439	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7UPQ8	ITPR	high	architecture	itpr.hmm wins by 483.4 bits (69.8% of 692.6) over 2300 profile positions	692.6	209.2	483.4	0.6979	2e-205	5.7e-60	2e-205	0.857	0.169	2300	833	0.805	3569	ABPG74_013422	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7UVP7	ITPR	high	architecture	itpr.hmm wins by 726.5 bits (76.0% of 956.1) over 2601 profile positions	956.1	229.6	726.5	0.7599	7.4e-285	4.2e-66	7.4e-285	0.969	0.163	2601	804	0.995	2854	ABPG74_021559	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
A0ACF7UXB7	ITPR	medium	partial	itpr.hmm wins by 193.3 bits (61.8% of 312.9) over 709 profile positions	312.9	119.6	193.3	0.6178	5.6e-91	5.5e-33	5.6e-91	0.264	0.094	709	463	0.264	3525	ABPG74_006930	Tetrahymena malaccensis	5901	0	Uncharacterized protein	protista_other
