group	profile	accession	target	species	taxon_id	gene	length	full_evalue	full_score	hmm_coverage	qlen	positions	protein_name
viridiplantae	ryr	A0ACD5XYA4	tr|A0ACD5XYA4|A0ACD5XYA4_AVESA	Avena sativa	4498		96	9.5	11.4	0.013	4930	64	EF-hand domain-containing protein
viridiplantae	ryr	A0AA38YPU7	tr|A0AA38YPU7|A0AA38YPU7_VITRO	Vitis rotundifolia	103349	PVL29_023730	456	9.5	11.4	0.018	4930	89	B30.2/SPRY domain-containing protein
viridiplantae	ryr	A0A9K3NCC6	tr|A0A9K3NCC6|A0A9K3NCC6_HELAN	Helianthus annuus	4232	HanXRQr2_Chr08g0337061	147	9.5	11.4	0.012	4930	59	Flagellar calcium-binding protein calflagin
viridiplantae	ryr	A0ACG4RG07	tr|A0ACG4RG07|A0ACG4RG07_9ASTR	Helianthus anomalus	73274	Hanom_Chr08g00707471	147	9.5	11.4	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0A8T0SC20	tr|A0A8T0SC20|A0A8T0SC20_PANVG	Panicum virgatum	38727	PVAP13_5NG629200	187	9.5	11.4	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0A0D3E8R0	tr|A0A0D3E8R0|A0A0D3E8R0_BRAOL	Brassica oleracea var. oleracea	109376		414	9.5	11.4	0.028	4930	138	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein
viridiplantae	ryr	A0A8X8CT68	tr|A0A8X8CT68|A0A8X8CT68_POPTO	Populus tomentosa	118781	POTOM_029576	99	9.5	11.4	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0A803MNT3	tr|A0A803MNT3|A0A803MNT3_CHEQI	Chenopodium quinoa	63459		396	9.5	11.4	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A8T0UJT8	tr|A0A8T0UJT8|A0A8T0UJT8_PANVG	Panicum virgatum	38727	PVAP13_3KG220535	575	9.5	11.4	0.012	4930	59	GTP diphosphokinase
viridiplantae	ryr	A0ABR2C1B7	tr|A0ABR2C1B7|A0ABR2C1B7_9ROSI	Hibiscus sabdariffa	183260	V6N12_037644	457	9.6	11.4	0.016	4930	79	Endonuclease/exonuclease/phosphatase domain-containing protein
viridiplantae	ryr	A0A2K3E2X1	tr|A0A2K3E2X1|A0A2K3E2X1_CHLRE	Chlamydomonas reinhardtii	3055	CHLRE_02g110100v5	1382	9.6	11.4	0.013	4930	64	EF-hand domain-containing protein
viridiplantae	ryr	A0ACG4S5G9	tr|A0ACG4S5G9|A0ACG4S5G9_9ASTR	Helianthus anomalus	73274	Hanom_Chr09g00795121	121	9.6	11.4	0.012	4930	59	Non-specific serine/threonine protein kinase
viridiplantae	ryr	A0AAQ3SCC6	tr|A0AAQ3SCC6|A0AAQ3SCC6_VIGMU	Vigna mungo	3915	V8G54_001948	347	9.6	11.4	0.01	4930	49	EF-hand domain-containing protein
viridiplantae	ryr	A0A6A4KZ32	tr|A0A6A4KZ32|A0A6A4KZ32_9ERIC	Rhododendron williamsianum	262921	C3L33_18811	184	9.6	11.4	0.011	4930	54	EF-hand domain-containing protein (Fragment)
viridiplantae	ryr	A0A7J8V2C3	tr|A0A7J8V2C3|A0A7J8V2C3_9ROSI	Gossypium klotzschianum	34286	Goklo_009254	135	9.6	11.4	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	J3MM62	tr|J3MM62|J3MM62_ORYBR	Oryza brachyantha	4533	LOC102708351	552	9.6	11.4	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A804KH82	tr|A0A804KH82|A0A804KH82_MUSAM	Musa acuminata subsp. malaccensis	214687		460	9.6	11.4	0.017	4930	84	Uncharacterized protein
viridiplantae	ryr	A0ACD5Y1S6	tr|A0ACD5Y1S6|A0ACD5Y1S6_AVESA	Avena sativa	4498		96	9.6	11.4	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0AAP0B581	tr|A0AAP0B581|A0AAP0B581_9ASPA	Platanthera zijinensis	2320716	CML3	363	9.6	11.4	0.011	4930	54	Calmodulin-like protein 3
viridiplantae	ryr	A0ABR2BEN2	tr|A0ABR2BEN2|A0ABR2BEN2_9ROSI	Hibiscus sabdariffa	183260	V6N12_038320	118	9.6	11.4	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A811MLW9	tr|A0A811MLW9|A0A811MLW9_9POAL	Miscanthus lutarioriparius	422564	NCGR_LOCUS7718	525	9.6	11.3	0.012	4930	59	non-specific serine/threonine protein kinase
viridiplantae	ryr	A0A835Q6H9	tr|A0A835Q6H9|A0A835Q6H9_VANPL	Vanilla planifolia	51239	HPP92_018866	169	9.6	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A151T8I4	tr|A0A151T8I4|A0A151T8I4_CAJCA	Cajanus cajan	3821	KK1_017938	107	9.6	11.3	0.011	4930	54	Calcium-binding protein CML31
viridiplantae	ryr	A0ACC0B0J3	tr|A0ACC0B0J3|A0ACC0B0J3_CATRO	Catharanthus roseus	4058	M9H77_15690	200	9.6	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0AAN7M7A4	tr|A0AAN7M7A4|A0AAN7M7A4_TRANT	Trapa natans	22666	SAY86_031208	290	9.6	11.3	0.029	4930	143	Protein PHLOEM PROTEIN 2-LIKE A10
viridiplantae	ryr	A0A8J4ETV8	tr|A0A8J4ETV8|A0A8J4ETV8_9CHLO	Volvox africanus	51714	Vafri_4469	1101	9.6	11.3	0.011	4930	54	Calmodulin
viridiplantae	ryr	W9R7S3	tr|W9R7S3|W9R7S3_9ROSA	Morus notabilis	981085	L484_012248	89	9.7	11.3	0.011	4930	54	Putative calcium-binding protein CML14
viridiplantae	ryr	A0A8T1Q5E3	tr|A0A8T1Q5E3|A0A8T1Q5E3_CARIL	Carya illinoinensis	32201	CIPAW_07G226100	479	9.7	11.3	0.017	4930	84	EF-hand domain-containing protein
viridiplantae	ryr	A0AAV1QWY9	tr|A0AAV1QWY9|A0AAV1QWY9_9ROSI	Dovyalis caffra	77055	DCAF_LOCUS4027	173	9.7	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0ACE2CFW4	tr|A0ACE2CFW4|A0ACE2CFW4_MUSTE	Musa textilis	228183	MTEXT_09.2879	459	9.7	11.3	0.017	4930	84	Uncharacterized protein
viridiplantae	ryr	A0ACF8B7L1	tr|A0ACF8B7L1|A0ACF8B7L1_TARKO	Taraxacum kok-saghyz	333970	LXL04_010917	140	9.7	11.3	0.011	4930	54	Uncharacterized protein
viridiplantae	ryr	E1ZAA8	tr|E1ZAA8|E1ZAA8_CHLVA	Chlorella variabilis	554065	CHLNCDRAFT_143714	634	9.7	11.3	0.011	4930	54	Uncharacterized protein
viridiplantae	ryr	A0A445BS32	tr|A0A445BS32|A0A445BS32_ARAHY	Arachis hypogaea	3818	Ahy_A08g037899	96	9.7	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0ACH3SA16	tr|A0ACH3SA16|A0ACH3SA16_ARAHY	Arachis hypogaea	3818	HN873_024857	96	9.7	11.3	0.011	4930	54	Uncharacterized protein
viridiplantae	ryr	A0AAE1QZH0	tr|A0AAE1QZH0|A0AAE1QZH0_9SOLA	Anisodus tanguticus	243964	RND71_038346	85	9.7	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	C5XIH7	tr|C5XIH7|C5XIH7_SORBI	Sorghum bicolor	4558	SORBI_3003G430600	154	9.7	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0AAW1X5F8	tr|A0AAW1X5F8|A0AAW1X5F8_RUBAR	Rubus argutus	59490	M0R45_018558	175	9.7	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A8T2RU67	tr|A0A8T2RU67|A0A8T2RU67_CERRI	Ceratopteris richardii	49495	KP509_24G028800	69	9.7	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0AAV9BMP2	tr|A0AAV9BMP2|A0AAV9BMP2_ACOGR	Acorus gramineus	55184	QJS04_geneDACA015917	150	9.7	11.3	0.011	4930	54	Calcium-binding protein CML13
viridiplantae	ryr	A0ACF6VYU8	tr|A0ACF6VYU8|A0ACF6VYU8_9CARY	Bienertia sinuspersici	338654	RDABS01_012610	172	9.7	11.3	0.012	4930	59	Calcium-binding protein CP1
viridiplantae	ryr	A0A4D6MMY1	tr|A0A4D6MMY1|A0A4D6MMY1_VIGUN	Vigna unguiculata	3917	DEO72_LG7g2797	274	9.7	11.3	0.029	4930	143	HSP20 family protein
viridiplantae	ryr	A0A0B0N5W5	tr|A0A0B0N5W5|A0A0B0N5W5_GOSAR	Gossypium arboreum	29729	F383_11674	484	9.8	11.3	0.012	4930	59	Calcium uptake 1, mitochondrial
viridiplantae	ryr	A0AAV5F873	tr|A0AAV5F873|A0AAV5F873_ELECO	Eleusine coracana subsp. coracana	191504	gb19659	169	9.8	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A7I8L962	tr|A0A7I8L962|A0A7I8L962_SPIIN	Spirodela intermedia	51605	SI7747_12015614	189	9.8	11.3	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0ABN7DWB8	tr|A0ABN7DWB8|A0ABN7DWB8_SPIIN	Spirodela intermedia	51605	SI7747_12015614	189	9.8	11.3	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0AAV0ZRH3	tr|A0AAV0ZRH3|A0AAV0ZRH3_VICFA	Vicia faba	3906	VFH_II182480	448	9.8	11.3	0.009	4930	44	EF-hand domain-containing protein
viridiplantae	ryr	A0A6A5MLM6	tr|A0A6A5MLM6|A0A6A5MLM6_LUPAL	Lupinus albus	3870	Lalb_Chr08g0244391	220	9.8	11.3	0.022	4930	108	Glycosyltransferase 39
viridiplantae	ryr	A0AAN8Z240	tr|A0AAN8Z240|A0AAN8Z240_9MAGN	Dillenia turbinata	194707	RJ641_018649	172	9.8	11.3	0.011	4930	54	EF-hand domain
viridiplantae	ryr	A0A2C9VB63	tr|A0A2C9VB63|A0A2C9VB63_MANES	Manihot esculenta	3983	MANES_09G156200v8	125	9.8	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A8J5T544	tr|A0A8J5T544|A0A8J5T544_ZIZPA	Zizania palustris	103762	GUJ93_ZPchr0005g15949	565	9.8	11.3	0.011	4930	54	GTP diphosphokinase
viridiplantae	ryr	A0A540NGY5	tr|A0A540NGY5|A0A540NGY5_MALBA	Malus baccata	106549	C1H46_004441	140	9.8	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A5N5H493	tr|A0A5N5H493|A0A5N5H493_9ROSA	Pyrus ussuriensis x Pyrus communis	2448454	D8674_029416	140	9.8	11.3	0.011	4930	54	Calcium-binding protein CML19
viridiplantae	ryr	A0A2I0AQZ6	tr|A0A2I0AQZ6|A0A2I0AQZ6_9ASPA	Apostasia shenzhenica	1088818	CPK28	529	9.8	11.3	0.011	4930	54	Calcium-dependent protein kinase 28
viridiplantae	ryr	A0ABD1VL07	tr|A0ABD1VL07|A0ABD1VL07_9LAMI	Forsythia ovata	205694	Fot_19394	112	9.8	11.3	0.01	4930	49	Calcium-binding protein CML39-like
viridiplantae	ryr	A0A6P5GUE8	tr|A0A6P5GUE8|A0A6P5GUE8_ANACO	Ananas comosus	4615	LOC109724647	96	9.8	11.3	0.01	4930	49	Probable calcium-binding protein CML18
viridiplantae	ryr	I1NF42	tr|I1NF42|I1NF42_SOYBN	Glycine max	3847	LOC100777260	371	9.9	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A5D2JST6	tr|A0A5D2JST6|A0A5D2JST6_GOSTO	Gossypium tomentosum	34277	ES332_D08G094000v1	190	9.9	11.3	0.01	4930	49	EF-hand domain-containing protein
viridiplantae	ryr	A0ACC0PIT4	tr|A0ACC0PIT4|A0ACC0PIT4_RHOML	Rhododendron molle	49168	RHMOL_Rhmol03G0196800	147	9.9	11.3	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0AAN7KQ12	tr|A0AAN7KQ12|A0AAN7KQ12_TRANT	Trapa natans	22666	SAY86_014693	121	9.9	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A6D2K836	tr|A0A6D2K836|A0A6D2K836_9BRAS	Microthlaspi erraticum	1685480	MERR_LOCUS36361	343	9.9	11.3	0.016	4930	79	EF-hand domain-containing protein
viridiplantae	ryr	A0A835HNR0	tr|A0A835HNR0|A0A835HNR0_9MAGN	Coptis chinensis	261450	IFM89_031826	210	9.9	11.3	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0AAP0JKZ4	tr|A0AAP0JKZ4|A0AAP0JKZ4_9MAGN	Stephania yunnanensis	152371	Syun_015341	108	9.9	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A5N5IZY0	tr|A0A5N5IZY0|A0A5N5IZY0_9ROSI	Salix brachista	2182728	DKX38_029120	187	9.9	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0AA38SY58	tr|A0AA38SY58|A0AA38SY58_9ASTR	Centaurea solstitialis	347529	OSB04_024292	249	9.9	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A804KAE7	tr|A0A804KAE7|A0A804KAE7_MUSAM	Musa acuminata subsp. malaccensis	214687		142	9.9	11.3	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0A8T2YD06	tr|A0A8T2YD06|A0A8T2YD06_POPDE	Populus deltoides	3696	H0E87_014318	373	9.9	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A8J5FVJ6	tr|A0A8J5FVJ6|A0A8J5FVJ6_ZINOF	Zingiber officinale	94328	ZIOFF_047815	217	9.9	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A7J9IML4	tr|A0A7J9IML4|A0A7J9IML4_9ROSI	Gossypium armourianum	34283	Goarm_020079	123	9.9	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A835SZP0	tr|A0A835SZP0|A0A835SZP0_CHLIN	Chlamydomonas incerta	51695	HXX76_006578	1368	9.9	11.3	0.014	4930	69	EF-hand domain-containing protein
viridiplantae	ryr	A0A5N6RN57	tr|A0A5N6RN57|A0A5N6RN57_9ROSI	Carpinus fangiana	176857	FH972_018658	351	9.9	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0AAP0IR61	tr|A0AAP0IR61|A0AAP0IR61_9MAGN	Stephania cephalantha	152367	Scep_017315	202	9.9	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0ABD1GMP6	tr|A0ABD1GMP6|A0ABD1GMP6_SALDI	Salvia divinorum	28513	AAHA92_22121	323	9.9	11.3	0.022	4930	108	Protein FATTY ACID EXPORT 3, chloroplastic-like isoform X1
viridiplantae	ryr	A0AAN8T763	tr|A0AAN8T763|A0AAN8T763_SOLBU	Solanum bulbocastanum	147425	RDI58_025706	205	9.9	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0AAV5CWF1	tr|A0AAV5CWF1|A0AAV5CWF1_ELECO	Eleusine coracana subsp. coracana	191504	ga19767	463	10.0	11.3	0.008	4930	39	EF-hand domain-containing protein
viridiplantae	ryr	A0ABD0VRU1	tr|A0ABD0VRU1|A0ABD0VRU1_DENTH	Dendrobium thyrsiflorum	117978	M5K25_001560	156	10.0	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A5N5K1A7	tr|A0A5N5K1A7|A0A5N5K1A7_9ROSI	Salix brachista	2182728	DKX38_022871	140	10.0	11.3	0.013	4930	64	EF-hand domain-containing protein
viridiplantae	ryr	A0ACC1BGD5	tr|A0ACC1BGD5|A0ACC1BGD5_9ROSI	Pistacia atlantica	434234	Patl1_29083	151	10.0	11.3	0.011	4930	54	EF-hand domain-containing protein
viridiplantae	ryr	A0A8K0H6W0	tr|A0A8K0H6W0|A0A8K0H6W0_9ROSA	Rhamnella rubrinervis	2594499	FNV43_RR11804	480	10.0	11.3	0.02	4930	99	B30.2/SPRY domain-containing protein
viridiplantae	ryr	A0A6A2X945	tr|A0A6A2X945|A0A6A2X945_HIBSY	Hibiscus syriacus	106335	F3Y22_tig00111942pilonHSYRG00049	147	10.0	11.3	0.012	4930	59	Calmodulin
viridiplantae	ryr	A0A9P0ZER4	tr|A0A9P0ZER4|A0A9P0ZER4_CUSEU	Cuscuta europaea	41803	CEURO_LOCUS14096	147	10.0	11.3	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	ryr	A0AAV0EHQ5	tr|A0AAV0EHQ5|A0AAV0EHQ5_9ASTE	Cuscuta epithymum	186058	CEPIT_LOCUS11438	147	10.0	11.3	0.012	4930	59	EF-hand domain-containing protein
viridiplantae	PF08709	A0AAE0H2G5	tr|A0AAE0H2G5|A0AAE0H2G5_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_3820	1961	5e-29	110.5	0.869	213	185	MIR domain-containing protein
viridiplantae	PF08709	A0AAE0EYG5	tr|A0AAE0EYG5|A0AAE0EYG5_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_45277	616	2.7e-25	98.3	0.939	213	200	MIR domain-containing protein (Fragment)
viridiplantae	PF08709	A0AAE0L826	tr|A0AAE0L826|A0AAE0L826_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_16298	1821	6.5e-25	97.1	0.986	213	210	Uncharacterized protein
viridiplantae	PF08709	A0AAE0GMP6	tr|A0AAE0GMP6|A0AAE0GMP6_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_11329	2998	3.2e-24	94.8	0.986	213	210	MIR domain-containing protein
viridiplantae	PF08709	A0AAE0GNN5	tr|A0AAE0GNN5|A0AAE0GNN5_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_10968	1877	2.6e-23	91.8	0.742	213	158	MIR domain-containing protein
viridiplantae	PF08709	A0AAE0CB19	tr|A0AAE0CB19|A0AAE0CB19_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_39992	1466	5.4e-20	81.0	0.981	213	209	MIR domain-containing protein
viridiplantae	PF08709	A0A835Y1X9	tr|A0A835Y1X9|A0A835Y1X9_9CHLO	Edaphochlamys debaryana	47281	HYH03_010506	3268	6.7e-20	80.7	0.93	213	198	MIR domain-containing protein
viridiplantae	PF08709	A0A2J8AAQ9	tr|A0A2J8AAQ9|A0A2J8AAQ9_9CHLO	Tetrabaena socialis	47790	TSOC_003768	2680	7.2e-20	80.6	0.911	213	194	Inositol 1,4,5-trisphosphate receptor type 2
viridiplantae	PF08709	A0AAE0G204	tr|A0AAE0G204|A0AAE0G204_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_21539	2900	9.6e-20	80.2	0.972	213	207	MIR domain-containing protein
viridiplantae	PF08709	A0A8J4BL52	tr|A0A8J4BL52|A0A8J4BL52_9CHLO	Volvox africanus	51714	Vafri_17504	1944	8e-19	77.2	0.934	213	199	Uncharacterized protein (Fragment)
viridiplantae	PF08709	D8UKJ4	tr|D8UKJ4|D8UKJ4_VOLCA	Volvox carteri f. nagariensis	3068	VOLCADRAFT_121781	3167	1.1e-18	76.7	0.939	213	200	MIR domain-containing protein
viridiplantae	PF08709	A0ABQ5SNM9	tr|A0ABQ5SNM9|A0ABQ5SNM9_9CHLO	Volvox africanus	51714	VaNZ11_016878	3236	1.1e-18	76.7	0.934	213	199	Uncharacterized protein
viridiplantae	PF08709	A0AAE0GZ30	tr|A0AAE0GZ30|A0AAE0GZ30_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_5549	2462	2.4e-18	75.6	0.488	213	104	MIR domain-containing protein
viridiplantae	PF08709	A0AAE0EZ22	tr|A0AAE0EZ22|A0AAE0EZ22_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_44432	2761	3.3e-18	75.2	0.488	213	104	MIR domain-containing protein
viridiplantae	PF08709	A0A8S1J5J8	tr|A0A8S1J5J8|A0A8S1J5J8_9CHLO	Ostreobium quekettii	121088	OSTQU699_LOCUS8074	206	2.9e-17	72.1	0.606	213	129	MIR domain-containing protein (Fragment)
viridiplantae	PF08709	A0AAE0G3M7	tr|A0AAE0G3M7|A0AAE0G3M7_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_20639	486	8.6e-17	70.5	0.887	213	189	Inositol 1,4,5-trisphosphate/ryanodine receptor domain-containing protein
viridiplantae	PF08709	A0AAE0G465	tr|A0AAE0G465|A0AAE0G465_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_20382	2922	1.5e-16	69.8	0.704	213	150	MIR domain-containing protein
viridiplantae	PF08709	A0A9W6C1N2	tr|A0A9W6C1N2|A0A9W6C1N2_9CHLO	Pleodorina starrii	330485	PLEST011099	3372	1.7e-16	69.5	0.93	213	198	Ryanodine receptor 1
viridiplantae	PF08709	A0A150GRF6	tr|A0A150GRF6|A0A150GRF6_GONPE	Gonium pectorale	33097	GPECTOR_9g418	2580	2.6e-16	69.0	0.93	213	198	Uncharacterized protein
viridiplantae	PF08709	A0AAE0G5G8	tr|A0AAE0G5G8|A0AAE0G5G8_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_19744	348	9.3e-16	67.2	0.413	213	88	MIR domain-containing protein
viridiplantae	PF08709	A0AAE0LDZ1	tr|A0AAE0LDZ1|A0AAE0LDZ1_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_10314	3375	1.5e-15	66.5	0.831	213	177	MIR domain-containing protein
viridiplantae	PF08709	A0AAE0G4F2	tr|A0AAE0G4F2|A0AAE0G4F2_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_20905	180	1.7e-14	63.0	0.685	213	146	MIR domain-containing protein (Fragment)
viridiplantae	PF08709	A0AAE0F1L8	tr|A0AAE0F1L8|A0AAE0F1L8_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_42487	373	4e-14	61.8	0.901	213	192	MIR domain-containing protein
viridiplantae	PF08709	A0AAE0F2K9	tr|A0AAE0F2K9|A0AAE0F2K9_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_42485	1135	4.5e-14	61.7	0.897	213	191	MIR domain-containing protein
viridiplantae	PF08709	A0AAE0BCU2	tr|A0AAE0BCU2|A0AAE0BCU2_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_56220	2953	1.6e-13	59.9	0.408	213	87	MIR domain-containing protein
viridiplantae	PF08709	A0A836B9Y3	tr|A0A836B9Y3|A0A836B9Y3_9CHLO	Chlamydomonas schloesseri	2026947	HYH02_003409	3219	1.7e-13	59.8	0.808	213	172	MIR domain-containing protein
viridiplantae	PF08709	A0A2K3CTW4	tr|A0A2K3CTW4|A0A2K3CTW4_CHLRE	Chlamydomonas reinhardtii	3055	CHLRE_16g665450v5	3210	2.9e-13	59.0	0.808	213	172	MIR domain-containing protein
viridiplantae	PF08709	A0A2J7ZP72	tr|A0A2J7ZP72|A0A2J7ZP72_9CHLO	Tetrabaena socialis	47790	TSOC_012029	290	2.2e-12	56.1	0.484	213	103	Inositol 1,4,5-trisphosphate receptor type 1
viridiplantae	PF08709	A0A835TB45	tr|A0A835TB45|A0A835TB45_CHLIN	Chlamydomonas incerta	51695	HXX76_003529	3182	4.9e-12	55.0	0.606	213	129	MIR domain-containing protein
viridiplantae	PF08709	A0AAE0FXX3	tr|A0AAE0FXX3|A0AAE0FXX3_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_23645	1496	1.2e-11	53.7	0.709	213	151	Uncharacterized protein
viridiplantae	PF08709	A0AAE0FQ64	tr|A0AAE0FQ64|A0AAE0FQ64_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_27391	190	3e-11	52.4	0.681	213	145	Inositol 1,4,5-trisphosphate/ryanodine receptor domain-containing protein
viridiplantae	PF08709	A0AAE0ET13	tr|A0AAE0ET13|A0AAE0ET13_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_50243	2660	6e-07	38.4	0.488	213	104	MIR domain-containing protein
viridiplantae	PF08709	A0ABD1RA84	tr|A0ABD1RA84|A0ABD1RA84_9LAMI	Abeliophyllum distichum	126358	Adt_30078	492	0.00094	27.9	0.15	213	32	Uncharacterized protein
viridiplantae	PF08709	A0ABD1NQB0	tr|A0ABD1NQB0|A0ABD1NQB0_9LAMI	Abeliophyllum distichum	126358	Adt_48699	841	0.0014	27.3	0.164	213	35	Uncharacterized protein
viridiplantae	PF08709	A0A087GRU3	tr|A0A087GRU3|A0A087GRU3_ARAAL	Arabis alpina	50452	AALP_Aa6g264000	220	0.0032	26.2	0.502	213	107	MIR domain-containing protein
viridiplantae	PF08709	A0A2K1KMI5	tr|A0A2K1KMI5|A0A2K1KMI5_PHYPA	Physcomitrium patens	3218	LOC112280812	214	0.012	24.4	0.423	213	90	MIR domain-containing protein
viridiplantae	PF08709	A0A8T2AGH9	tr|A0A8T2AGH9|A0A8T2AGH9_ARASU	Arabidopsis suecica	45249	ISN44_As09g005180	218	0.014	24.1	0.507	213	108	MIR motif
viridiplantae	PF08709	D7LK46	tr|D7LK46|D7LK46_ARALL	Arabidopsis lyrata subsp. lyrata	81972	ARALYDRAFT_901122	218	0.014	24.1	0.507	213	108	MIR domain-containing protein
viridiplantae	PF08709	A0A804LW74	tr|A0A804LW74|A0A804LW74_MAIZE	Zea mays	4577	LOC100282939	216	0.015	24.0	0.427	213	91	Uncharacterized protein
viridiplantae	PF08709	A0A8T3BDT2	tr|A0A8T3BDT2|A0A8T3BDT2_DENNO	Dendrobium nobile	94219	KFK09_011894	217	0.015	24.0	0.498	213	106	MIR domain-containing protein
viridiplantae	PF08709	A0A6D2IUT0	tr|A0A6D2IUT0|A0A6D2IUT0_9BRAS	Microthlaspi erraticum	1685480	MERR_LOCUS20172	219	0.017	23.8	0.507	213	108	MIR domain-containing protein
viridiplantae	PF08709	A0A3L6RM85	tr|A0A3L6RM85|A0A3L6RM85_PANMI	Panicum miliaceum	4540	C2845_PM13G18480	216	0.019	23.7	0.427	213	91	Stromal cell-derived factor 2-like protein
viridiplantae	PF08709	A0ABM0WKT8	tr|A0ABM0WKT8|A0ABM0WKT8_CAMSA	Camelina sativa	90675	LOC104752146	218	0.022	23.5	0.507	213	108	Stromal cell-derived factor 2-like protein
viridiplantae	PF08709	A0A0D3DVI7	tr|A0A0D3DVI7|A0A0D3DVI7_BRAOL	Brassica oleracea var. oleracea	109376		220	0.026	23.2	0.474	213	101	MIR domain-containing protein
viridiplantae	PF08709	A0ACG4RTY0	tr|A0ACG4RTY0|A0ACG4RTY0_9ASTR	Helianthus anomalus	73274	Hanom_Chr08g00744221	217	0.028	23.1	0.46	213	98	Mir domain superfamily protein
viridiplantae	PF08709	A0AAE0CCG2	tr|A0AAE0CCG2|A0AAE0CCG2_9CHLO	Cymbomonas tetramitiformis	36881	CYMTET_39288	300	0.029	23.1	0.484	213	103	Uncharacterized protein
viridiplantae	PF08709	A0ABM0SWU0	tr|A0ABM0SWU0|A0ABM0SWU0_CAMSA	Camelina sativa	90675	LOC104703041	218	0.029	23.0	0.502	213	107	Stromal cell-derived factor 2-like protein
viridiplantae	PF08709	A0A6A5MLM6	tr|A0A6A5MLM6|A0A6A5MLM6_LUPAL	Lupinus albus	3870	Lalb_Chr08g0244391	220	0.031	23.0	0.531	213	113	Glycosyltransferase 39
