accession	organism	vclass	cell	contig	coverage	identity	aligned_aa	frameshifts	stop_codons	lesion_density	verdict	cell_state	elevated	incomplete	not_live	state_reading_available	is_fossil	reading
GCF_901000725.3	Takifugu rubripes	Actinopteri	RYR	NC_042300.1	1	0.6578	4967	1	1	0.4027	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_901000725.3	Takifugu rubripes	Actinopteri	RYR	NC_042288.1	1	0.6127	4967	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	ITPR1	NC_042618.1	1	0.9033	2758	0	1	0.3626	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	ITPR2	NC_042618.1	1	0.9031	2700	2	0	0.7407	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	ITPR3	NC_042626.1	0.9989	0.8694	2661	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	RYR	NC_042617.1	0.9962	0.9158	4967	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	RYR	NC_042625.1	1	0.8814	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_901001135.2	Rhinatrema bivittatum	Amphibia	RYR	NC_042618.1	1	0.6699	5037	2	0	0.3971	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR1	NC_043961.1	1	0.9665	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR1	NC_043961.1	1	0.8709	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR2	NC_043962.1	1	0.8477	2701	1	0	0.3702	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	ITPR3	NC_043963.1	1	0.9065	2670	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	NC_043975.1	1	0.8679	4961	34	0	6.8535	elevated_lesions	not_in_matrix	1	0	0	0	0	not a fossil under any reading
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	NC_043969.1	1	0.8092	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	NC_043970.1	1	0.8058	5037	0	1	0.1985	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	NC_043978.1	1	0.6758	4968	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	NC_043979.1	1	0.6666	4967	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902148855.1	Sphaeramia orbicularis	Actinopteri	RYR	NC_043971.1	1	0.5579	5168	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR1	NC_043984.1	1	0.9567	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR1	NC_043984.1	1	0.8723	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR2	NC_043985.1	1	0.8612	2701	1	0	0.3702	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902150065.1	Myripristis murdjan	Actinopteri	ITPR3	NC_043986.1	1	0.8947	2670	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	NC_043998.1	1	0.8854	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	NC_043992.1	1	0.8181	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	NC_043993.1	1	0.8005	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	NC_044001.1	1	0.6827	4967	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	NC_044003.1	1	0.6693	4968	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902150065.1	Myripristis murdjan	Actinopteri	RYR	NC_043994.1	1	0.6606	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902167405.1	Gadus morhua	Actinopteri	ITPR1	NC_044060.1	1	0.9276	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902167405.1	Gadus morhua	Actinopteri	ITPR1	NC_044060.1	1	0.8571	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902167405.1	Gadus morhua	Actinopteri	ITPR2	NC_044056.1	1	0.8243	2701	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902167405.1	Gadus morhua	Actinopteri	ITPR3	NC_044048.1	0.9978	0.8433	2664	1	0	0.3754	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	NC_044065.1	1	0.8611	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	NC_044054.1	1	0.7911	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	NC_044063.1	1	0.8031	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	NC_044052.1	1	0.6635	4968	14	0	2.818	elevated_lesions	not_in_matrix	1	0	0	0	0	not a fossil under any reading
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	NC_044068.1	1	0.6516	4967	2	0	0.4027	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902167405.1	Gadus morhua	Actinopteri	RYR	NC_044062.1	1	0.5467	5168	1	0	0.1935	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902362185.1	Chanos chanos	Actinopteri	ITPR1	NC_044500.1	1	0.9082	2711	0	1	0.3689	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902362185.1	Chanos chanos	Actinopteri	ITPR1	NC_044500.1	1	0.8904	2748	1	0	0.3639	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902362185.1	Chanos chanos	Actinopteri	ITPR2	NC_044507.1	1	0.8407	2665	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902362185.1	Chanos chanos	Actinopteri	ITPR3	NC_044503.1	1	0.8376	2635	1	0	0.3795	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	NC_044499.1	1	0.9264	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	NC_044509.1	1	0.821	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	NC_044496.1	1	0.8162	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	NC_044495.1	1	0.6826	4967	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	NC_044498.1	1	0.6624	5037	2	0	0.3971	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902362185.1	Chanos chanos	Actinopteri	RYR	NC_044504.1	1	0.5531	5168	0	1	0.1935	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR1	NC_047105.1	1	0.9436	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR1	NC_047105.1	1	0.848	2748	2	0	0.7278	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR2	NC_047110.1	1	0.8439	2701	1	0	0.3702	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	ITPR3	NC_047108.1	1	0.8715	2670	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	NC_047120.1	0.997	0.8519	4946	1	1	0.4044	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	NC_047106.1	1	0.8002	5037	5	0	0.9927	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	NC_047111.1	1	0.7907	5037	6	0	1.1912	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	NC_047121.1	1	0.673	4967	8	0	1.6106	elevated_lesions	not_in_matrix	1	0	0	0	0	not a fossil under any reading
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	NC_047123.1	1	0.6581	4967	2	0	0.4027	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	RYR	NC_047115.1	1	0.5404	5168	6	1	1.3545	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR1	NC_136578.1	1	0.9914	2779	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR2	NC_136557.1	1	0.99	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR3	NC_136566.1	1	0.9869	2664	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_907165065.1	Caprimulgus europaeus	Aves	RYR	NC_136553.1	1	0.9791	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_907165065.1	Caprimulgus europaeus	Aves	RYR	NC_136561.1	1	0.674	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR1	NC_136624.1	1	0.935	2748	0	1	0.3639	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR1	NC_136624.1	1	0.8653	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR2	NC_136620.1	1	0.8535	2701	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_933228915.1	Telmatherina bonti	Actinopteri	ITPR3	NC_136622.1	1	0.9007	2670	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	NC_136630.1	0.9988	0.8599	4955	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	NC_136627.1	1	0.8073	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	NC_136628.1	1	0.7899	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	NC_136631.1	1	0.6782	4968	1	1	0.4026	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	NC_136614.1	0.9383	0.6061	4849	5	0	1.0311	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_933228915.1	Telmatherina bonti	Actinopteri	RYR	NC_136629.1	1	0.5526	5168	0	3	0.5805	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR1	NC_091506.1	1	0.9924	2779	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR2	NC_091501.1	1	0.99	2700	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_947461875.1	Haliaeetus albicilla	Aves	ITPR3	NC_091508.1	1	0.9914	2664	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_947461875.1	Haliaeetus albicilla	Aves	RYR	NC_091495.1	1	0.9853	4968	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_947461875.1	Haliaeetus albicilla	Aves	RYR	NC_091516.1	1	0.7931	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_947461875.1	Haliaeetus albicilla	Aves	RYR	NC_091487.1	1	0.675	5037	1	0	0.1985	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR1	NC_136886.1	1	0.9683	2711	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR1	NC_136897.1	1	0.8677	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR2	NC_136883.1	1	0.9124	2665	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	ITPR3	NC_136890.1	1	0.9421	2635	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	NC_136896.1	1	0.9553	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	NC_136898.1	1	0.8044	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	NC_136883.1	1	0.8016	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	NC_136888.1	1	0.6688	4967	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	NC_136891.1	1	0.6477	5037	2	1	0.5956	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949152265.1	Phoxinus phoxinus	Actinopteri	RYR	NC_136888.1	0.9996	0.551	5166	0	1	0.1936	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR1	NC_136903.1	1	0.9546	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR2	NC_136903.1	1	0.8634	2701	1	0	0.3702	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949606895.1	Notothenia rossii	Actinopteri	ITPR3	NC_136902.1	1	0.8866	2670	1	0	0.3745	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	NC_136910.1	1	0.8707	4961	2	0	0.4031	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	NC_136907.1	1	0.788	5037	4	0	0.7941	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	NC_136902.1	1	0.7854	5037	2	0	0.3971	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	NC_136905.1	1	0.6722	4967	2	0	0.4027	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	NC_136906.1	0.9994	0.6421	4979	0	2	0.4017	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949606895.1	Notothenia rossii	Actinopteri	RYR	NC_136909.1	1	0.6367	4967	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR1	NC_140244.1	1	0.9353	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR1	NC_140240.1	1	0.8723	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR2	NC_140251.1	1	0.7981	2701	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949987555.1	Borostomias antarcticus	Actinopteri	ITPR3	NC_140236.1	1	0.8469	2670	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	NC_140262.1	1	0.9074	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	NC_140248.1	1	0.8063	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	NC_140234.1	1	0.8074	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	NC_140239.1	0.9972	0.6569	4968	2	2	0.8052	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	NC_140235.1	1	0.5755	5168	1	0	0.1935	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987555.1	Borostomias antarcticus	Actinopteri	RYR	NC_140238.1	1	0.6082	4982	3	2	1.0036	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987685.1	Ammodytes marinus	Actinopteri	ITPR1	NC_137233.1	1	0.9525	2748	0	1	0.3639	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949987685.1	Ammodytes marinus	Actinopteri	ITPR1	NC_137233.1	1	0.8505	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949987685.1	Ammodytes marinus	Actinopteri	ITPR2	NC_137234.1	1	0.8596	2701	0	1	0.3702	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949987685.1	Ammodytes marinus	Actinopteri	ITPR3	NC_137211.1	1	0.816	2670	1	0	0.3745	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_949987685.1	Ammodytes marinus	Actinopteri	RYR	NC_137224.1	1	0.863	4961	0	1	0.2016	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987685.1	Ammodytes marinus	Actinopteri	RYR	NC_137232.1	1	0.8037	5037	0	1	0.1985	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987685.1	Ammodytes marinus	Actinopteri	RYR	NC_137218.1	1	0.7919	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987685.1	Ammodytes marinus	Actinopteri	RYR	NC_137219.1	1	0.669	4968	1	0	0.2013	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987685.1	Ammodytes marinus	Actinopteri	RYR	NC_137223.1	1	0.6476	5037	1	0	0.1985	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_949987685.1	Ammodytes marinus	Actinopteri	RYR	NC_137215.1	1	0.5615	5168	0	1	0.1935	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR1	NC_137088.1	1	0.9655	2749	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR2	NC_137077.1	1	0.9748	2701	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	ITPR3	NC_137080.1	1	0.9682	2671	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	RYR	NC_137094.1	1	0.9442	4967	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	RYR	NC_137091.1	1	0.7916	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	RYR	NC_137075.1	0.9976	0.6692	5025	1	0	0.199	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_951799975.1	Gobius niger	Actinopteri	ITPR1	NC_136871.1	1	0.932	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_951799975.1	Gobius niger	Actinopteri	ITPR1	NC_136871.1	1	0.8503	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_951799975.1	Gobius niger	Actinopteri	ITPR2	NC_136863.1	1	0.8394	2701	1	0	0.3702	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_951799975.1	Gobius niger	Actinopteri	ITPR3	NC_136857.1	1	0.8696	2670	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_951799975.1	Gobius niger	Actinopteri	RYR	NC_136870.1	1	0.839	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_951799975.1	Gobius niger	Actinopteri	RYR	NC_136852.1	1	0.8057	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_951799975.1	Gobius niger	Actinopteri	RYR	NC_136862.1	1	0.7969	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_951799975.1	Gobius niger	Actinopteri	RYR	NC_136867.1	1	0.6631	4968	2	0	0.4026	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_951799975.1	Gobius niger	Actinopteri	RYR	NC_136866.1	1	0.6619	4967	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_960531495.1	Zeus faber	Actinopteri	ITPR1	NC_137192.1	1	0.94	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_960531495.1	Zeus faber	Actinopteri	ITPR1	NC_137192.1	1	0.8676	2748	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_960531495.1	Zeus faber	Actinopteri	ITPR2	NC_137201.1	1	0.8527	2701	2	1	1.1107	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_960531495.1	Zeus faber	Actinopteri	ITPR3	NC_137194.1	1	0.8777	2670	0	0	0	intact	present_single_locus	0	0	0	1	0	not a fossil under any reading
GCF_960531495.1	Zeus faber	Actinopteri	RYR	NC_137207.1	1	0.8943	4961	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_960531495.1	Zeus faber	Actinopteri	RYR	NC_137200.1	1	0.7998	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_960531495.1	Zeus faber	Actinopteri	RYR	NC_137197.1	1	0.7981	5037	0	0	0	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_960531495.1	Zeus faber	Actinopteri	RYR	NC_137198.1	1	0.6734	4968	2	1	0.6039	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
GCF_960531495.1	Zeus faber	Actinopteri	RYR	NC_137189.1	0.9978	0.6489	4971	1	0	0.2012	intact	not_in_matrix	0	0	0	0	0	not a fossil under any reading
