label	accession	organism	vclass	vorder	cell	locus_idx	status	contig	start	end	span_bp	identity	coverage	bait	bait_paralog	annot_gene	annot_paralog	has_gene_table
Thalassophryne_amazonica|GCF_902500255.1|ITPR1.0	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	ITPR1	0	found_annotated	NC_047105.1	72962888	73240970	278082	0.9436	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	LOC117507035		1
Thalassophryne_amazonica|GCF_902500255.1|ITPR1.1	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	ITPR1	1	found_annotated	NC_047105.1	132597615	133107980	510365	0.8480	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	LOC117507641		1
Thalassophryne_amazonica|GCF_902500255.1|ITPR2.0	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	ITPR2	0	found_annotated	NC_047110.1	78434288	78641425	207137	0.8439	1.0000	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	ITPR2	itpr2	ITPR2	1
Thalassophryne_amazonica|GCF_902500255.1|ITPR3.0	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	ITPR3	0	found_annotated	NC_047108.1	20766872	21032264	265392	0.8715	1.0000	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	ITPR3	itpr3	ITPR3	1
Thalassophryne_amazonica|GCF_902500255.1|RYR.0	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	0	found_annotated	NC_047120.1	4866533	5589857	723324	0.8519	0.9970	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	RYR2	ryr2a	RYR2	1
Thalassophryne_amazonica|GCF_902500255.1|RYR.1	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	1	found_annotated	NC_047106.1	132354018	132821896	467878	0.8002	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr1b	RYR1	1
Thalassophryne_amazonica|GCF_902500255.1|RYR.2	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	2	found_annotated	NC_047111.1	77629442	77831692	202250	0.7907	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	LOC117517961		1
Thalassophryne_amazonica|GCF_902500255.1|RYR.3	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	3	found_annotated	NC_047121.1	61872798	62195802	323004	0.6730	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	LOC117532313		1
Thalassophryne_amazonica|GCF_902500255.1|RYR.4	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	4	found_annotated	NC_047123.1	6041542	6336729	295187	0.6581	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	LOC117502832		1
Thalassophryne_amazonica|GCF_902500255.1|RYR.5	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	5	found_annotated	NC_047115.1	25331699	25554993	223294	0.5404	1.0000	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	vertebrate_basal	LOC117523766		1
Caprimulgus_europaeus|GCF_907165065.1|ITPR1.0	GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	ITPR1	0	found_annotated	NC_136578.1	21657473	21833947	176474	0.9914	1.0000	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	ITPR1	ITPR1	ITPR1	1
Caprimulgus_europaeus|GCF_907165065.1|ITPR2.0	GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	ITPR2	0	found_annotated	NC_136557.1	10427681	10693178	265497	0.9900	1.0000	A0A672UP22|ITPR2|Strigops_habroptila	ITPR2	ITPR2	ITPR2	1
Caprimulgus_europaeus|GCF_907165065.1|ITPR3.0	GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	ITPR3	0	found_annotated	NC_136566.1	3557580	3601822	44242	0.9869	1.0000	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	ITPR3	ITPR3	ITPR3	1
Caprimulgus_europaeus|GCF_907165065.1|RYR.0	GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	RYR	0	found_annotated	NC_136553.1	42147723	42558520	410797	0.9791	1.0000	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2	RYR2	RYR2	1
Caprimulgus_europaeus|GCF_907165065.1|RYR.1	GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	RYR	1	found_annotated	NC_136561.1	34996352	35248039	251687	0.6740	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Telmatherina_bonti|GCF_933228915.1|ITPR1.0	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	ITPR1	0	found_annotated	NC_136624.1	33169234	33251712	82478	0.9350	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	LOC306756986		1
Telmatherina_bonti|GCF_933228915.1|ITPR1.1	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	ITPR1	1	found_annotated	NC_136624.1	7905067	8046035	140968	0.8653	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	itpr1b	ITPR1	1
Telmatherina_bonti|GCF_933228915.1|ITPR2.0	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	ITPR2	0	found_annotated	NC_136620.1	34282695	34350436	67741	0.8535	1.0000	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	ITPR2	itpr2	ITPR2	1
Telmatherina_bonti|GCF_933228915.1|ITPR3.0	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	ITPR3	0	found_annotated	NC_136622.1	8332405	8446758	114353	0.9007	1.0000	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	ITPR3	itpr3	ITPR3	1
Telmatherina_bonti|GCF_933228915.1|RYR.0	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	0	found_annotated	NC_136630.1	32479236	32963614	484378	0.8599	0.9988	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	RYR2	ryr2a	RYR2	1
Telmatherina_bonti|GCF_933228915.1|RYR.1	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	1	found_annotated	NC_136627.1	35014271	35127200	112929	0.8073	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr1b	RYR1	1
Telmatherina_bonti|GCF_933228915.1|RYR.2	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	2	found_annotated	NC_136628.1	23319929	23368183	48254	0.7899	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	LOC306761069		1
Telmatherina_bonti|GCF_933228915.1|RYR.3	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	3	found_annotated	NC_136631.1	14880541	14993444	112903	0.6782	1.0000	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2	LOC306772147		1
Telmatherina_bonti|GCF_933228915.1|RYR.4	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	4	found_annotated	NC_136614.1	15166353	15287694	121341	0.6061	0.9383	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	vertebrate_basal	ryr3	RYR3	1
Telmatherina_bonti|GCF_933228915.1|RYR.5	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	5	found_annotated	NC_136629.1	31085402	31163756	78354	0.5526	1.0000	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	vertebrate_basal	LOC306762377		1
Haliaeetus_albicilla|GCF_947461875.1|ITPR1.0	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	ITPR1	0	found_annotated	NC_091506.1	2261357	2434503	173146	0.9924	1.0000	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	ITPR1	ITPR1	ITPR1	1
Haliaeetus_albicilla|GCF_947461875.1|ITPR2.0	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	ITPR2	0	found_annotated	NC_091501.1	19991082	20256976	265894	0.9900	1.0000	A0A672UP22|ITPR2|Strigops_habroptila	ITPR2	ITPR2	ITPR2	1
Haliaeetus_albicilla|GCF_947461875.1|ITPR3.0	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	ITPR3	0	found_annotated	NC_091508.1	4777998	4820221	42223	0.9914	1.0000	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	ITPR3	ITPR3	ITPR3	1
Haliaeetus_albicilla|GCF_947461875.1|RYR.0	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	RYR	0	found_annotated	NC_091495.1	30851186	31305854	454668	0.9853	1.0000	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2	RYR2	RYR2	1
Haliaeetus_albicilla|GCF_947461875.1|RYR.1	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	RYR	1	found_annotated	NC_091516.1	72210054	72272470	62416	0.7931	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR1	RYR1	1
Haliaeetus_albicilla|GCF_947461875.1|RYR.2	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	RYR	2	found_annotated	NC_091487.1	35798722	36042787	244065	0.6750	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Phoxinus_phoxinus|GCF_949152265.1|ITPR1.0	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	ITPR1	0	found_annotated	NC_136886.1	10749556	10777964	28408	0.9683	1.0000	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	ITPR1	itpr1a	ITPR1	1
Phoxinus_phoxinus|GCF_949152265.1|ITPR1.1	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	ITPR1	1	found_annotated	NC_136897.1	24043985	24164196	120211	0.8677	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	itpr1b	ITPR1	1
Phoxinus_phoxinus|GCF_949152265.1|ITPR2.0	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	ITPR2	0	found_annotated	NC_136883.1	28287642	28376692	89050	0.9124	1.0000	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	ITPR2	itpr2	ITPR2	1
Phoxinus_phoxinus|GCF_949152265.1|ITPR3.0	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	ITPR3	0	found_annotated	NC_136890.1	23826566	23861255	34689	0.9421	1.0000	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	ITPR3	itpr3	ITPR3	1
Phoxinus_phoxinus|GCF_949152265.1|RYR.0	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	0	found_annotated	NC_136896.1	427819	543599	115780	0.9553	1.0000	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	RYR2	ryr2a	RYR2	1
Phoxinus_phoxinus|GCF_949152265.1|RYR.1	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	1	found_annotated	NC_136898.1	9598853	9645627	46774	0.8044	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr1a	RYR1	1
Phoxinus_phoxinus|GCF_949152265.1|RYR.2	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	2	found_annotated	NC_136883.1	35433470	35557496	124026	0.8016	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr1b	RYR1	1
Phoxinus_phoxinus|GCF_949152265.1|RYR.3	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	3	found_annotated	NC_136888.1	35261156	35445941	184785	0.6688	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	LOC307009684		1
Phoxinus_phoxinus|GCF_949152265.1|RYR.4	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	4	found_annotated	NC_136891.1	31944076	32033068	88992	0.6477	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr3	RYR3	1
Phoxinus_phoxinus|GCF_949152265.1|RYR.5	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	5	found_annotated	NC_136888.1	17331917	17398151	66234	0.5510	0.9996	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	vertebrate_basal	ryr2b	RYR2	1
Notothenia_rossii|GCF_949606895.1|ITPR1.0	GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	ITPR1	0	found_annotated	NC_136903.1	71411014	71478936	67922	0.9546	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	itpr1a	ITPR1	1
Notothenia_rossii|GCF_949606895.1|ITPR2.0	GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	ITPR2	0	found_annotated	NC_136903.1	20836534	20894513	57979	0.8634	1.0000	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	ITPR2	itpr2	ITPR2	1
Notothenia_rossii|GCF_949606895.1|ITPR3.0	GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	ITPR3	0	found_annotated	NC_136902.1	7292733	7462134	169401	0.8866	1.0000	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	ITPR3	itpr3	ITPR3	1
Notothenia_rossii|GCF_949606895.1|RYR.0	GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	RYR	0	found_annotated	NC_136910.1	26884485	27171738	287253	0.8707	1.0000	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	RYR2	ryr2a	RYR2	1
Notothenia_rossii|GCF_949606895.1|RYR.1	GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	RYR	1	found_annotated	NC_136907.1	11110922	11164336	53414	0.7880	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	LOC307017754		1
Notothenia_rossii|GCF_949606895.1|RYR.2	GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	RYR	2	found_annotated	NC_136902.1	58526185	58669808	143623	0.7854	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr1b	RYR1	1
Notothenia_rossii|GCF_949606895.1|RYR.3	GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	RYR	3	found_annotated	NC_136905.1	67686982	67813776	126794	0.6722	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	LOC307046252		1
Notothenia_rossii|GCF_949606895.1|RYR.4	GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	RYR	4	found_annotated	NC_136906.1	74047751	74187564	139813	0.6421	0.9994	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	vertebrate_basal	ryr3	RYR3	1
Notothenia_rossii|GCF_949606895.1|RYR.5	GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	RYR	5	found_annotated	NC_136909.1	78107406	78183274	75868	0.6367	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	ryr2b	RYR2	1
Borostomias_antarcticus|GCF_949987555.1|ITPR1.0	GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	ITPR1	0	found_annotated	NC_140244.1	14486109	14637193	151084	0.9353	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	itpr1a	ITPR1	1
Borostomias_antarcticus|GCF_949987555.1|ITPR1.1	GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	ITPR1	1	found_annotated	NC_140240.1	5632377	5713056	80679	0.8723	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	itpr1b	ITPR1	1
Borostomias_antarcticus|GCF_949987555.1|ITPR2.0	GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	ITPR2	0	found_annotated	NC_140251.1	10500223	10598122	97899	0.7981	1.0000	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	ITPR2	itpr2	ITPR2	1
Borostomias_antarcticus|GCF_949987555.1|ITPR3.0	GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	ITPR3	0	found_annotated	NC_140236.1	20384360	20599076	214716	0.8469	1.0000	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	ITPR3	itpr3	ITPR3	1
Borostomias_antarcticus|GCF_949987555.1|RYR.0	GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	RYR	0	found_annotated	NC_140262.1	3033931	3173142	139211	0.9074	1.0000	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	RYR2	ryr2a	RYR2	1
Borostomias_antarcticus|GCF_949987555.1|RYR.1	GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	RYR	1	found_annotated	NC_140248.1	16824473	16887196	62723	0.8063	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	LOC311318146		1
Borostomias_antarcticus|GCF_949987555.1|RYR.2	GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	RYR	2	found_annotated	NC_140234.1	20180813	20242465	61652	0.8074	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr1b	RYR1	1
Borostomias_antarcticus|GCF_949987555.1|RYR.3	GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	RYR	3	found_annotated	NC_140239.1	17895007	18021170	126163	0.6569	0.9972	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	vertebrate_basal	ryr3	RYR3	1
Borostomias_antarcticus|GCF_949987555.1|RYR.4	GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	RYR	4	found_annotated	NC_140235.1	3131726	3217316	85590	0.5755	1.0000	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	vertebrate_basal	ryr2b	RYR2	1
Borostomias_antarcticus|GCF_949987555.1|RYR.5	GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	RYR	5	found_annotated	NC_140238.1	2991740	3166595	174855	0.6082	1.0000	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	vertebrate_basal	LOC311309183		1
Ammodytes_marinus|GCF_949987685.1|ITPR1.0	GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	ITPR1	0	found_annotated	NC_137233.1	30542945	30623633	80688	0.9525	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	LOC307249570		1
Ammodytes_marinus|GCF_949987685.1|ITPR1.1	GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	ITPR1	1	found_annotated	NC_137233.1	22566881	22658759	91878	0.8505	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	itpr1b	ITPR1	1
Ammodytes_marinus|GCF_949987685.1|ITPR2.0	GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	ITPR2	0	found_annotated	NC_137234.1	21671803	21732297	60494	0.8596	1.0000	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	ITPR2	itpr2	ITPR2	1
Ammodytes_marinus|GCF_949987685.1|ITPR3.0	GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	ITPR3	0	found_annotated	NC_137211.1	1468666	1634130	165464	0.8160	1.0000	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	ITPR3	itpr3	ITPR3	1
Ammodytes_marinus|GCF_949987685.1|RYR.0	GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	RYR	0	found_annotated	NC_137224.1	24662408	25334352	671944	0.8630	1.0000	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	RYR2	ryr2a	RYR2	1
Ammodytes_marinus|GCF_949987685.1|RYR.1	GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	RYR	1	found_annotated	NC_137232.1	11716618	11816860	100242	0.8037	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr1b	RYR1	1
Ammodytes_marinus|GCF_949987685.1|RYR.2	GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	RYR	2	found_annotated	NC_137218.1	16800881	16848414	47533	0.7919	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	LOC307260309		1
Ammodytes_marinus|GCF_949987685.1|RYR.3	GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	RYR	3	found_annotated	NC_137219.1	16349699	16459541	109842	0.6690	1.0000	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2	LOC307261971		1
Ammodytes_marinus|GCF_949987685.1|RYR.4	GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	RYR	4	found_annotated	NC_137223.1	11705960	11833203	127243	0.6476	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr3	RYR3	1
Ammodytes_marinus|GCF_949987685.1|RYR.5	GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	RYR	5	found_annotated	NC_137215.1	10178302	10245290	66988	0.5615	1.0000	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	vertebrate_basal	LOC307257731		1
Cnephaeus_nilssonii|GCF_951640355.1|ITPR1.0	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	ITPR1	0	found_annotated	NC_137088.1	3256057	3456662	200605	0.9655	1.0000	P11881|Itpr1|Mus_musculus|ITPR1	ITPR1	ITPR1	ITPR1	1
Cnephaeus_nilssonii|GCF_951640355.1|ITPR2.0	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	ITPR2	0	found_annotated	NC_137077.1	33700054	34123585	423531	0.9748	1.0000	Q14571|ITPR2|Homo_sapiens|ITPR2	ITPR2	ITPR2	ITPR2	1
Cnephaeus_nilssonii|GCF_951640355.1|ITPR3.0	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	ITPR3	0	found_annotated	NC_137080.1	93687802	93753007	65205	0.9682	1.0000	Q14573|ITPR3|Homo_sapiens|ITPR3	ITPR3	ITPR3	ITPR3	1
Cnephaeus_nilssonii|GCF_951640355.1|RYR.0	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	RYR	0	found_annotated	NC_137094.1	14463369	14661677	198308	0.9442	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	RYR2	RYR2	1
Cnephaeus_nilssonii|GCF_951640355.1|RYR.1	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	RYR	1	found_annotated	NC_137091.1	36923737	37047799	124062	0.7916	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR1	RYR1	1
Cnephaeus_nilssonii|GCF_951640355.1|RYR.2	GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	RYR	2	found_annotated	NC_137075.1	36979645	37343564	363919	0.6692	0.9976	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	RYR3	RYR3	1
Gobius_niger|GCF_951799975.1|ITPR1.0	GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	ITPR1	0	found_annotated	NC_136871.1	26180341	26302376	122035	0.9320	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	LOC306979668		1
Gobius_niger|GCF_951799975.1|ITPR1.1	GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	ITPR1	1	found_annotated	NC_136871.1	14634657	14699028	64371	0.8503	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	itpr1b	ITPR1	1
Gobius_niger|GCF_951799975.1|ITPR2.0	GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	ITPR2	0	found_annotated	NC_136863.1	8702012	8790900	88888	0.8394	1.0000	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	ITPR2	itpr2	ITPR2	1
Gobius_niger|GCF_951799975.1|ITPR3.0	GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	ITPR3	0	found_annotated	NC_136857.1	21451833	21496427	44594	0.8696	1.0000	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	ITPR3	itpr3	ITPR3	1
Gobius_niger|GCF_951799975.1|RYR.0	GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	RYR	0	found_annotated	NC_136870.1	14847687	14892405	44718	0.8390	1.0000	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	RYR2	ryr2a	RYR2	1
Gobius_niger|GCF_951799975.1|RYR.1	GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	RYR	1	found_annotated	NC_136852.1	19948662	19992967	44305	0.8057	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	ryr1b	RYR1	1
Gobius_niger|GCF_951799975.1|RYR.2	GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	RYR	2	found_annotated	NC_136862.1	18104173	18149943	45770	0.7969	1.0000	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1	LOC306970759		1
Gobius_niger|GCF_951799975.1|RYR.3	GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	RYR	3	found_annotated	NC_136867.1	11012248	11108914	96666	0.6631	1.0000	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2	LOC306976415		1
Gobius_niger|GCF_951799975.1|RYR.4	GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	RYR	4	found_annotated	NC_136866.1	15334873	15417795	82922	0.6619	1.0000	Q92736|RYR2|Homo_sapiens|RYR2	RYR2	ryr3	RYR3	1
Zeus_faber|GCF_960531495.1|ITPR1.0	GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	ITPR1	0	found_annotated	NC_137192.1	32191630	32258801	67171	0.9400	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	LOC307230239		1
Zeus_faber|GCF_960531495.1|ITPR1.1	GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	ITPR1	1	found_annotated	NC_137192.1	5818864	5913757	94893	0.8676	1.0000	A0A672IUQ7|ITPR1|Salarias_fasciatus	ITPR1	itpr1b	ITPR1	1
Zeus_faber|GCF_960531495.1|ITPR2.0	GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	ITPR2	0	found_annotated	NC_137201.1	17034431	17092729	58298	0.8527	1.0000	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	ITPR2	itpr2	ITPR2	1
Zeus_faber|GCF_960531495.1|ITPR3.0	GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	ITPR3	0	found_annotated	NC_137194.1	3114105	3159407	45302	0.8777	1.0000	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	ITPR3	itpr3	ITPR3	1
Zeus_faber|GCF_960531495.1|RYR.0	GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	RYR	0	found_annotated	NC_137207.1	13128212	13326158	197946	0.8943	1.0000	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	RYR2	ryr2a	RYR2	1
