label	accession	organism	vclass	vorder	cell	locus_idx	status	window	n_flanks	scanned_up	scanned_down	n_informative	n_root_keys	in_matrix	keys_relaxed
Myripristis_murdjan|GCF_902150065.1|RYR.3	GCF_902150065.1	Myripristis murdjan	Actinopteri	Holocentriformes	RYR	3	found_annotated	informative10	20	25	15	20	20	0	ACP7;ACTC1B;ADSS1;AREL1;ARHGAP11A;BMF1;CHRM5A;CYP1C1;DNAJC17;EIF2AK4;EXD1;FSIP1;GCHFR;GPX2;GREM1B;LIN52;POMT2;SIVA1;THBS1A;VSX2
Myripristis_murdjan|GCF_902150065.1|RYR.4	GCF_902150065.1	Myripristis murdjan	Actinopteri	Holocentriformes	RYR	4	found_annotated	informative10	20	15	13	20	20	0	ABRACL;ACOT20;ACTC1A;AVEN;CHRM5B;CLU;EMC7B;GPR176;GREM1A;HECA;KATNBL1;KNSTRN;MTIF3;REPS1;SCARA3;SCG5;SLC10A1;SRSF5B;SUSD6;THBS1B
Myripristis_murdjan|GCF_902150065.1|RYR.5	GCF_902150065.1	Myripristis murdjan	Actinopteri	Holocentriformes	RYR	5	found_annotated	informative10	20	12	16	20	20	0	ACTN2B;ANK3A;BICC1A;BORA;CCSER2A;CHRM3A;DACHC;ECD;FAM149B1;FMN2A;GRID1A;MZT1;NDNFL;P4HA1B;PHYHIPL;RGS7A;SPARCL2;STYXL1;UBAC2;WAPL
Gadus_morhua|GCF_902167405.1|ITPR1.0	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	ITPR1	0	found_annotated	informative10	20	17	13	20	20	1	ATF1;ATF7B;CALCOCO1B;DIP2B;DTEX3L;DTX3L;ESPL1;ESYT1B;FAIM2B;LARP4A;LRP1A;NR1D4B;PFDN5;SCN8A;SLC4A8;SUMF1;TMT1A;TTLL3;ZC3H10;ZNF740A
Gadus_morhua|GCF_902167405.1|ITPR1.1	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	ITPR1	1	found_annotated	informative10	20	13	13	20	20	0	ARL8B;ATG7;BHLHE40;CAMKV;CCDC120B;COMT;GRM6B;HRH1;IFFO2B;LRRN1;MON1A;MST1R;PPARG;SEMA3F;SETMAR;SYN2B;TAMM41;TERF2IP;TRAIP;VGLL4B
Gadus_morhua|GCF_902167405.1|ITPR2.0	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	ITPR2	0	found_annotated	informative10	20	10	12	20	20	1	ADMB;AKIP1;AMPD3B;BHLHE41;BMAL2;C1QTNF13;C9H11ORF16;EEA1;ENDOUC;NR1H4;NUDT4A;PLEKHG7;PPFIBP1B;RASSF8A;SLC17A8;SSPN;SWAP70B;UBE2N;WEE1;ZNF143B
Gadus_morhua|GCF_902167405.1|ITPR3.0	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	ITPR3	0	found_annotated	informative10	20	21	13	20	20	1	BCAP31;CDK20;EDEM2;ELK1;GPR37L1B;GRIPAP1;HM13;KCND1;LAMA5;MRGBP;NSFL1C;PLXNA3;PTPN18;RFC2;RPS21;SLC6A8;SNX21;TMEM81;USP11;UXT
Gadus_morhua|GCF_902167405.1|RYR.0	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	RYR	0	found_annotated	informative10	16	12	46	16	16	1	ADOA;ATXN7L3B;BMS1;CABCOCO1;CHRM3B;CYP26A1;EGR2B;EXOC6;FH;HHEX;JMJD1C;MTR;NRBF2B;PSMC5;SLC4A1B;SMARCD2
Gadus_morhua|GCF_902167405.1|RYR.1	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	RYR	1	found_annotated	informative10	20	19	18	20	19	0	CDC23;CHRDL2;CXXC5A;DEFBL2;DLG4A;DNAJC18;EPHB4A;GNG8;KIF20A;MEPCE;NFRK;NRG2A;PURA;PYGM;SPAG7;SPNS2;SPNS3;TMEM45B;XRRA1;ZBTB20
Gadus_morhua|GCF_902167405.1|RYR.2	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	RYR	2	found_annotated	informative10	20	20	12	20	20	0	AQP11;B3GNT2L;BCKDH;BRCA2;CEP295;CLNS1A;ECH1;EXOSC5;HDAC12;MAB21L1;N4BP2L2;NAPA;NBEA;OPA3;RASGRP4;RPS3;RSF1A;STARD13B;TMEM91;TRMT9B
Gadus_morhua|GCF_902167405.1|RYR.3	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	RYR	3	found_annotated	informative10	20	17	22	19	19	0	ACP7;ACTC1B;ANGEL1;ARHGAP11A;CHRM5A;DLST;DNAJC17;EIF2AK4;FSIP1;GCHFR;GPX2;GREM1B;LIN52;LRRC74A;OLFM4;POMT2;RPS6KL1;THBS1A;VSX2
Gadus_morhua|GCF_902167405.1|RYR.4	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	RYR	4	found_annotated	informative10	20	13	15	20	20	0	CHRM5B;CNR1;DNMT3A;DPYSL5B;DTNB;EMC7B;FMN1;GAREML;GPR176;GREM1A;KATNBL1;KIF3C;RAB10;RNGTT;SCG5;SLC10A1;SRSF5B;SUSD6;THBS1B;TMEM214
Gadus_morhua|GCF_902167405.1|RYR.5	GCF_902167405.1	Gadus morhua	Actinopteri	Gadiformes	RYR	5	found_annotated	informative10	20	14	11	20	20	0	ACTN2B;ANK3A;BICC1A;CCSER2A;CHRM3A;DACHC;DNAJC9;ECD;FAM149B1;FMN2A;GREM2A;GRID1A;MZT1;NDNFL;P4HA1B;RGS7A;SLC16A9A;SPARCL2;UBAC2;WAPL
Chanos_chanos|GCF_902362185.1|ITPR1.0	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	ITPR1	0	found_annotated	informative10	20	21	11	20	20	1	C1QL4B;CCDC174;CHCHD4B;EFCAB12;ENDOU;ESPL1;GHRL;IP6K2B;ITGB7;MYL6;PFDN5;PFKFB4B;PFKM;SLC4A8;SMARCC2;SUMF1;TATDN2;TSFM;TTLL3;UROC1
Chanos_chanos|GCF_902362185.1|ITPR1.1	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	ITPR1	1	found_annotated	informative10	20	13	11	20	20	0	ARL6IP5A;AVPR2B;BHLHE40;CAMKV;EEVS;FOXP1B;FRMD4B;GNAI2A;INKA1A;LRRN1;MDFIC2;MITF;MON1A;MST1R;PHTF1;SEMA3F;SETMAR;SLC38A3A;TRAIP;TRNT1
Chanos_chanos|GCF_902362185.1|ITPR2.0	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	ITPR2	0	found_annotated	informative10	20	10	16	20	20	1	ALX1;BHLHE41;BMAL2;C1QTNF13;CTSD;EEA1;EIF4G2B;LRRIQ1;MGAT4C;NR1H4;NTS;NUDT4A;PLEKHG7;RASSF9;SLC17A8;SLC6A15;SSPN;TBC1D15;TPH2;UBE2N
Chanos_chanos|GCF_902362185.1|ITPR3.0	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	ITPR3	0	found_annotated	informative10	20	10	10	20	20	1	ADGRL2A;ADGRL4;ALAS2;COL2A1A;CPT2;CRY3A;DNASE2B;GLS2A;GPR37L1B;MAGOH;PORCN;PRKACB;RPF1;SAMD13;SPRYD4;TMCO1;TTLL7;UCK2A;UOX;VTG3
Chanos_chanos|GCF_902362185.1|RYR.0	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	RYR	0	found_annotated	informative10	20	13	15	20	20	1	BNIP3;CHRM3B;CYP4F3;DPYSL4;DYDC2;EBF3A;FH;FMN2B;GLRX3;GREM2B;HHEX;JAKMIP3;LZTS2B;MTR;PPP2R2D;RGS7B;SELENOU1B;SRPK2;SYDE1;TCERG1L
Chanos_chanos|GCF_902362185.1|RYR.1	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	RYR	1	found_annotated	informative10	20	12	11	20	20	0	ARR3A;CUX1A;DNAJC30A;F9B;FGF13B;FHL1B;HTATSF1;IL2RG;KCTD7;MCF2B;MDH2;MYL10;PPM1E;RABGEF1;RAD51C;SKA2;SLC9A6B;TMTOPS3B;TRIM37;ZNRD2
Chanos_chanos|GCF_902362185.1|RYR.2	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	RYR	2	found_annotated	informative10	20	10	15	20	20	0	ABCC5;AP2M1B;B3GNT2L;BCKDH;BICR;DRC9;DVL3B;EXOSC5;GMEB2;HNRNPUL1;LRCH3;MMP23B;NAPA;OPA3;P2RY1;PPP1R13L;RASGRP4;RNPEPL1;RPL35A;TMEM91
Chanos_chanos|GCF_902362185.1|RYR.3	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	RYR	3	found_annotated	informative10	20	15	26	20	20	0	ACP7;ACTC1B;AIF1L;ARHGAP11A;CHRM5A;EIF2AK4;EMC7A;EXD1;FBP1B;FIBCD1B;FSIP1;GAS1B;GPX2;GREM1B;LAMC3;LIN52;POMT2;THBS1A;TTC33;VSX2
Chanos_chanos|GCF_902362185.1|RYR.4	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	RYR	4	found_annotated	informative10	20	13	14	20	20	0	ACBD3;ACTC1A;AHR1B;AHR2;AVEN;CHRM5B;CNTNAP5B;EMC7B;FMN1;GPR176;GREM1A;HEBP2;KATNBL1;KIF25;KLF11A;MFSD6A;NHSL1B;RRM2;SCG5;THBS1B
Chanos_chanos|GCF_902362185.1|RYR.5	GCF_902362185.1	Chanos chanos	Actinopteri	Gonorynchiformes	RYR	5	found_annotated	informative10	20	13	10	20	20	0	ACTN2B;ARHGEF33;CHRM3A;CYP26C1;ECD;FAM149B1;FMN2A;GREM2A;KIF11;LARP1B;MAP4K3B;MORN2;NDNFL;P4HA1B;PGRMC2;REEP3A;RGS7A;SLC22A15;SPARCL2;THUMPD2
Thalassophryne_amazonica|GCF_902500255.1|ITPR1.0	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	ITPR1	0	found_annotated	informative10	20	22	30	20	20	1	ATF1;BHLHE40;CDK4;DIP2B;ESPL1;ESYT1B;FAIM2B;MCRS1;METTL1;MYL6;PFDN5;PFKM;SLC4A8;SMARCC2;SMUG1;SUMF1;SUOX;TTLL3;ZC3H10;ZNF740A
Thalassophryne_amazonica|GCF_902500255.1|ITPR1.1	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	ITPR1	1	found_annotated	informative10	20	37	21	20	20	0	BIN2B;CCDC103;CDK5RAP1;CHL1B;CNTN3B;FOXP1B;FRMD4B;GOLT1A;GXYLT2;LRRN1;MITF;PDZRN3B;PLEKHA6;PPP4R2B;PROK2;RYBP;SETMAR;SHQ1;TRNT1;TXNRD3
Thalassophryne_amazonica|GCF_902500255.1|ITPR2.0	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	ITPR2	0	found_annotated	informative10	20	11	12	20	20	1	ARNTL2;BANP;BHLHE41;CES2B;EEA1;ENDOUC;FANCI;FBXO31;GDPGP1;KRAS;NR1H4;PLEKHG7;POLG;POLR3B;PPFIBP1B;RFX4;RHCG;SLC17A8;SSPN;UBE2N
Thalassophryne_amazonica|GCF_902500255.1|ITPR3.0	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	ITPR3	0	found_annotated	informative10	20	16	27	20	20	1	BCAP31;CFAP74;ELK1;GABRD;GRIPAP1;HM13;KCND1;MAD2L2;MRGBP;NADK;OTUD5A;PIM2;PLXNA3;PRKCZ;PTPN18;RFC2;SKIA;SLC6A8;SNX21;UXT
Thalassophryne_amazonica|GCF_902500255.1|RYR.0	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	0	found_annotated	informative10	12	14	25	12	12	0	ACBD4;BMS1;CCDC57;DCXR;FASN;HHEX;IPMK;LRRC45;MTR;PLCD3B;RFNG;TFAM
Thalassophryne_amazonica|GCF_902500255.1|RYR.1	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	1	found_annotated	informative10	20	21	36	20	20	1	AKAP1B;AQP11;CALN1;CLDNE;CLDNF;CLNS1A;EXOSC5;GALNT17;HNRNPUL1;NLK2;OPA3;PAK1;PPP1R13L;PPP5C;RASGRP4;RSF1A;SBDS;TGFB1A;TYW1;WSB1
Thalassophryne_amazonica|GCF_902500255.1|RYR.2	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	2	found_annotated	informative10	20	20	23	20	20	0	ARHGAP31;B4GALT4;CXXC5A;DLAT;DNAJC18;GNG8;GSX1;MAP7D2A;MIA;NFRK;PCYT1B;PDHA1A;PHLDB2A;PPP3C;PRDX4;PURA;SAT1A;SLC22A6L;SMS;TMEM45B
Thalassophryne_amazonica|GCF_902500255.1|RYR.3	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	3	found_annotated	informative10	20	30	32	20	20	0	ACP7;AKAP6;AREL1;EAPP;EIF4E;EXD1;FCF1;FSIP1;KIAA1109;LIN52;LINGO2B;METAP1;POMT2;PRKD1;RPS6KL1;SNTG2;SPTSS;TPO;VASH1;VSX2
Thalassophryne_amazonica|GCF_902500255.1|RYR.4	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	4	found_annotated	informative10	20	12	18	20	19	0	ACTC1A;AFDN;C21H1ORF131;C21H1ORF198;CLEC11A;EMC7;ENAH;EXOC8;FAM89A;GNPAT;KATNBL1;LBR;NCOA1;RFX6;RNF17;SELENOL;TDRD15;TTC13;UNC93A;ZNF512
Thalassophryne_amazonica|GCF_902500255.1|RYR.5	GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	RYR	5	found_annotated	informative10	20	19	15	20	20	0	ACTN2B;ANK3A;BORA;CHRM3A;DACHC;DIS3;GREM2B;IFNGR1L;IL22RA2;MZT1;OLIG3;OPRM1;PCNX2;PHACTR2;PHYHIPL;RGS17;SF3B5;SLC16A9A;UBAC2;WAPL
Caprimulgus_europaeus|GCF_907165065.1|ITPR1.0	GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	ITPR1	0	found_annotated	informative10	20	13	10	20	20	1	ARL8B;BHLHE40;CAV3;CHL1;CNTN3;CRBN;EDEM1;GRM7;GXYLT2;IL5RA;LMCD1;LRRN1;OXTR;PDZRN3;PPP4R2;RAD18;SRGAP3;SUMF1;THUMPD3;TRNT1
Caprimulgus_europaeus|GCF_907165065.1|ITPR2.0	GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	ITPR2	0	found_annotated	informative10	20	13	13	20	20	1	ABCC9;ARFGAP3;BHLHE41;BMAL2;CMAS;CYB5R3;ETFRF1;FGFR1OP2;GYS2;INTS13;KCNJ8;LDHB;MED21;PPFIBP1;RASSF8;REP15;SPX;SSPN;STK38L;TM7SF3
Caprimulgus_europaeus|GCF_907165065.1|ITPR3.0	GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	ITPR3	0	found_annotated	informative10	20	12	11	20	20	1	APOBEC2;BAK1;FOXP4;GRM4;HMGA1;IP6K3;LEMD2;MDFI;MLN;NCR2;NFYA;NUDT3;OARD1;PACSIN1;SMIM29;SPDEF;TFEB;TREM1;TSPO2;UQCC2
Caprimulgus_europaeus|GCF_907165065.1|RYR.0	GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	RYR	0	found_annotated	informative10	20	10	10	20	20	1	ACTN2;CHRM3;EDARADD;ERO1B;EXO1;FMN2;GNG4;GPR137B;GREM2;HEATR1;LGALS8;LYST;MAP1LC3C;MTR;NID1;OPN3;PIGM;PLD5;RGS7;WDR64
Caprimulgus_europaeus|GCF_907165065.1|RYR.1	GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	RYR	1	found_annotated	informative10	20	10	11	20	20	0	ARHGAP11A;AVEN;BMF;CDIN1;CHRM5;DPH6;EIF2AK4;EMC7;FAM98B;FMN1;FSIP1;GPR176;GREM1;KATNBL1;MEIS2;RASGRP1;SCG5;SPRED1;SRP14;THBS1
Telmatherina_bonti|GCF_933228915.1|ITPR1.0	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	ITPR1	0	found_annotated	informative10	20	14	27	20	20	1	ATF1;ATF7B;CDK4;CYP27B1;DIP2B;ESPL1;FAIM2B;LARP4A;MCRS1;METTL1;PFDN5;PFKM;SCN8A;SLC4A8;SPRYD3;SUMF1;SUOX;TTLL3;ZC3H10;ZNF740A
Telmatherina_bonti|GCF_933228915.1|ITPR1.1	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	ITPR1	1	found_annotated	informative10	20	19	16	20	20	0	ARL6IP5A;ARL8B;AVPR2B;BHLHE40;CLDN19;COMT;EPHA8;FOXP1B;FRMD4B;GPR27;LRRN1;MON1A;MST1R;NUCKS1A;P3H1;PROK2;RYBP;SETMAR;TRAIP;TRNT1
Telmatherina_bonti|GCF_933228915.1|ITPR2.0	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	ITPR2	0	found_annotated	informative10	20	11	10	20	20	1	BANP;BHLHE41;BMAL2;C1QTNF13;CES2B;EEA1;ENDOUC;FANCI;FBXO31;KRAS;NR1H4;NUDT4A;PLEKHG7;POLG;PPFIBP1B;RASSF8A;SLC17A8;SSPN;UBE2N;ZNF469
Telmatherina_bonti|GCF_933228915.1|ITPR3.0	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	ITPR3	0	found_annotated	informative10	20	18	18	20	20	1	CAMK1G;CCDC135;CLCN6;EDEM2;GDI1;GPR37L1B;HM13;ITIH6;KCNG1;MICAL1;MRGBP;MTHFR;NDNL2;RFC2;SNX21;SRC;SULF2B;TAF8;TAFAZZIN;USP11
Telmatherina_bonti|GCF_933228915.1|RYR.0	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	0	found_annotated	informative10	19	11	23	19	19	0	A1CF;ACTA2;ANKRD22;ARG1;ASAH2;ATAD1B;BBS1;COX11;FMN2B;HEATR1;LIPF;MBTD1;MINPP1B;MTR;PTEN;RNLS;STAMBPL1;TDRKH;TMEM94
Telmatherina_bonti|GCF_933228915.1|RYR.1	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	1	found_annotated	informative10	20	23	11	20	20	1	AAMDC;AXL;CLDN;CLDNF;CYP2Y3;EXOSC5;GALNT17;HNRNPUL1;INTS4;KCTD14;OPA3;PPP1R13L;PPP5C;RASGRP4;RHBDD1;RPS3;SBDS;TGFB1A;TMEM91;TYW1
Telmatherina_bonti|GCF_933228915.1|RYR.2	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	2	found_annotated	informative10	20	12	24	20	20	0	B4GALT4;CASR;CXXC5A;DNAJC18;GNG8;GSX1;KIF20A;LIPI;MAP7D2A;NFRK;NRG2A;PDHA1A;PHLDB2A;PPP3C;PRDX4;PURA;PYGM;SLC22A6L;SMS;TMEM45B
Telmatherina_bonti|GCF_933228915.1|RYR.3	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	3	found_annotated	informative10	20	15	26	20	20	0	ACP7;ACTC1B;ADSS1;AREL1;ARHGAP11A;BMF1;CHRM5A;CYP1C1;DNAJC17;EIF2AK4;EXD1;FSIP1;GCHFR;GPX2;GREM1B;LIN52;POMT2;SIVA1;THBS1A;VSX2
Telmatherina_bonti|GCF_933228915.1|RYR.4	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	4	found_annotated	informative10	20	11	10	20	20	0	ABRACL;ACOT20;ACTC1A;AVEN;CHRM5B;CLU;EMC7B;FMN1;GPR176;GREM1A;HECA;KATNBL1;MTIF3;REPS1;SCARA3;SCG5;SLC10A1;SRSF5B;SUSD6;THBS1B
Telmatherina_bonti|GCF_933228915.1|RYR.5	GCF_933228915.1	Telmatherina bonti	Actinopteri	Atheriniformes	RYR	5	found_annotated	informative10	20	17	13	20	20	0	ACTN2B;BICC1A;BORA;CCSER2A;CHRM3A;DACHC;DIS3;DNAJC9;ECD;FAM149B1;FMN2A;GRID1A;MZT1;NDNFL;PHACTR2;PIBF1;RGS7A;SPARCL2;UBAC2;WAPL
Haliaeetus_albicilla|GCF_947461875.1|ITPR1.0	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	ITPR1	0	found_annotated	informative10	20	10	13	20	19	1	ARL8B;BHLHE40;CAV3;CHL1;CNTN3;CNTN6;CRBN;EDEM1;GRM7;IL5RA;LMCD1;LRRN1;OXTR;PDZRN3;PPP4R2;RAD18;SRGAP3;SSUH2;SUMF1;TRNT1
Haliaeetus_albicilla|GCF_947461875.1|ITPR2.0	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	ITPR2	0	found_annotated	informative10	20	10	10	20	20	1	BHLHE41;CRACR2A;DNAI7;ETFRF1;FGFR1OP2;FOXM1;GYS2;INTS13;IRAG2;KRAS;LMNTD1;NRIP2;PARP11;PRMT8;RASSF8;SPX;SSPN;TEAD4;TSPAN9;TULP3
Haliaeetus_albicilla|GCF_947461875.1|ITPR3.0	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	ITPR3	0	found_annotated	informative10	20	14	11	20	20	1	APOBEC2;BAK1;FOXP4;FRS3;GRM4;HMGA1;IP6K3;LEMD2;MDFI;MLN;NFYA;NUDT3;OARD1;PACSIN1;PRICKLE4;RPS10;SMIM29;TFEB;TSPO2;UQCC2
Haliaeetus_albicilla|GCF_947461875.1|RYR.0	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	RYR	0	found_annotated	informative10	20	10	10	20	20	1	ACTN2;CHRM3;EDARADD;ERO1B;EXO1;FMN2;GNG4;GPR137B;GREM2;HEATR1;LGALS8;LYST;MAP1LC3C;MTR;NID1;OPN3;PIGM;PLD5;RGS7;WDR64
Haliaeetus_albicilla|GCF_947461875.1|RYR.1	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	RYR	1	found_annotated	informative10	20	36	16	20	20	0	CLASRP;CLPTM1;CZH19ORF47;ECH1;EIF3K;EMC4;ERCC1;EXOC3L2;GEMIN7;LGALS4;MAP4K1;NKPD1;POLR1G;PPP1R13L;PPP1R37;RELB;SARS2;SPRED3;TOMM5;VASP
Haliaeetus_albicilla|GCF_947461875.1|RYR.2	GCF_947461875.1	Haliaeetus albicilla	Aves	Accipitriformes	RYR	2	found_annotated	informative10	20	11	12	20	20	0	AQR;AVEN;BMF;CDIN1;CHRM5;DPH6;EIF2AK4;EMC7;FAM98B;FMN1;FSIP1;GPR176;GREM1;KATNBL1;MEIS2;RASGRP1;SPRED1;SRP14;THBS1;ZNF770
Phoxinus_phoxinus|GCF_949152265.1|ITPR1.0	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	ITPR1	0	found_annotated	informative10	20	13	10	20	20	1	C1QL4B;CCDC174;CHCHD4B;COL7A1;EFCAB12;ENDOU;ESPL1;IP6K2B;ITGB7;MYL6;PFDN5;PFKFB4B;PFKM;SEC61A1A;SLC4A8;SMARCC2;SUMF1;TSFM;TTLL3;UROC1
Phoxinus_phoxinus|GCF_949152265.1|ITPR1.1	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	ITPR1	1	found_annotated	informative10	20	11	13	20	20	0	ARL8B;BHLHE40;BRK1;CAMKV;CAV4A;GNAI2A;GPX1A;GRM2B;INKA1A;MON1A;MST1R;NFYA;PSMA5;RRP9;SEMA3F;SETMAR;SLC38A3A;SORT1A;TEX264B;TRAIP
Phoxinus_phoxinus|GCF_949152265.1|ITPR2.0	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	ITPR2	0	found_annotated	informative10	20	13	10	20	20	1	ALX1;BHLHE41;BMAL2;C1QTNF13;CTSD;EEA1;ENDOUC;EPS8B;LRRIQ1;MGAT4C;NR1H4;NTS;NUDT4A;PLEKHG7;PPFIBP1B;RASSF9;SLC17A8;SLC6A15;SSPN;UBE2N
Phoxinus_phoxinus|GCF_949152265.1|ITPR3.0	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	ITPR3	0	found_annotated	informative10	20	12	10	20	20	1	AJAP1;B3GNT7L;CEP104;COL2A1A;CPT2;CRY3A;CUNH1ORF174;DFFB;ELA2;ELA2L;FHAD1;GLS2A;GPR37L1B;LRRC47;MAGOH;NPHP4;PORCN;SPRYD4;TMCO1;UCK2A
Phoxinus_phoxinus|GCF_949152265.1|RYR.0	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	0	found_annotated	informative10	20	12	12	20	20	1	ACADS;BUB3;CHRM3B;DYDC2;FAM53B;FH;FMN2B;GREM2B;HHEX;HMX3B;HPDL;LHPP;LZTS2B;MTR;OAT;PDZD7B;PSTK;RGS7B;SELENOU1B;ZRANB1A
Phoxinus_phoxinus|GCF_949152265.1|RYR.1	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	1	found_annotated	informative10	20	12	11	20	20	0	B3GLCT;BCL7B;C2CD2;CFAP298;COL26A1;CUX1A;EVA1C;FRYB;HUNK;IL2RG;KL;MDH2;MIS18A;MYL10;PRDM15;RXFP2A;SKA2;TBL2;TEX14;ZAR1L
Phoxinus_phoxinus|GCF_949152265.1|RYR.2	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	2	found_annotated	informative10	20	10	14	20	20	0	ACTMAP;B3GAT1A;BCKDH;CFAP45;CLASRP;EXOSC5;HNRNPUL1;ITPKC;KCNAB1A;LEKR1;OPA3;PPP1R13L;RASGRP4;SIAE;SNRP;SSR3;TBRG1;TIPARP;TMEM91;VMN2R1
Phoxinus_phoxinus|GCF_949152265.1|RYR.3	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	3	found_annotated	informative10	20	20	12	20	20	0	ACP7;ACTC1B;ADSS1;ARHGAP11A;BMF1;CHRM5A;CYP1C1;DNAJC17;DORIP1;EIF2AK4;EMC7A;FANCM;FSIP1;GCHFR;GREM1B;KLHL28;SIVA1;SOUL3;THBS1A;TOGARAM1
Phoxinus_phoxinus|GCF_949152265.1|RYR.4	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	4	found_annotated	informative10	20	10	10	20	20	0	ACOT20;ACTC1A;ADAM17B;CHRM5B;CPSF3;EMC7B;FMN1;GPR176;GREM1A;KATNBL1;KLF11A;MAX;RRM2;SCG5;SLC10A1;SRSF5B;SUSD6;TAF1B;THBS1B;YWHAQ
Phoxinus_phoxinus|GCF_949152265.1|RYR.5	GCF_949152265.1	Phoxinus phoxinus	Actinopteri	Cypriniformes	RYR	5	found_annotated	informative10	20	11	17	20	20	0	ACTN2B;ADD3B;BNIP4;CHRM3A;CYP26C1;DICER1;ECD;FMN2A;GNRH3;GREM2A;GSC;KIF11;NEURL1A;P4HA1B;REEP3A;RGS7A;SH3PXD2A;SLC22A15;SMNDC1;SORCS3B
Notothenia_rossii|GCF_949606895.1|ITPR1.0	GCF_949606895.1	Notothenia rossii	Actinopteri	Perciformes	ITPR1	0	found_annotated	informative10	20	32	16	20	20	1	ATF1;ATF7B;CDK4;CYP27B1;DIP2B;ESPL1;FAIM2B;LARP4A;MCRS1;METTL1;MMP19;PFDN5;SCN8A;SLC4A8;SUMF1;SUOX;TMT1A;TTLL3;ZC3H10;ZNF740A
