accession	organism	vclass	vorder	source	assembly_level	cell	locus_idx	is_control	contig	start	end	strand	bait	coverage	identity	frameshifts	stop_codons	cell_status	contig_spans_gene	contig_n50	gene_set	state	state_reason	locus_cds_bp	n_models	n_coding_models	n_coding_pieces	n_noncoding_models	best_model_frac	union_coding_frac	noncoding_biotype	top_overlapper_biotype	top_overlapper_pseudo	best_gene_id	best_symbol	best_product	best_biotype	namer_gene_id	namer_symbol	namer_product	namer_biotype	namer_coding	namer_frac_cds	namer_own_frac	namer_model_aa	symbol_verdict	symbol_claim	product_verdict	product_claim	integrity_verdict	lesion_density
GCF_046128005.1	Genypterus blacodes	Actinopteri	Ophidiiformes	RefSeq	Contig	RYR	2	1	NW_027466989.1	1674764	1716333	+	A0A6I8Q6P7	1	0.7868	0	0	found_annotated	1	4774482	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	15186	1	1	1	0	0.9881	0.9881		protein_coding	0	gene-LOC143014831	LOC143014831	ryanodine receptor 1-like	protein_coding	gene-LOC143014831	LOC143014831	ryanodine receptor 1-like	protein_coding	1	0.9881	0.9985	5009	placeholder		correct_paralog	RYR	intact	0
GCF_046128005.1	Genypterus blacodes	Actinopteri	Ophidiiformes	RefSeq	Contig	RYR	3	1	NW_027466916.1	2581659	2655315	-	A0A8V0Y8K1	1	0.6682	0	1	found_annotated	1	4774482	present	complete	one model covers 0.97 of the coding footprint (bar 0.50)	14955	1	1	1	0	0.97	0.97		protein_coding	0	gene-LOC143009537	LOC143009537	ryanodine receptor 3	protein_coding	gene-LOC143009537	LOC143009537	ryanodine receptor 3	protein_coding	1	0.97	0.9866	4901	placeholder		correct_paralog	RYR	intact	0.2013
GCF_046128005.1	Genypterus blacodes	Actinopteri	Ophidiiformes	RefSeq	Contig	RYR	4	1	NW_027466827.1	763438	846833	-	Q92736	1	0.648	2	1	found_annotated	1	4774482	present	complete	one model covers 0.95 of the coding footprint (bar 0.50)	14826	2	1	1	1	0.9533	0.9533	lncRNA	protein_coding	0	gene-ryr3	ryr3	ryanodine receptor 3	protein_coding	gene-ryr3	ryr3	ryanodine receptor 3	protein_coding	1	0.9533	0.8989	5241	correct_paralog	RYR3	correct_paralog	RYR	intact	0.604
GCF_046128005.1	Genypterus blacodes	Actinopteri	Ophidiiformes	RefSeq	Contig	RYR	5	1	NW_027467090.1	297802	346798	-	A0AAJ7XD62	1	0.5544	2	0	found_annotated	1	4774482	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	14944	1	1	1	0	0.9799	0.9799		protein_coding	0	gene-ryr2b	ryr2b	ryanodine receptor 2b (cardiac)	protein_coding	gene-ryr2b	ryr2b	ryanodine receptor 2b (cardiac)	protein_coding	1	0.9799	0.9851	4955	correct_paralog	RYR2	correct_paralog	RYR	intact	0.387
GCF_047370975.1	Nipponia nippon	Aves	Pelecaniformes	RefSeq	Scaffold	ITPR1	0	0	NW_028262413.1	13959491	14133347	+	A0A8V0ZJT0	1	0.9921	0	0	found_annotated	1	56735934	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8337	1	1	1	0	0.9918	0.9918		protein_coding	0	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	1	0.9918	0.9976	2763	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_047370975.1	Nipponia nippon	Aves	Pelecaniformes	RefSeq	Scaffold	ITPR2	0	0	NW_028262347.1	75777179	76044506	-	A0A672UP22	1	0.9889	0	0	found_annotated	1	56735934	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8100	1	1	1	0	1	1		protein_coding	0	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	1	1	0.9925	2720	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_047370975.1	Nipponia nippon	Aves	Pelecaniformes	RefSeq	Scaffold	ITPR3	0	0	NW_028262342.1	6820446	6885055	+	A0A8V1ACE6	1	0.9869	0	0	found_annotated	1	56735934	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	7995	1	1	1	0	1	1		protein_coding	0	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	1	1	1	2665	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0
GCF_047370975.1	Nipponia nippon	Aves	Pelecaniformes	RefSeq	Scaffold	RYR	0	1	NW_028262358.1	42448572	42882047	-	A0A8V0Y8K1	1	0.9849	0	0	found_annotated	1	56735934	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	14913	1	1	1	0	1	1		protein_coding	0	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	1	1	0.9949	4996	correct_paralog	RYR2	correct_paralog	RYR	intact	0
GCF_047370975.1	Nipponia nippon	Aves	Pelecaniformes	RefSeq	Scaffold	RYR	1	1	NW_028262365.1	246480	307841	-	A0A6I8Q6P7	1	0.7914	0	0	found_annotated	1	56735934	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	15054	1	1	1	0	0.9979	0.9979		protein_coding	0	gene-RYR1	RYR1	ryanodine receptor 1	protein_coding	gene-RYR1	RYR1	ryanodine receptor 1	protein_coding	1	0.9979	0.9989	5013	correct_paralog	RYR1	correct_paralog	RYR	intact	0
GCF_047370975.1	Nipponia nippon	Aves	Pelecaniformes	RefSeq	Scaffold	RYR	2	1	NW_028262291.1	35923906	36177418	-	A0A6I8Q6P7	1	0.6755	0	0	found_annotated	1	56735934	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	14610	1	1	1	0	0.996	0.996		protein_coding	0	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	1	0.996	0.9854	4922	correct_paralog	RYR3	correct_paralog	RYR	intact	0
GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	Orectolobiformes	RefSeq	Chromosome	ITPR1	0	0	NC_092750.1	63514029	64032080	-	P11881	1	0.8726	0	0	found_annotated	1	5342658	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8280	1	1	1	0	0.9909	0.9909		protein_coding	0	gene-itpr1b	itpr1b	inositol 1,4,5-trisphosphate receptor, type 1b	protein_coding	gene-itpr1b	itpr1b	inositol 1,4,5-trisphosphate receptor, type 1b	protein_coding	1	0.9909	0.9913	2759	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	Orectolobiformes	RefSeq	Chromosome	ITPR2	0	0	NC_092782.1	15861634	16125398	-	A0ABM1LG32	1	0.814	0	0	found_annotated	1	5342658	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8082	1	1	1	0	0.9865	0.9865		protein_coding	0	gene-itpr2	itpr2	inositol 1,4,5-trisphosphate receptor, type 2	protein_coding	gene-itpr2	itpr2	inositol 1,4,5-trisphosphate receptor, type 2	protein_coding	1	0.9865	0.9836	2702	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	Orectolobiformes	RefSeq	Chromosome	ITPR3	0	0	NC_092783.1	34655282	35125671	-	A0A4W3GWE7	1	0.8382	3	1	found_annotated	1	5342658	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	7958	1	1	1	0	0.9763	0.9763		protein_coding	0	gene-itpr3	itpr3	inositol 1,4,5-trisphosphate receptor, type 3	protein_coding	gene-itpr3	itpr3	inositol 1,4,5-trisphosphate receptor, type 3	protein_coding	1	0.9763	0.9699	2670	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	1.5209
GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	Orectolobiformes	RefSeq	Chromosome	RYR	0	1	NC_092767.1	63576125	63974777	-	A0A4W3I1N0	0.9972	0.886	0	0	found_annotated	1	5342658	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	15060	1	1	1	0	0.9953	0.9953		protein_coding	0	gene-LOC140454477	LOC140454477	ryanodine receptor 1-like	protein_coding	gene-LOC140454477	LOC140454477	ryanodine receptor 1-like	protein_coding	1	0.9953	0.9756	5121	placeholder		correct_paralog	RYR	intact	0
GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	Orectolobiformes	RefSeq	Chromosome	RYR	1	1	NC_092749.1	27928614	28685561	+	A0A3Q0HBW9	0.9962	0.8772	0	1	found_annotated	1	5342658	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	14925	1	1	1	0	0.9918	0.9918		protein_coding	0	gene-ryr2a	ryr2a	ryanodine receptor 2a (cardiac)	protein_coding	gene-ryr2a	ryr2a	ryanodine receptor 2a (cardiac)	protein_coding	1	0.9918	0.9956	4956	correct_paralog	RYR2	correct_paralog	RYR	intact	0.2013
GCF_047496795.1	Chiloscyllium punctatum	Chondrichthyes	Orectolobiformes	RefSeq	Chromosome	RYR	2	1	NC_092742.1	76334191	76716240	+	A0A6I8Q6P7	1	0.6707	1	1	found_annotated	1	5342658	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	14761	1	1	1	0	0.9783	0.9783		protein_coding	0	gene-ryr3	ryr3	ryanodine receptor 3	protein_coding	gene-ryr3	ryr3	ryanodine receptor 3	protein_coding	1	0.9783	0.9771	4926	correct_paralog	RYR3	correct_paralog	RYR	intact	0.3971
GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	Carcharhiniformes	RefSeq	Chromosome	ITPR1	0	0	NC_092719.1	128957828	129684827	-	A0ABM4F3U0	1	0.8749	0	0	found_annotated	1	3187150	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8280	1	1	1	0	0.9896	0.9896		protein_coding	0	gene-itpr1b	itpr1b	inositol 1,4,5-trisphosphate receptor, type 1b	protein_coding	gene-itpr1b	itpr1b	inositol 1,4,5-trisphosphate receptor, type 1b	protein_coding	1	0.9896	0.9903	2758	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	Carcharhiniformes	RefSeq	Chromosome	ITPR2	0	0	NC_092719.1	79498875	79827160	-	Q14571	1	0.8065	0	0	found_annotated	1	3187150	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8106	1	1	1	0	0.9874	0.9874		protein_coding	0	gene-itpr2	itpr2	inositol 1,4,5-trisphosphate receptor, type 2	protein_coding	gene-itpr2	itpr2	inositol 1,4,5-trisphosphate receptor, type 2	protein_coding	1	0.9874	0.9878	2701	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	Carcharhiniformes	RefSeq	Chromosome	ITPR3	0	0	NC_092723.1	44162390	44987385	+	A0A4W3GWE7	1	0.8405	2	0	found_annotated	1	3187150	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	7884	1	1	1	0	0.9824	0.9824		protein_coding	0	gene-itpr3	itpr3	inositol 1,4,5-trisphosphate receptor, type 3	protein_coding	gene-itpr3	itpr3	inositol 1,4,5-trisphosphate receptor, type 3	protein_coding	1	0.9824	0.9662	2672	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0.7605
GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	Carcharhiniformes	RefSeq	Chromosome	RYR	0	1	NC_092731.1	30057955	30553718	+	A0A4W3I1N0	0.9972	0.8842	0	0	found_annotated	1	3187150	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	15009	1	1	1	0	0.997	0.997		protein_coding	0	gene-LOC140402452	LOC140402452	ryanodine receptor 1-like	protein_coding	gene-LOC140402452	LOC140402452	ryanodine receptor 1-like	protein_coding	1	0.997	0.9819	5080	placeholder		correct_paralog	RYR	intact	0
GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	Carcharhiniformes	RefSeq	Chromosome	RYR	1	1	NC_092707.1	374759082	375875811	-	A0A3Q0HBW9	0.9962	0.8716	0	1	found_annotated	1	3187150	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	14922	1	1	1	0	0.9918	0.9918		protein_coding	0	gene-ryr2a	ryr2a	ryanodine receptor 2a (cardiac)	protein_coding	gene-ryr2a	ryr2a	ryanodine receptor 2a (cardiac)	protein_coding	1	0.9918	0.9956	4955	correct_paralog	RYR2	correct_paralog	RYR	intact	0.2013
GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	Carcharhiniformes	RefSeq	Chromosome	RYR	2	1	NC_092708.1	231928502	232521049	+	A0A6I8Q6P7	1	0.6645	2	0	found_annotated	1	3187150	present	complete	one model covers 0.97 of the coding footprint (bar 0.50)	14873	1	1	1	0	0.975	0.975		protein_coding	0	gene-ryr3	ryr3	ryanodine receptor 3	protein_coding	gene-ryr3	ryr3	ryanodine receptor 3	protein_coding	1	0.975	0.9895	4885	correct_paralog	RYR3	correct_paralog	RYR	intact	0.3971
GCF_047663525.1	Anas platyrhynchos	Aves	Anseriformes	RefSeq	Complete Genome	ITPR1	0	0	NC_092599.1	1846755	2005438	-	A0A8V0ZJT0	1	0.9914	0	0	found_annotated	1	80154792	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8337	1	1	1	0	0.9894	0.9894		protein_coding	0	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	1	0.9894	0.9963	2760	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_047663525.1	Anas platyrhynchos	Aves	Anseriformes	RefSeq	Complete Genome	ITPR2	0	0	NC_092587.1	75005606	75277225	+	F1P1X4	1	0.9826	0	0	found_annotated	1	80154792	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8103	1	1	1	0	1	1		protein_coding	0	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	1	1	0.9913	2724	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_047663525.1	Anas platyrhynchos	Aves	Anseriformes	RefSeq	Complete Genome	ITPR3	0	0	NC_092613.1	3788420	3847054	+	A0A8V1ACE6	1	0.9936	0	0	found_annotated	1	80154792	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	7995	1	1	1	0	1	1		protein_coding	0	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	1	1	0.9996	2666	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0
GCF_047663525.1	Anas platyrhynchos	Aves	Anseriformes	RefSeq	Complete Genome	RYR	0	1	NC_092589.1	27741600	28144711	+	A0A8V0Y8K1	1	0.9799	0	0	found_annotated	1	80154792	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	14901	1	1	1	0	0.9909	0.9909		protein_coding	0	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	1	0.9909	0.9851	4996	correct_paralog	RYR2	correct_paralog	RYR	intact	0
GCF_047663525.1	Anas platyrhynchos	Aves	Anseriformes	RefSeq	Complete Genome	RYR	1	1	NC_092618.1	9891968	9992100	+	A0A6I8Q6P7	1	0.7797	10	0	found_annotated	1	80154792	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	15161	1	1	1	0	0.9804	0.9804		protein_coding	0	gene-RYR1	RYR1	ryanodine receptor 1	protein_coding	gene-RYR1	RYR1	ryanodine receptor 1	protein_coding	1	0.9804	0.9868	5021	correct_paralog	RYR1	correct_paralog	RYR	elevated_lesions	1.9853
GCF_047663525.1	Anas platyrhynchos	Aves	Anseriformes	RefSeq	Complete Genome	RYR	2	1	NC_092591.1	39383382	39601971	-	A0A6I8Q6P7	1	0.6772	1	0	found_annotated	1	80154792	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	14756	1	1	1	0	0.9868	0.9868		protein_coding	0	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	1	0.9868	0.9893	4906	correct_paralog	RYR3	correct_paralog	RYR	intact	0.1985
GCF_047716275.1	Strix uralensis	Aves	Strigiformes	RefSeq	Chromosome	ITPR1	0	0	NC_133981.1	12332812	12503102	+	A0A8V0ZJT0	1	0.9921	0	0	found_annotated	1	16359274	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8337	1	1	1	0	0.995	0.995		protein_coding	0	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	1	0.995	0.989	2795	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_047716275.1	Strix uralensis	Aves	Strigiformes	RefSeq	Chromosome	ITPR2	0	0	NC_133976.1	64208588	64488618	+	A0A672UP22	1	0.9774	0	0	found_annotated	1	16359274	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8109	1	1	1	0	0.9937	0.9937		protein_coding	0	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	1	0.9937	0.9626	2790	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_047716275.1	Strix uralensis	Aves	Strigiformes	RefSeq	Chromosome	ITPR3	0	0	NC_133995.1	5671534	5713645	-	A0A8V1ACE6	1	0.991	0	0	found_annotated	1	16359274	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	7995	1	1	1	0	1	1		protein_coding	0	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	1	1	1	2665	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0
GCF_047716275.1	Strix uralensis	Aves	Strigiformes	RefSeq	Chromosome	RYR	0	1	NC_133974.1	85762589	86202282	+	A0A8V0Y8K1	1	0.9851	0	0	found_annotated	1	16359274	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	14913	1	1	1	0	1	1		protein_coding	0	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	gene-RYR2	RYR2	ryanodine receptor 2	protein_coding	1	1	0.9894	5024	correct_paralog	RYR2	correct_paralog	RYR	intact	0
GCF_047716275.1	Strix uralensis	Aves	Strigiformes	RefSeq	Chromosome	RYR	1	1	NW_027436919.1	3173	81914	-	A0A6I8Q6P7	0.9643	0.7817	3	0	found_annotated	1	16359274	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	14611	1	1	1	0	0.9911	0.9911		protein_coding	0	gene-LOC141938815	LOC141938815	ryanodine receptor 1-like	protein_coding	gene-LOC141938815	LOC141938815	ryanodine receptor 1-like	protein_coding	1	0.9911	0.999	4832	placeholder		correct_paralog	RYR	intact	0.6177
GCF_047716275.1	Strix uralensis	Aves	Strigiformes	RefSeq	Chromosome	RYR	2	1	NC_133975.1	97732611	97996791	-	A0A6I8Q6P7	1	0.674	1	0	found_annotated	1	16359274	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	14818	1	1	1	0	0.9783	0.9783		protein_coding	0	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	gene-RYR3	RYR3	ryanodine receptor 3	protein_coding	1	0.9783	0.992	4871	correct_paralog	RYR3	correct_paralog	RYR	intact	0.1985
GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	Myliobatiformes	RefSeq	Chromosome	ITPR1	0	0	NC_133142.1	48751160	49279278	-	P11881	1	0.8681	0	0	found_annotated	1	8940806	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	8283	1	1	1	0	0.9924	0.9924		protein_coding	0	gene-itpr1b	itpr1b	inositol 1,4,5-trisphosphate receptor, type 1b	protein_coding	gene-itpr1b	itpr1b	inositol 1,4,5-trisphosphate receptor, type 1b	protein_coding	1	0.9924	0.9913	2764	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	Myliobatiformes	RefSeq	Chromosome	ITPR2	0	0	NC_133137.1	51048910	51317389	+	A0A672UP22	0.9985	0.806	0	0	found_annotated	1	8940806	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	8118	1	1	1	0	0.9845	0.9845		protein_coding	0	gene-itpr2	itpr2	inositol 1,4,5-trisphosphate receptor, type 2	protein_coding	gene-itpr2	itpr2	inositol 1,4,5-trisphosphate receptor, type 2	protein_coding	1	0.9845	0.9859	2702	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	Myliobatiformes	RefSeq	Chromosome	ITPR3	0	0	NC_133150.1	18983420	19293070	-	A0A4W3GWE7	1	0.8002	0	0	found_annotated	1	8940806	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	7926	1	1	1	0	0.9784	0.9784		protein_coding	0	gene-itpr3	itpr3	inositol 1,4,5-trisphosphate receptor, type 3	protein_coding	gene-itpr3	itpr3	inositol 1,4,5-trisphosphate receptor, type 3	protein_coding	1	0.9784	0.9696	2666	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0
GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	Myliobatiformes	RefSeq	Chromosome	RYR	0	1	NC_133148.1	27728801	28287726	-	A0A4W3I1N0	0.9972	0.8885	0	0	found_annotated	1	8940806	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	14946	1	1	1	0	0.9939	0.9939		protein_coding	0	gene-LOC140716481	LOC140716481	ryanodine receptor 1-like	protein_coding	gene-LOC140716481	LOC140716481	ryanodine receptor 1-like	protein_coding	1	0.9939	0.9774	5066	placeholder		correct_paralog	RYR	intact	0
GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	Myliobatiformes	RefSeq	Chromosome	RYR	1	1	NC_133130.1	28576545	29302866	+	A0A8V0Y8K1	1	0.87	0	0	found_annotated	1	8940806	present	complete	one model covers 0.99 of the coding footprint (bar 0.50)	14919	1	1	1	0	0.9948	0.9948		protein_coding	0	gene-ryr2a	ryr2a	ryanodine receptor 2a (cardiac)	protein_coding	gene-ryr2a	ryr2a	ryanodine receptor 2a (cardiac)	protein_coding	1	0.9948	0.9988	4953	correct_paralog	RYR2	correct_paralog	RYR	intact	0
GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	Myliobatiformes	RefSeq	Chromosome	RYR	2	1	NC_133126.1	73602667	73976398	+	A0A8V0Y8K1	1	0.6767	1	0	found_annotated	1	8940806	present	complete	one model covers 0.98 of the coding footprint (bar 0.50)	14723	1	1	1	0	0.9804	0.9804		protein_coding	0	gene-ryr3	ryr3	ryanodine receptor 3	protein_coding	gene-ryr3	ryr3	ryanodine receptor 3	protein_coding	1	0.9804	0.9783	4918	correct_paralog	RYR3	correct_paralog	RYR	intact	0.2013
GCF_048593235.1	Sminthopsis crassicaudata	Mammalia	Dasyuromorphia	RefSeq	Chromosome	ITPR1	0	0	NC_133617.1	712021628	712381558	-	P11881	1	0.9716	0	0	found_annotated	1	4359487	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8250	1	1	1	0	0.9995	0.9995		protein_coding	0	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	gene-ITPR1	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	protein_coding	1	0.9995	0.9941	2765	correct_paralog	ITPR1	correct_paralog	ITPR1	intact	0
GCF_048593235.1	Sminthopsis crassicaudata	Mammalia	Dasyuromorphia	RefSeq	Chromosome	ITPR2	0	0	NC_133621.1	172130249	172632469	+	Q14571	1	0.9489	0	0	found_annotated	1	4359487	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8097	1	1	1	0	1	1		protein_coding	0	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	gene-ITPR2	ITPR2	inositol 1,4,5-trisphosphate receptor type 2	protein_coding	1	1	0.9924	2719	correct_paralog	ITPR2	correct_paralog	ITPR2	intact	0
GCF_048593235.1	Sminthopsis crassicaudata	Mammalia	Dasyuromorphia	RefSeq	Chromosome	ITPR3	0	0	NC_133620.1	290077389	290190451	-	Q14573	1	0.9368	0	0	found_annotated	1	4359487	present	complete	one model covers 1.00 of the coding footprint (bar 0.50)	8004	1	1	1	0	1	1		protein_coding	0	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	gene-ITPR3	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	protein_coding	1	1	1	2668	correct_paralog	ITPR3	correct_paralog	ITPR3	intact	0
