accession	organism	vclass	vorder	contig_spans_gene	cell	n_copies	n_contigs	same_contig	copy_id	contig	start	end	strand	coverage	identity	integrity	bait	annot_gene
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	1	ITPR1	2	2	0	GCF_949987555.1#ITPR1#copy2	NC_140244.1	14486109	14637193	+	1.0	0.9353	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	itpr1a
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	1	RYR	6	6	0	GCF_949987555.1#RYR#copy1	NC_140234.1	20180813	20242465	+	1.0	0.8074	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	ryr1b
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	1	RYR	6	6	0	GCF_949987555.1#RYR#copy2	NC_140235.1	3131726	3217316	-	1.0	0.5755	intact	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	ryr2b
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	1	RYR	6	6	0	GCF_949987555.1#RYR#copy3	NC_140238.1	2991740	3166595	-	1.0	0.6082	intact	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	LOC311309183
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	1	RYR	6	6	0	GCF_949987555.1#RYR#copy4	NC_140239.1	17895007	18021170	-	0.9972	0.6569	intact	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	ryr3
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	1	RYR	6	6	0	GCF_949987555.1#RYR#copy5	NC_140248.1	16824473	16887196	+	1.0	0.8063	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	LOC311318146
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	1	RYR	6	6	0	GCF_949987555.1#RYR#copy6	NC_140262.1	3033931	3173142	-	1.0	0.9074	intact	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	ryr2a
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	1	ITPR1	2	1	1	GCF_949987685.1#ITPR1#copy1	NC_137233.1	22566881	22658759	+	1.0	0.8505	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	itpr1b
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	1	ITPR1	2	1	1	GCF_949987685.1#ITPR1#copy2	NC_137233.1	30542945	30623633	+	1.0	0.9525	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	LOC307249570
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	1	RYR	6	6	0	GCF_949987685.1#RYR#copy1	NC_137215.1	10178302	10245290	-	1.0	0.5615	intact	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	LOC307257731
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	1	RYR	6	6	0	GCF_949987685.1#RYR#copy2	NC_137218.1	16800881	16848414	+	1.0	0.7919	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	LOC307260309
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	1	RYR	6	6	0	GCF_949987685.1#RYR#copy3	NC_137219.1	16349699	16459541	-	1.0	0.669	intact	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	LOC307261971
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	1	RYR	6	6	0	GCF_949987685.1#RYR#copy4	NC_137223.1	11705960	11833203	-	1.0	0.6476	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	ryr3
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	1	RYR	6	6	0	GCF_949987685.1#RYR#copy5	NC_137224.1	24662408	25334352	+	1.0	0.863	intact	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	ryr2a
GCF_949987685.1	Ammodytes marinus	Actinopteri	Uranoscopiformes	1	RYR	6	6	0	GCF_949987685.1#RYR#copy6	NC_137232.1	11716618	11816860	-	1.0	0.8037	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	ryr1b
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	1	RYR	3	3	0	GCF_951640355.1#RYR#copy1	NC_137075.1	36979645	37343564	-	0.9976	0.6692	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR3
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	1	RYR	3	3	0	GCF_951640355.1#RYR#copy2	NC_137091.1	36923737	37047799	+	1.0	0.7916	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1
GCF_951640355.1	Cnephaeus nilssonii	Mammalia	Chiroptera	1	RYR	3	3	0	GCF_951640355.1#RYR#copy3	NC_137094.1	14463369	14661677	-	1.0	0.9442	intact	Q92736|RYR2|Homo_sapiens|RYR2	RYR2
GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	1	ITPR1	2	1	1	GCF_951799975.1#ITPR1#copy1	NC_136871.1	14634657	14699028	+	1.0	0.8503	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	itpr1b
GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	1	ITPR1	2	1	1	GCF_951799975.1#ITPR1#copy2	NC_136871.1	26180341	26302376	+	1.0	0.932	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	LOC306979668
GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	1	RYR	5	5	0	GCF_951799975.1#RYR#copy1	NC_136852.1	19948662	19992967	-	1.0	0.8057	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	ryr1b
GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	1	RYR	5	5	0	GCF_951799975.1#RYR#copy2	NC_136862.1	18104173	18149943	-	1.0	0.7969	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	LOC306970759
GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	1	RYR	5	5	0	GCF_951799975.1#RYR#copy3	NC_136866.1	15334873	15417795	-	1.0	0.6619	intact	Q92736|RYR2|Homo_sapiens|RYR2	ryr3
GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	1	RYR	5	5	0	GCF_951799975.1#RYR#copy4	NC_136867.1	11012248	11108914	-	1.0	0.6631	intact	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	LOC306976415
GCF_951799975.1	Gobius niger	Actinopteri	Gobiiformes	1	RYR	5	5	0	GCF_951799975.1#RYR#copy5	NC_136870.1	14847687	14892405	+	1.0	0.839	intact	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	ryr2a
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	1	ITPR1	2	1	1	GCF_960531495.1#ITPR1#copy1	NC_137192.1	5818864	5913757	-	1.0	0.8676	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	itpr1b
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	1	ITPR1	2	1	1	GCF_960531495.1#ITPR1#copy2	NC_137192.1	32191630	32258801	+	1.0	0.94	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	LOC307230239
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	1	RYR	6	6	0	GCF_960531495.1#RYR#copy1	NC_137189.1	20657621	20783183	-	0.9978	0.6489	intact	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	ryr3
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	1	RYR	6	6	0	GCF_960531495.1#RYR#copy2	NC_137197.1	24498472	24587541	+	1.0	0.7981	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	ryr1b
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	1	RYR	6	6	0	GCF_960531495.1#RYR#copy3	NC_137198.1	16627999	16798053	-	1.0	0.6734	intact	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	LOC307238880
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	1	RYR	6	6	0	GCF_960531495.1#RYR#copy4	NC_137200.1	21543446	21626961	+	1.0	0.7998	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	LOC307240158
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	1	RYR	6	6	0	GCF_960531495.1#RYR#copy5	NC_137202.1	22169376	22249067	+	1.0	0.5558	intact	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	LOC307242099
GCF_960531495.1	Zeus faber	Actinopteri	Zeiformes	1	RYR	6	6	0	GCF_960531495.1#RYR#copy6	NC_137207.1	13128212	13326158	-	1.0	0.8943	intact	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	ryr2a
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	1	ITPR1	2	2	0	GCF_963457635.1#ITPR1#copy1	NC_139805.1	30912869	31007699	+	1.0	0.9504	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	itpr1a
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	1	ITPR1	2	2	0	GCF_963457635.1#ITPR1#copy2	NC_139808.1	16277681	16385788	-	1.0	0.8625	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	itpr1b
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	1	RYR	6	6	0	GCF_963457635.1#RYR#copy1	NC_139803.1	1327704	1371988	-	1.0	0.7919	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	LOC310944761
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	1	RYR	6	6	0	GCF_963457635.1#RYR#copy2	NC_139804.1	2716201	2809133	+	1.0	0.7998	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	ryr1b
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	1	RYR	6	6	0	GCF_963457635.1#RYR#copy3	NC_139812.1	22322218	22385398	-	0.9998	0.5536	intact	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	LOC310933859
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	1	RYR	6	6	0	GCF_963457635.1#RYR#copy4	NC_139813.1	23020842	23171446	-	1.0	0.6623	intact	Q92736|RYR2|Homo_sapiens|RYR2	ryr3
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	1	RYR	6	6	0	GCF_963457635.1#RYR#copy5	NC_139819.1	23252640	23344907	-	1.0	0.872	intact	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	ryr2a
GCF_963457635.1	Microchirus variegatus	Actinopteri	Pleuronectiformes	1	RYR	6	6	0	GCF_963457635.1#RYR#copy6	NC_139822.1	16571101	16660256	+	1.0	0.671	intact	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	LOC310942645
GCF_963514005.1	Raja brachyura	Chondrichthyes	Rajiformes	1	RYR	3	3	0	GCF_963514005.1#RYR#copy1	NC_137368.1	62077602	62578242	-	1.0	0.867	intact	A0A3Q0HBW9|RYR|Alligator_sinensis	ryr2a
GCF_963514005.1	Raja brachyura	Chondrichthyes	Rajiformes	1	RYR	3	3	0	GCF_963514005.1#RYR#copy2	NC_137369.1	54677968	55057091	+	1.0	0.6637	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	ryr3
GCF_963514005.1	Raja brachyura	Chondrichthyes	Rajiformes	1	RYR	3	3	0	GCF_963514005.1#RYR#copy3	NC_137398.1	11984397	12579341	-	0.9972	0.8873	intact	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	LOC145385041
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	1	ITPR1	2	2	0	GCF_963514075.1#ITPR1#copy1	NC_083769.1	27525930	27630323	-	1.0	0.9059	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	LOC133139028
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	1	ITPR1	2	2	0	GCF_963514075.1#ITPR1#copy2	NC_083773.1	15363336	15471668	-	1.0	0.8809	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	itpr1b
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	1	RYR	5	5	0	GCF_963514075.1#RYR#copy1	NC_083760.1	20346074	20481706	+	1.0	0.6841	intact	Q92736|RYR2|Homo_sapiens|RYR2	LOC133123322
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	1	RYR	5	5	0	GCF_963514075.1#RYR#copy2	NC_083761.1	15702927	15875229	-	1.0	0.9136	intact	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	LOC133121743
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	1	RYR	5	5	0	GCF_963514075.1#RYR#copy3	NC_083764.1	20820072	20916897	+	1.0	0.6565	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	LOC133128136
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	1	RYR	5	5	0	GCF_963514075.1#RYR#copy4	NC_083766.1	52407162	52502955	-	1.0	0.8188	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	LOC133133347
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	1	RYR	5	5	0	GCF_963514075.1#RYR#copy5	NC_083772.1	17585198	17688669	-	1.0	0.8145	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	ryr1b
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	1	ITPR1	2	1	1	GCF_963514085.1#ITPR1#copy1	NC_140340.1	3307422	3378273	-	1.0	0.8642	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	LOC311486932
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	1	ITPR1	2	1	1	GCF_963514085.1#ITPR1#copy2	NC_140340.1	6279721	6356852	-	1.0	0.9638	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	LOC311487562
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	1	RYR	6	6	0	GCF_963514085.1#RYR#copy1	NC_140346.1	25892117	25948220	+	1.0	0.8052	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	ryr1b
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	1	RYR	6	6	0	GCF_963514085.1#RYR#copy2	NC_140347.1	17805812	17914601	-	1.0	0.6633	intact	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	ryr3
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	1	RYR	6	6	0	GCF_963514085.1#RYR#copy3	NC_140348.1	10890508	10953077	+	1.0	0.6477	intact	Q92736|RYR2|Homo_sapiens|RYR2	LOC311500591
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	1	RYR	6	6	0	GCF_963514085.1#RYR#copy4	NC_140350.1	1715631	1758909	+	1.0	0.8002	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	LOC311502713
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	1	RYR	6	6	0	GCF_963514085.1#RYR#copy5	NC_140352.1	25295899	25548857	-	1.0	0.859	intact	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	ryr2a
GCF_963514085.1	Chelon labrosus	Actinopteri	Mugiliformes	1	RYR	6	6	0	GCF_963514085.1#RYR#copy6	NC_140353.1	14894973	15000759	-	1.0	0.6745	intact	Q92736|RYR2|Homo_sapiens|RYR2	LOC311505387
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	1	ITPR1	2	1	1	GCF_963921795.1#ITPR1#copy1	NC_137815.1	18763993	18938264	+	1.0	0.9137	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	LOC308287451
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	1	ITPR1	2	1	1	GCF_963921795.1#ITPR1#copy2	NC_137815.1	61537762	61706367	+	1.0	0.8509	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	itpr1b
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	1	ITPR2	2	1	1	GCF_963921795.1#ITPR2#copy1	NC_137820.1	24316068	24408939	-	0.9907	0.7165	intact	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	LOC308294235
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	1	ITPR2	2	1	1	GCF_963921795.1#ITPR2#copy2	NC_137820.1	24690447	24830527	+	1.0	0.8295	intact	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	LOC308294238
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	1	RYR	6	6	0	GCF_963921795.1#RYR#copy1	NC_137817.1	48029742	48190243	+	1.0	0.7982	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	ryr1b
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	1	RYR	6	6	0	GCF_963921795.1#RYR#copy2	NC_137823.1	61846439	62232966	-	1.0	0.6401	intact	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	ryr3
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	1	RYR	6	6	0	GCF_963921795.1#RYR#copy3	NC_137825.1	41026776	41319201	-	1.0	0.8798	intact	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	ryr2a
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	1	RYR	6	6	0	GCF_963921795.1#RYR#copy4	NC_137826.1	11084500	11226820	+	1.0	0.7954	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	LOC308304522
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	1	RYR	6	6	0	GCF_963921795.1#RYR#copy5	NC_137827.1	19581930	19924050	-	1.0	0.6791	intact	Q92736|RYR2|Homo_sapiens|RYR2	LOC308305985
GCF_963921795.1	Nannobrachium achirus	Actinopteri	Myctophiformes	1	RYR	6	6	0	GCF_963921795.1#RYR#copy6	NC_137833.1	37052043	37196103	+	1.0	0.5732	intact	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	ryr2b
GCF_963921805.1	Phalacrocorax carbo	Aves	Suliformes	1	RYR	2	2	0	GCF_963921805.1#RYR#copy1	NC_087515.1	7381110	7826799	+	1.0	0.9833	intact	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2
GCF_963921805.1	Phalacrocorax carbo	Aves	Suliformes	1	RYR	2	2	0	GCF_963921805.1#RYR#copy2	NC_087521.1	3205968	3459896	-	1.0	0.6759	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR3
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	1	ITPR1	2	1	1	GCF_963971535.1#ITPR1#copy1	NC_140170.1	67822191	68142205	-	1.0	0.787	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	1	ITPR1	2	1	1	GCF_963971535.1#ITPR1#copy2	NC_140170.1	143616950	143981996	-	1.0	0.8501	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	1	RYR	5	5	0	GCF_963971535.1#RYR#copy1	NC_140165.1	236841597	237029056	-	1.0	0.7948	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	1	RYR	5	5	0	GCF_963971535.1#RYR#copy2	NC_140167.1	33610311	33885080	+	1.0	0.6181	intact	Q92736|RYR2|Homo_sapiens|RYR2	
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	1	RYR	5	5	0	GCF_963971535.1#RYR#copy3	NC_140172.1	55618979	56072304	+	1.0	0.7957	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	1	RYR	5	5	0	GCF_963971535.1#RYR#copy4	NC_140173.1	128870348	129266897	+	1.0	0.6758	intact	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	
GCF_963971535.1	Notolepis coatsorum	Actinopteri	Aulopiformes	1	RYR	5	5	0	GCF_963971535.1#RYR#copy5	NC_140179.1	60412581	61003914	+	0.9891	0.7528	lesion_rich	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	1	ITPR1	2	2	0	GCF_963989245.1#ITPR1#copy1	NC_137685.1	6488077	6605936	-	1.0	0.8417	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	itpr1b
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	1	ITPR1	2	2	0	GCF_963989245.1#ITPR1#copy2	NC_137691.1	5023441	5153498	-	1.0	0.9193	intact	A0A672IUQ7|ITPR1|Salarias_fasciatus	LOC308173499
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	1	RYR	6	4	1	GCF_963989245.1#RYR#copy1	NC_137674.1	32101185	32305976	+	1.0	0.669	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	LOC308157528
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	1	RYR	6	4	1	GCF_963989245.1#RYR#copy2	NC_137674.1	59971526	60103767	-	1.0	0.66	intact	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	ryr3
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	1	RYR	6	4	1	GCF_963989245.1#RYR#copy3	NC_137674.1	101847335	101924039	+	1.0	0.706	intact	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	LOC308155258
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	1	RYR	6	4	1	GCF_963989245.1#RYR#copy4	NC_137681.1	2312462	2403004	-	0.7587	0.8531	intact	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	ryr2a
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	1	RYR	6	4	1	GCF_963989245.1#RYR#copy5	NC_137687.1	15761957	15905365	+	1.0	0.7982	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	ryr1b
GCF_963989245.1	Nansenia antarctica	Actinopteri	Argentiniformes	1	RYR	6	4	1	GCF_963989245.1#RYR#copy6	NC_137693.1	6868225	6938864	-	1.0	0.8	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	LOC308174565
GCF_964187855.1	Myxine glutinosa	Myxini	Myxiniformes	1	ITPR1	3	3	0	GCF_964187855.1#ITPR1#copy1	NC_136261.1	297520938	297891384	-	1.0	0.6853	intact	A0ABM4F3U0|ITPR1|Apteryx_mantelli	LOC137439429
GCF_964187855.1	Myxine glutinosa	Myxini	Myxiniformes	1	ITPR1	3	3	0	GCF_964187855.1#ITPR1#copy2	NC_136264.1	122839381	123519227	-	0.9931	0.6575	intact	A0ABM4F3U0|ITPR1|Apteryx_mantelli	LOC137425950
GCF_964187855.1	Myxine glutinosa	Myxini	Myxiniformes	1	ITPR1	3	3	0	GCF_964187855.1#ITPR1#copy3	NC_136272.1	86116883	86302368	-	1.0	0.6114	intact	Q14643|ITPR1|Homo_sapiens|ITPR1	LOC137437571
GCF_964187855.1	Myxine glutinosa	Myxini	Myxiniformes	1	RYR	2	2	0	GCF_964187855.1#RYR#copy1	NC_136269.1	26312285	26947317	+	0.9962	0.6916	intact	A0A3Q0HBW9|RYR|Alligator_sinensis	LOC137435793
GCF_964187855.1	Myxine glutinosa	Myxini	Myxiniformes	1	RYR	2	2	0	GCF_964187855.1#RYR#copy2	NC_136271.1	47426326	47769677	+	0.9994	0.7408	intact	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	LOC137436654
GCF_964195595.1	Calonectris borealis	Aves	Procellariiformes	1	RYR	3	3	0	GCF_964195595.1#RYR#copy1	NC_134314.1	85572326	86016448	+	1.0	0.9845	intact	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2
GCF_964195595.1	Calonectris borealis	Aves	Procellariiformes	1	RYR	3	3	0	GCF_964195595.1#RYR#copy2	NC_134316.1	35933623	36188477	+	1.0	0.6759	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR3
GCF_964195595.1	Calonectris borealis	Aves	Procellariiformes	1	RYR	3	3	0	GCF_964195595.1#RYR#copy3	NC_134343.1	575745	652719	+	0.9464	0.7861	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	Lagomorpha	1	RYR	3	3	0	GCF_964237555.1#RYR#copy1	NC_091443.1	56096469	56693533	-	1.0	0.6734	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR3
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	Lagomorpha	1	RYR	3	3	0	GCF_964237555.1#RYR#copy2	NC_091444.1	59891363	60447986	-	0.9968	0.9863	intact	Q92736|RYR2|Homo_sapiens|RYR2	RYR2
GCF_964237555.1	Oryctolagus cuniculus	Mammalia	Lagomorpha	1	RYR	3	3	0	GCF_964237555.1#RYR#copy3	NC_091449.1	16084163	16191771	-	1.0	0.7906	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1
GCF_964237585.1	Gallinula chloropus	Aves	Gruiformes	1	RYR	2	2	0	GCF_964237585.1#RYR#copy1	NC_140087.1	43462223	43850627	+	1.0	0.9839	intact	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2
GCF_964237585.1	Gallinula chloropus	Aves	Gruiformes	1	RYR	2	2	0	GCF_964237585.1#RYR#copy2	NC_140088.1	14067019	14285815	+	1.0	0.6757	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR3
GCF_964261635.1	Lissotriton helveticus	Amphibia	Caudata	1	RYR	3	2	1	GCF_964261635.1#RYR#copy1	NC_136067.1	1488244886	1492665789	-	0.996	0.913	intact	A0A3Q0HBW9|RYR|Alligator_sinensis	RYR2
GCF_964261635.1	Lissotriton helveticus	Amphibia	Caudata	1	RYR	3	2	1	GCF_964261635.1#RYR#copy2	NC_136070.1	58881790	60814365	+	0.9972	0.6794	intact	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	RYR3
GCF_964261635.1	Lissotriton helveticus	Amphibia	Caudata	1	RYR	3	2	1	GCF_964261635.1#RYR#copy3	NC_136070.1	916184391	917254474	-	1.0	0.8852	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR1
GCF_964289735.1	Phaethon aethereus	Aves	Phaethontiformes	1	RYR	2	2	0	GCF_964289735.1#RYR#copy1	NC_138576.1	86004148	86420116	+	0.9974	0.9829	intact	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2
GCF_964289735.1	Phaethon aethereus	Aves	Phaethontiformes	1	RYR	2	2	0	GCF_964289735.1#RYR#copy2	NC_138579.1	36474956	36714966	+	1.0	0.6747	intact	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	RYR3
GCF_964417175.1	Larus argentatus	Aves	Charadriiformes	1	RYR	2	2	0	GCF_964417175.1#RYR#copy1	NC_138690.1	83644440	84067209	+	1.0	0.9853	intact	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	RYR2
