gene_a	gene_b	symbol_a	symbol_b	duplication_level
ENSG00000176253	ENSG00000182974	OR4K13	OR4M2B	Vertebrata
ENSG00000176253	ENSG00000274102	OR4K13	OR4M2	Vertebrata
ENSG00000170923	ENSG00000176253	OR7G2	OR4K13	Vertebrata
ENSG00000176253	ENSG00000188269	OR4K13	OR7A5	Vertebrata
ENSG00000176253	ENSG00000185385	OR4K13	OR7A17	Vertebrata
ENSG00000127515	ENSG00000176253	OR7A10	OR4K13	Vertebrata
ENSG00000176253	ENSG00000276240	OR4K13	OR4E1	Vertebrata
ENSG00000176253	ENSG00000262085	OR4K13	OR1P1	Vertebrata
ENSG00000176230	ENSG00000176253	OR4K17	OR4K13	Vertebrata
ENSG00000176253	ENSG00000279408	OR4K13	OR4N4C	Vertebrata
ENSG00000176253	ENSG00000274792	OR4K13	ENSG00000274792	Vertebrata
ENSG00000176253	ENSG00000183706	OR4K13	OR4N4	Vertebrata
ENSG00000176253	ENSG00000177693	OR4K13	OR4F4	Vertebrata
ENSG00000176253	ENSG00000176695	OR4K13	OR4F17	Vertebrata
ENSG00000168124	ENSG00000176253	OR1F1	OR4K13	Vertebrata
ENSG00000094661	ENSG00000176253	OR1I1	OR4K13	Vertebrata
ENSG00000176253	ENSG00000255713	OR4K13	OR4D2	Vertebrata
ENSG00000141194	ENSG00000176253	OR4D1	OR4K13	Vertebrata
ENSG00000172150	ENSG00000176253	OR1A2	OR4K13	Vertebrata
ENSG00000172146	ENSG00000176253	OR1A1	OR4K13	Vertebrata
ENSG00000176253	ENSG00000188000	OR4K13	OR7D2	Vertebrata
ENSG00000176253	ENSG00000221977	OR4K13	OR4E2	Vertebrata
ENSG00000176253	ENSG00000184394	OR4K13	OR4N5	Vertebrata
ENSG00000176253	ENSG00000182854	OR4K13	OR4F15	Vertebrata
ENSG00000161807	ENSG00000176253	OR7G1	OR4K13	Vertebrata
ENSG00000176253	ENSG00000262628	OR4K13	OR1D5	Vertebrata
ENSG00000176253	ENSG00000184166	OR4K13	OR1D2	Vertebrata
ENSG00000176253	ENSG00000221882	OR4K13	OR3A2	Vertebrata
ENSG00000159961	ENSG00000176253	OR3A3	OR4K13	Vertebrata
ENSG00000176253	ENSG00000180042	OR4K13	OR1R1	Vertebrata
ENSG00000176253	ENSG00000183024	OR4K13	OR1G1	Vertebrata
ENSG00000174667	ENSG00000176253	OR7D4	OR4K13	Vertebrata
ENSG00000176253	ENSG00000237521	OR4K13	OR7E24	Vertebrata
ENSG00000127530	ENSG00000176253	OR7C1	OR4K13	Vertebrata
ENSG00000127529	ENSG00000176253	OR7C2	OR4K13	Vertebrata
ENSG00000170920	ENSG00000176253	OR7G3	OR4K13	Vertebrata
ENSG00000170929	ENSG00000176253	OR1M1	OR4K13	Vertebrata
ENSG00000176253	ENSG00000184140	OR4K13	OR4F6	Vertebrata
ENSG00000176246	ENSG00000176253	OR4L1	OR4K13	Vertebrata
ENSG00000176253	ENSG00000180090	OR4K13	OR3A1	Vertebrata
ENSG00000176253	ENSG00000180016	OR4K13	OR1E1	Vertebrata
ENSG00000127780	ENSG00000176253	OR1E2	OR4K13	Vertebrata
ENSG00000176246	ENSG00000184140	OR4L1	OR4F6	Vertebrata
ENSG00000176230	ENSG00000184140	OR4K17	OR4F6	Vertebrata
ENSG00000184140	ENSG00000184394	OR4F6	OR4N5	Vertebrata
ENSG00000129566	ENSG00000167716	TEP1	WDR81	Opisthokonta
ENSG00000075702	ENSG00000129566	WDR62	TEP1	Opisthokonta
ENSG00000003096	ENSG00000185271	KLHL13	KLHL33	Bilateria
ENSG00000179454	ENSG00000185271	KLHL28	KLHL33	Bilateria
ENSG00000100823	ENSG00000169188	APEX1	APEX2	Bilateria
ENSG00000182545	ENSG00000258818	RNASE10	RNASE4	Euteleostomi
ENSG00000169385	ENSG00000182545	RNASE2	RNASE10	Euteleostomi
ENSG00000169397	ENSG00000182545	RNASE3	RNASE10	Euteleostomi
ENSG00000182545	ENSG00000206150	RNASE10	RNASE13	Euteleostomi
ENSG00000129538	ENSG00000182545	RNASE1	RNASE10	Euteleostomi
ENSG00000173464	ENSG00000182545	RNASE11	RNASE10	Euteleostomi
ENSG00000182545	ENSG00000188655	RNASE10	RNASE9	Euteleostomi
ENSG00000182545	ENSG00000258436	RNASE10	RNASE12	Euteleostomi
ENSG00000169413	ENSG00000182545	RNASE6	RNASE10	Euteleostomi
ENSG00000165799	ENSG00000182545	RNASE7	RNASE10	Euteleostomi
ENSG00000173431	ENSG00000182545	RNASE8	RNASE10	Euteleostomi
ENSG00000182545	ENSG00000214274	RNASE10	ANG	Euteleostomi
ENSG00000188655	ENSG00000258818	RNASE9	RNASE4	Euteleostomi
ENSG00000169385	ENSG00000188655	RNASE2	RNASE9	Euteleostomi
ENSG00000169397	ENSG00000188655	RNASE3	RNASE9	Euteleostomi
ENSG00000188655	ENSG00000206150	RNASE9	RNASE13	Euteleostomi
ENSG00000129538	ENSG00000188655	RNASE1	RNASE9	Euteleostomi
ENSG00000173464	ENSG00000188655	RNASE11	RNASE9	Euteleostomi
ENSG00000188655	ENSG00000258436	RNASE9	RNASE12	Euteleostomi
ENSG00000169413	ENSG00000188655	RNASE6	RNASE9	Euteleostomi
ENSG00000165799	ENSG00000188655	RNASE7	RNASE9	Euteleostomi
ENSG00000173431	ENSG00000188655	RNASE8	RNASE9	Euteleostomi
ENSG00000188655	ENSG00000214274	RNASE9	ANG	Euteleostomi
ENSG00000165792	ENSG00000166260	METTL17	COX11	Opisthokonta
ENSG00000090924	ENSG00000165801	PLEKHG2	ARHGEF40	Opisthokonta
ENSG00000127152	ENSG00000165804	BCL11B	ZNF219	Bilateria
ENSG00000124203	ENSG00000165804	ZNF831	ZNF219	Bilateria
ENSG00000100888	ENSG00000124177	CHD8	CHD6	Opisthokonta
ENSG00000100888	ENSG00000128908	CHD8	INO80	Opisthokonta
ENSG00000129472	ENSG00000167964	RAB2B	RAB26	Opisthokonta
ENSG00000129472	ENSG00000139998	RAB2B	RAB15	Opisthokonta
ENSG00000100228	ENSG00000129472	RAB36	RAB2B	Opisthokonta
ENSG00000124209	ENSG00000129472	RAB22A	RAB2B	Opisthokonta
ENSG00000129472	ENSG00000167578	RAB2B	RAB4B	Opisthokonta
ENSG00000129472	ENSG00000206418	RAB2B	RAB12	Opisthokonta
ENSG00000127152	ENSG00000165821	BCL11B	SALL2	Bilateria
ENSG00000124203	ENSG00000165821	ZNF831	SALL2	Bilateria
ENSG00000184140	ENSG00000221977	OR4F6	OR4E2	Vertebrata
ENSG00000184140	ENSG00000276240	OR4F6	OR4E1	Vertebrata
ENSG00000157227	ENSG00000271447	MMP14	MMP28	Bilateria
ENSG00000125966	ENSG00000157227	MMP24	MMP14	Bilateria
ENSG00000139880	ENSG00000179242	CDH24	CDH4	Bilateria
ENSG00000139880	ENSG00000179776	CDH24	CDH5	Bilateria
ENSG00000132825	ENSG00000235194	PPP1R3D	PPP1R3E	Opisthokonta
ENSG00000049769	ENSG00000235194	PPP1R3F	PPP1R3E	Opisthokonta
ENSG00000129473	ENSG00000171552	BCL2L2	BCL2L1	Gnathostomata
ENSG00000092096	ENSG00000259803	SLC22A17	SLC22A31	Opisthokonta
ENSG00000087589	ENSG00000100842	CASS4	EFS	Chordata
ENSG00000136367	ENSG00000273706	ZFHX2	LHX1	Bilateria
ENSG00000100612	ENSG00000100867	DHRS7	DHRS2	Opisthokonta
ENSG00000100867	ENSG00000184544	DHRS2	DHRS7C	Opisthokonta
ENSG00000100612	ENSG00000157326	DHRS7	DHRS4	Opisthokonta
ENSG00000157326	ENSG00000184544	DHRS4	DHRS7C	Opisthokonta
ENSG00000100612	ENSG00000187630	DHRS7	DHRS4L2	Opisthokonta
ENSG00000184544	ENSG00000187630	DHRS7C	DHRS4L2	Opisthokonta
ENSG00000104866	ENSG00000186648	PPP1R37	CARMIL3	Bilateria
ENSG00000129535	ENSG00000204103	NRL	MAFB	Bilateria
ENSG00000129535	ENSG00000185022	NRL	MAFF	Bilateria
ENSG00000126456	ENSG00000213928	IRF3	IRF9	Chordata
ENSG00000139908	ENSG00000142149	TSSK4	HUNK	Opisthokonta
ENSG00000100612	ENSG00000157379	DHRS7	DHRS1	Opisthokonta
ENSG00000157379	ENSG00000184544	DHRS1	DHRS7C	Opisthokonta
ENSG00000213903	ENSG00000213906	LTB4R	LTB4R2	Euteleostomi
ENSG00000213906	ENSG00000278195	LTB4R2	SSTR3	Bilateria
ENSG00000181408	ENSG00000213903	UTS2R	LTB4R	Bilateria
ENSG00000116014	ENSG00000213903	KISS1R	LTB4R	Bilateria
ENSG00000180616	ENSG00000213903	SSTR2	LTB4R	Bilateria
ENSG00000125510	ENSG00000213903	OPRL1	LTB4R	Bilateria
ENSG00000213903	ENSG00000278195	LTB4R	SSTR3	Bilateria
ENSG00000139874	ENSG00000213903	SSTR1	LTB4R	Bilateria
ENSG00000125522	ENSG00000213903	NPBWR2	LTB4R	Bilateria
ENSG00000132671	ENSG00000213903	SSTR4	LTB4R	Bilateria
ENSG00000162009	ENSG00000213903	SSTR5	LTB4R	Bilateria
ENSG00000129467	ENSG00000132518	ADCY4	GUCY2D	Bilateria
ENSG00000129465	ENSG00000130758	RIPK3	MAP3K10	Bilateria
ENSG00000078061	ENSG00000129465	ARAF	RIPK3	Bilateria
ENSG00000006432	ENSG00000129465	MAP3K9	RIPK3	Bilateria
ENSG00000102921	ENSG00000205978	N4BP1	NYNRIN	Bilateria
ENSG00000100441	ENSG00000102921	KHNYN	N4BP1	Bilateria
ENSG00000102924	ENSG00000139899	CBLN1	CBLN3	Chordata
ENSG00000104967	ENSG00000139910	NOVA2	NOVA1	Opisthokonta
ENSG00000105287	ENSG00000184304	PRKD2	PRKD1	Gnathostomata
ENSG00000092140	ENSG00000156531	G2E3	PHF6	Vertebrata
ENSG00000042753	ENSG00000100478	AP2S1	AP4S1	Opisthokonta
ENSG00000078747	ENSG00000092148	ITCH	HECTD1	Opisthokonta
ENSG00000092148	ENSG00000119682	HECTD1	AREL1	Opisthokonta
ENSG00000086758	ENSG00000092148	HUWE1	HECTD1	Opisthokonta
ENSG00000197405	ENSG00000214943	C5AR1	GPR33	Gnathostomata
ENSG00000100644	ENSG00000151322	HIF1A	NPAS3	Bilateria
ENSG00000100906	ENSG00000104825	NFKBIA	NFKBIB	Bilateria
ENSG00000168348	ENSG00000173404	INSM2	INSM1	Bilateria
ENSG00000174373	ENSG00000188559	RALGAPA1	RALGAPA2	Bilateria
ENSG00000103197	ENSG00000174373	TSC2	RALGAPA1	Bilateria
ENSG00000077009	ENSG00000151332	NMRK2	MBIP	Opisthokonta
ENSG00000119614	ENSG00000198807	VSX2	PAX9	Bilateria
ENSG00000105392	ENSG00000198807	CRX	PAX9	Bilateria
ENSG00000133937	ENSG00000198807	GSC	PAX9	Bilateria
ENSG00000102078	ENSG00000183032	SLC25A14	SLC25A21	Opisthokonta
ENSG00000182902	ENSG00000183032	SLC25A18	SLC25A21	Opisthokonta
ENSG00000129514	ENSG00000170608	FOXA1	FOXA3	Opisthokonta
ENSG00000139865	ENSG00000165533	TTC6	TTC8	Bilateria
ENSG00000139874	ENSG00000278195	SSTR1	SSTR3	Bilateria
ENSG00000090932	ENSG00000176435	DLL3	CLEC14A	Bilateria
ENSG00000100934	ENSG00000101310	SEC23A	SEC23B	Vertebrata
ENSG00000150527	ENSG00000261857	MIA2	MIA	Vertebrata
ENSG00000128011	ENSG00000165379	LRFN1	LRFN5	Bilateria
ENSG00000156273	ENSG00000179454	BACH1	KLHL28	Bilateria
ENSG00000179454	ENSG00000185915	KLHL28	KLHL34	Bilateria
ENSG00000135686	ENSG00000179454	KLHL36	KLHL28	Bilateria
ENSG00000102271	ENSG00000179454	KLHL4	KLHL28	Bilateria
ENSG00000099910	ENSG00000179454	KLHL22	KLHL28	Bilateria
ENSG00000167487	ENSG00000179454	KLHL26	KLHL28	Bilateria
ENSG00000179454	ENSG00000197705	KLHL28	KLHL14	Bilateria
ENSG00000003096	ENSG00000179454	KLHL13	KLHL28	Bilateria
ENSG00000179454	ENSG00000261609	KLHL28	GAN	Bilateria
ENSG00000130487	ENSG00000179454	KLHDC7B	KLHL28	Bilateria
ENSG00000174010	ENSG00000179454	KLHL15	KLHL28	Bilateria
ENSG00000079999	ENSG00000179454	KEAP1	KLHL28	Bilateria
ENSG00000179454	ENSG00000234438	KLHL28	KBTBD13	Bilateria
ENSG00000161594	ENSG00000179454	KLHL10	KLHL28	Bilateria
ENSG00000100442	ENSG00000174521	FKBP3	TTC9B	Opisthokonta
ENSG00000104872	ENSG00000165506	PIH1D1	DNAAF2	Bilateria
ENSG00000172534	ENSG00000197776	HCFC1	KLHDC1	Opisthokonta
ENSG00000165516	ENSG00000172534	KLHDC2	HCFC1	Opisthokonta
ENSG00000165527	ENSG00000228696	ARF6	ARL17B	Opisthokonta
ENSG00000165527	ENSG00000185829	ARF6	ARL17A	Opisthokonta
ENSG00000165527	ENSG00000214087	ARF6	ARL16	Opisthokonta
ENSG00000165527	ENSG00000174225	ARF6	ARL13A	Opisthokonta
ENSG00000101246	ENSG00000165527	ARFRP1	ARF6	Opisthokonta
ENSG00000165527	ENSG00000175906	ARF6	ARL4D	Opisthokonta
ENSG00000141748	ENSG00000165527	ARL5C	ARF6	Opisthokonta
ENSG00000100483	ENSG00000181038	VCPKMT	METTL23	Opisthokonta
ENSG00000058335	ENSG00000100485	RASGRF1	SOS2	Bilateria
ENSG00000100485	ENSG00000159496	SOS2	RGL4	Bilateria
ENSG00000100485	ENSG00000108352	SOS2	RAPGEFL1	Bilateria
ENSG00000100485	ENSG00000171777	SOS2	RASGRP4	Bilateria
ENSG00000100485	ENSG00000205517	SOS2	RGL3	Bilateria
ENSG00000100485	ENSG00000172575	SOS2	RASGRP1	Bilateria
ENSG00000087299	ENSG00000090238	L2HGDH	YPEL3	Opisthokonta
ENSG00000087299	ENSG00000175155	L2HGDH	YPEL2	Opisthokonta
ENSG00000087299	ENSG00000100027	L2HGDH	YPEL1	Opisthokonta
ENSG00000087299	ENSG00000090857	L2HGDH	PDPR	Opisthokonta
ENSG00000100490	ENSG00000250506	CDKL1	CDK3	Opisthokonta
ENSG00000100490	ENSG00000167258	CDKL1	CDK12	Opisthokonta
ENSG00000100490	ENSG00000185324	CDKL1	CDK10	Opisthokonta
ENSG00000008086	ENSG00000100490	CDKL5	CDKL1	Opisthokonta
ENSG00000100490	ENSG00000102225	CDKL1	CDK16	Opisthokonta
ENSG00000012983	ENSG00000137843	MAP4K5	PAK6	Opisthokonta
ENSG00000012983	ENSG00000149930	MAP4K5	TAOK2	Opisthokonta
ENSG00000012983	ENSG00000187550	MAP4K5	SBK2	Opisthokonta
ENSG00000012983	ENSG00000134602	MAP4K5	STK26	Opisthokonta
ENSG00000006062	ENSG00000012983	MAP3K14	MAP4K5	Opisthokonta
ENSG00000012983	ENSG00000160551	MAP4K5	TAOK1	Opisthokonta
ENSG00000012983	ENSG00000130669	MAP4K5	PAK4	Opisthokonta
ENSG00000012983	ENSG00000101109	MAP4K5	STK4	Opisthokonta
ENSG00000012983	ENSG00000141503	MAP4K5	MINK1	Opisthokonta
ENSG00000012983	ENSG00000101349	MAP4K5	PAK5	Opisthokonta
ENSG00000012983	ENSG00000104814	MAP4K5	MAP4K1	Opisthokonta
ENSG00000012983	ENSG00000077264	MAP4K5	PAK3	Opisthokonta
ENSG00000012983	ENSG00000034152	MAP4K5	MAP2K3	Opisthokonta
ENSG00000012983	ENSG00000123572	MAP4K5	NRK	Opisthokonta
ENSG00000012983	ENSG00000108984	MAP4K5	MAP2K6	Opisthokonta
ENSG00000012983	ENSG00000266173	MAP4K5	STRADA	Opisthokonta
ENSG00000128482	ENSG00000198513	RNF112	ATL1	Bilateria
ENSG00000151748	ENSG00000269313	SAV1	MAGIX	Bilateria
ENSG00000100997	ENSG00000131969	ABHD12	ABHD12B	Opisthokonta
ENSG00000100505	ENSG00000108395	TRIM9	TRIM37	Bilateria
ENSG00000100505	ENSG00000221926	TRIM9	TRIM16	Bilateria
ENSG00000100505	ENSG00000141569	TRIM9	TRIM65	Bilateria
ENSG00000100505	ENSG00000132481	TRIM9	TRIM47	Bilateria
ENSG00000167414	ENSG00000186469	GNG8	GNG2	Vertebrata
ENSG00000087191	ENSG00000100519	PSMC5	PSMC6	Opisthokonta
ENSG00000167065	ENSG00000198252	DUSP18	STYX	Opisthokonta
ENSG00000198252	ENSG00000276023	STYX	DUSP14	Opisthokonta
ENSG00000130829	ENSG00000198252	DUSP9	STYX	Opisthokonta
ENSG00000108861	ENSG00000198252	DUSP3	STYX	Opisthokonta
ENSG00000141298	ENSG00000198252	SSH2	STYX	Opisthokonta
ENSG00000189037	ENSG00000198252	DUSP21	STYX	Opisthokonta
ENSG00000161609	ENSG00000198252	KASH5	STYX	Opisthokonta
ENSG00000149599	ENSG00000198252	DUSP15	STYX	Opisthokonta
ENSG00000119699	ENSG00000125378	TGFB3	BMP4	Bilateria
ENSG00000105329	ENSG00000125378	TGFB1	BMP4	Bilateria
ENSG00000125378	ENSG00000125965	BMP4	GDF5	Bilateria
ENSG00000130755	ENSG00000197045	GMFG	GMFB	Vertebrata
ENSG00000020577	ENSG00000179134	SAMD4A	SAMD4B	Opisthokonta
ENSG00000131981	ENSG00000178934	LGALS3	LGALS7B	Bilateria
ENSG00000131981	ENSG00000205076	LGALS3	LGALS7	Bilateria
ENSG00000131981	ENSG00000171747	LGALS3	LGALS4	Bilateria
ENSG00000119614	ENSG00000165588	VSX2	OTX2	Bilateria
ENSG00000105392	ENSG00000165588	CRX	OTX2	Bilateria
ENSG00000133937	ENSG00000165588	GSC	OTX2	Bilateria
ENSG00000102030	ENSG00000139977	NAA10	NAA30	Opisthokonta
ENSG00000131966	ENSG00000159251	ACTR10	ACTC1	Opisthokonta
ENSG00000100592	ENSG00000203485	DAAM1	INF2	Opisthokonta
ENSG00000166073	ENSG00000181619	GPR176	GPR135	Vertebrata
ENSG00000131951	ENSG00000141294	LRRC9	LRRC46	Opisthokonta
ENSG00000131951	ENSG00000137821	LRRC9	LRRC49	Opisthokonta
ENSG00000131951	ENSG00000154099	LRRC9	DNAAF1	Opisthokonta
ENSG00000131951	ENSG00000171962	LRRC9	DRC3	Opisthokonta
ENSG00000100612	ENSG00000159231	DHRS7	CBR3	Opisthokonta
ENSG00000100612	ENSG00000184544	DHRS7	DHRS7C	Opisthokonta
ENSG00000100612	ENSG00000167733	DHRS7	HSD11B1L	Opisthokonta
ENSG00000100612	ENSG00000278535	DHRS7	DHRS11	Opisthokonta
ENSG00000100612	ENSG00000159228	DHRS7	CBR1	Opisthokonta
ENSG00000100612	ENSG00000109016	DHRS7	DHRS7B	Opisthokonta
ENSG00000080511	ENSG00000100612	RDH8	DHRS7	Opisthokonta
ENSG00000100034	ENSG00000100614	PPM1F	PPM1A	Opisthokonta
ENSG00000100614	ENSG00000213889	PPM1A	PPM1N	Opisthokonta
ENSG00000100324	ENSG00000100614	TAB1	PPM1A	Opisthokonta
ENSG00000100614	ENSG00000175175	PPM1A	PPM1E	Opisthokonta
ENSG00000100614	ENSG00000172840	PPM1A	PDP2	Opisthokonta
ENSG00000100614	ENSG00000170836	PPM1A	PPM1D	Opisthokonta
ENSG00000017483	ENSG00000139974	SLC38A5	SLC38A6	Opisthokonta
ENSG00000103042	ENSG00000139974	SLC38A7	SLC38A6	Opisthokonta
ENSG00000139974	ENSG00000166558	SLC38A6	SLC38A8	Opisthokonta
ENSG00000139974	ENSG00000157637	SLC38A6	SLC38A10	Opisthokonta
ENSG00000101438	ENSG00000139974	SLC32A1	SLC38A6	Opisthokonta
ENSG00000027075	ENSG00000166501	PRKCH	PRKCB	Opisthokonta
ENSG00000027075	ENSG00000126583	PRKCH	PRKCG	Opisthokonta
ENSG00000027075	ENSG00000154229	PRKCH	PRKCA	Opisthokonta
ENSG00000027075	ENSG00000123143	PRKCH	PKN1	Opisthokonta
ENSG00000100644	ENSG00000130751	HIF1A	NPAS1	Bilateria
ENSG00000100644	ENSG00000124440	HIF1A	HIF3A	Bilateria
ENSG00000100644	ENSG00000159263	HIF1A	SIM2	Bilateria
ENSG00000138622	ENSG00000140015	HCN4	KCNH5	Bilateria
ENSG00000104140	ENSG00000126785	RHOV	RHOJ	Opisthokonta
ENSG00000126785	ENSG00000169750	RHOJ	RAC3	Opisthokonta
ENSG00000126785	ENSG00000128340	RHOJ	RAC2	Opisthokonta
ENSG00000108830	ENSG00000126785	RND2	RHOJ	Opisthokonta
ENSG00000126785	ENSG00000140983	RHOJ	RHOT2	Opisthokonta
ENSG00000126785	ENSG00000126858	RHOJ	RHOT1	Opisthokonta
ENSG00000054654	ENSG00000243156	SYNE2	MICAL3	Bilateria
ENSG00000054654	ENSG00000070182	SYNE2	SPTB	Bilateria
ENSG00000054654	ENSG00000176438	SYNE2	SYNE3	Bilateria
ENSG00000054654	ENSG00000137877	SYNE2	SPTBN5	Bilateria
ENSG00000054654	ENSG00000130402	SYNE2	ACTN4	Bilateria
ENSG00000056277	ENSG00000089775	ZNF280C	ZBTB25	Bilateria
ENSG00000089775	ENSG00000198081	ZBTB25	ZBTB14	Bilateria
ENSG00000089775	ENSG00000169548	ZBTB25	ZNF280A	Bilateria
ENSG00000089775	ENSG00000213015	ZBTB25	ZNF580	Bilateria
ENSG00000089775	ENSG00000171425	ZBTB25	ZNF581	Bilateria
ENSG00000089775	ENSG00000275004	ZBTB25	ZNF280B	Bilateria
ENSG00000089775	ENSG00000160877	ZBTB25	NACC1	Bilateria
ENSG00000089775	ENSG00000171443	ZBTB25	ZNF524	Bilateria
ENSG00000089775	ENSG00000137871	ZBTB25	ZNF280D	Bilateria
ENSG00000089775	ENSG00000130584	ZBTB25	ZBTB46	Bilateria
ENSG00000089775	ENSG00000161940	ZBTB25	BCL6B	Bilateria
ENSG00000089775	ENSG00000177485	ZBTB25	ZBTB33	Bilateria
ENSG00000089775	ENSG00000173276	ZBTB25	ZBTB21	Bilateria
ENSG00000011590	ENSG00000126804	ZBTB32	ZBTB1	Opisthokonta
ENSG00000126804	ENSG00000176472	ZBTB1	ZNF575	Opisthokonta
ENSG00000119574	ENSG00000126804	ZBTB45	ZBTB1	Opisthokonta
ENSG00000100105	ENSG00000126804	PATZ1	ZBTB1	Opisthokonta
ENSG00000126804	ENSG00000179627	ZBTB1	ZBTB42	Opisthokonta
ENSG00000126804	ENSG00000161914	ZBTB1	ZNF653	Opisthokonta
ENSG00000126804	ENSG00000170684	ZBTB1	ZNF296	Opisthokonta
ENSG00000126804	ENSG00000184828	ZBTB1	ZBTB7C	Opisthokonta
ENSG00000103495	ENSG00000126804	MAZ	ZBTB1	Opisthokonta
ENSG00000126804	ENSG00000177374	ZBTB1	HIC1	Opisthokonta
ENSG00000126804	ENSG00000136451	ZBTB1	VEZF1	Opisthokonta
ENSG00000126804	ENSG00000185669	ZBTB1	SNAI3	Opisthokonta
ENSG00000124216	ENSG00000126804	SNAI1	ZBTB1	Opisthokonta
ENSG00000126804	ENSG00000158805	ZBTB1	ZNF276	Opisthokonta
ENSG00000126804	ENSG00000169635	ZBTB1	HIC2	Opisthokonta
ENSG00000119725	ENSG00000126804	ZNF410	ZBTB1	Opisthokonta
ENSG00000126804	ENSG00000215397	ZBTB1	SCRT2	Opisthokonta
ENSG00000070182	ENSG00000243156	SPTB	MICAL3	Bilateria
ENSG00000070182	ENSG00000198947	SPTB	DMD	Bilateria
ENSG00000070182	ENSG00000102385	SPTB	DRP2	Bilateria
ENSG00000070182	ENSG00000134769	SPTB	DTNA	Bilateria
ENSG00000070182	ENSG00000188176	SPTB	SMTNL2	Bilateria
ENSG00000070182	ENSG00000072110	SPTB	ACTN1	Bilateria
ENSG00000070182	ENSG00000165959	SPTB	CLMN	Bilateria
ENSG00000070182	ENSG00000160460	SPTB	SPTBN4	Bilateria
ENSG00000070182	ENSG00000196924	SPTB	FLNA	Bilateria
ENSG00000070182	ENSG00000176438	SPTB	SYNE3	Bilateria
ENSG00000070182	ENSG00000137877	SPTB	SPTBN5	Bilateria
ENSG00000070182	ENSG00000130402	SPTB	ACTN4	Bilateria
ENSG00000070182	ENSG00000270765	SPTB	GAS2L2	Bilateria
ENSG00000167468	ENSG00000176153	GPX4	GPX2	Opisthokonta
ENSG00000134594	ENSG00000139998	RAB33A	RAB15	Opisthokonta
ENSG00000105649	ENSG00000139998	RAB3A	RAB15	Opisthokonta
ENSG00000139998	ENSG00000197562	RAB15	RAB40C	Opisthokonta
ENSG00000139998	ENSG00000155961	RAB15	RAB39B	Opisthokonta
ENSG00000100360	ENSG00000139998	IFT27	RAB15	Opisthokonta
ENSG00000108774	ENSG00000139998	RAB5C	RAB15	Opisthokonta
ENSG00000102128	ENSG00000139998	RAB40AL	RAB15	Opisthokonta
ENSG00000139998	ENSG00000167964	RAB15	RAB26	Opisthokonta
ENSG00000079974	ENSG00000139998	RABL2B	RAB15	Opisthokonta
ENSG00000109113	ENSG00000139998	RAB34	RAB15	Opisthokonta
ENSG00000139998	ENSG00000172794	RAB15	RAB37	Opisthokonta
ENSG00000123570	ENSG00000139998	RAB9B	RAB15	Opisthokonta
ENSG00000123595	ENSG00000139998	RAB9A	RAB15	Opisthokonta
ENSG00000105514	ENSG00000139998	RAB3D	RAB15	Opisthokonta
ENSG00000139998	ENSG00000141542	RAB15	RAB40B	Opisthokonta
ENSG00000100228	ENSG00000139998	RAB36	RAB15	Opisthokonta
ENSG00000124209	ENSG00000139998	RAB22A	RAB15	Opisthokonta
ENSG00000139998	ENSG00000168461	RAB15	RAB31	Opisthokonta
ENSG00000139998	ENSG00000167578	RAB15	RAB4B	Opisthokonta
ENSG00000139998	ENSG00000206418	RAB15	RAB12	Opisthokonta
ENSG00000139998	ENSG00000147127	RAB15	RAB41	Opisthokonta
ENSG00000139998	ENSG00000167461	RAB15	RAB8A	Opisthokonta
ENSG00000041353	ENSG00000139998	RAB27B	RAB15	Opisthokonta
ENSG00000139998	ENSG00000172476	RAB15	RAB40A	Opisthokonta
ENSG00000069974	ENSG00000139998	RAB27A	RAB15	Opisthokonta
ENSG00000139998	ENSG00000166128	RAB15	RAB8B	Opisthokonta
ENSG00000103769	ENSG00000139998	RAB11A	RAB15	Opisthokonta
ENSG00000139998	ENSG00000185236	RAB15	RAB11B	Opisthokonta
ENSG00000100568	ENSG00000108433	VTI1B	GOSR2	Bilateria
ENSG00000072042	ENSG00000139988	RDH11	RDH12	Opisthokonta
ENSG00000072042	ENSG00000103160	RDH11	HSDL1	Opisthokonta
ENSG00000087076	ENSG00000139988	HSD17B14	RDH12	Opisthokonta
ENSG00000139988	ENSG00000176387	RDH12	HSD11B2	Opisthokonta
ENSG00000139988	ENSG00000186153	RDH12	WWOX	Opisthokonta
ENSG00000108786	ENSG00000139988	HSD17B1	RDH12	Opisthokonta
ENSG00000072506	ENSG00000139988	HSD17B10	RDH12	Opisthokonta
ENSG00000086696	ENSG00000139988	HSD17B2	RDH12	Opisthokonta
ENSG00000103160	ENSG00000139988	HSDL1	RDH12	Opisthokonta
ENSG00000072121	ENSG00000108309	ZFYVE26	RUNDC3A	Bilateria
ENSG00000072121	ENSG00000166289	ZFYVE26	PLEKHF1	Bilateria
ENSG00000072121	ENSG00000166140	ZFYVE26	ZFYVE19	Bilateria
ENSG00000072121	ENSG00000165861	ZFYVE26	ZFYVE1	Bilateria
ENSG00000048471	ENSG00000072121	SNX29	ZFYVE26	Bilateria
ENSG00000126215	ENSG00000182185	XRCC3	RAD51B	Opisthokonta
ENSG00000182185	ENSG00000185379	RAD51B	RAD51D	Opisthokonta
ENSG00000051180	ENSG00000182185	RAD51	RAD51B	Opisthokonta
ENSG00000108384	ENSG00000182185	RAD51C	RAD51B	Opisthokonta
