accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name
A0A8C9N303	ITPR	high	architecture	itpr.hmm wins by 3830.3 bits (89.6% of 4272.7) over 2636 profile positions	4272.7	442.4	3830.3	0.8965	0	1.3e-129	0	0.982	0.245	2636	1208	0.998	2700	ITPR2	Serinus canaria	9135	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9N5C5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.7	37.7	1.0		1.1e-07	1.1e-07	0.0	0.011	0	54	0.406	278	CABP4	Serinus canaria	9135	0	Calcium binding protein 4
A0A8C9N8S6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.8	56.8	1.0		1.8e-13	1.8e-13	0.0	0.015	0	74	0.872	149	CALM2	Serinus canaria	9135	0	Calmodulin 2
A0A8C9NEQ7	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	52.0	52.0	1.0		5.1e-12	5.1e-12	0.0	0.012	0	59	0.785	149	CALML3	Serinus canaria	9135	0	Calmodulin like 3
A0A8C9NFN6	RYR	high	architecture	ryr.hmm wins by 7285.1 bits (90.9% of 8010.6) over 4851 profile positions	725.5	8010.6	7285.1	0.9094	9.6e-215	0	0	0.738	0.984	1981	4851	0.998	4818	RYR3	Serinus canaria	9135	0	Ryanodine receptor 3
A0A8C9NG48	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	55.7	55.7	1.0		4.1e-13	4.1e-13	0.0	0.027	0	133	0.101	1239	RNF123	Serinus canaria	9135	0	Ring finger protein 123
A0A8C9NIB7	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	53.0	53.0	1.0		2.5e-12	2.5e-12	0.0	0.018	0	89	0.116	740	DDX1	Serinus canaria	9135	0	ATP-dependent RNA helicase
A0A8C9NTA4	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	35.4	35.4	1.0		5.3e-07	5.3e-07	0.0	0.027	0	133	0.238	568	ASH2L	Serinus canaria	9135	0	Set1/Ash2 histone methyltransferase complex subunit ASH2
A0A8C9NTS4	ITPR	high	architecture	itpr.hmm wins by 3870.3 bits (90.4% of 4280.6) over 2574 profile positions	4280.6	410.3	3870.3	0.9041	0	6.1e-120	0	0.959	0.28	2574	1380	0.987	2693	ITPR1	Serinus canaria	9135	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9NWI3	ITPR	high	architecture	itpr.hmm wins by 3619.7 bits (89.6% of 4038.5) over 2633 profile positions	4038.5	418.8	3619.7	0.8963	0	1.6e-122	0	0.981	0.271	2633	1336	1.0	2660	ITPR3	Serinus canaria	9135	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9NZS1	ITPR	high	architecture	itpr.hmm wins by 3963.5 bits (90.3% of 4388.4) over 2636 profile positions	4388.4	424.9	3963.5	0.9032	0	2.4e-124	0	0.982	0.265	2636	1306	1.0	2733		Spermophilus dauricus	99837	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9P3W5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	50.6	50.6	1.0		1.4e-11	1.4e-11	0.0	0.015	0	74	0.872	149		Spermophilus dauricus	99837	0	Calmodulin like 3
A0A8C9P4B2	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	60.2	60.2	1.0		1.8e-14	1.8e-14	0.0	0.011	0	54	0.765	149		Spermophilus dauricus	99837	0	Calmodulin like 5
A0A8C9P5K2	RYR	medium	partial	ryr.hmm wins by 1533.4 bits (89.2% of 1718.6) over 966 profile positions	185.2	1718.6	1533.4	0.8922	7e-52	0	0	0.205	0.196	550	966	0.973	996		Spermophilus dauricus	99837	0	Ryanodine receptor 1
A0A8C9P9S4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	38.6	38.6	1.0		5.8e-08	5.8e-08	0.0	0.011	0	54	0.511	219		Spermophilus dauricus	99837	0	Calcium binding protein 2
A0A8C9PEV9	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	33.2	33.2	1.0		2.4e-06	2.4e-06	0.0	0.017	0	84	0.138	624		Spermophilus dauricus	99837	0	Set1/Ash2 histone methyltransferase complex subunit ASH2
A0A8C9PFF7	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	44.7	44.7	1.0		8.1e-10	8.1e-10	0.0	0.027	0	133	0.371	372		Spermophilus dauricus	99837	0	B30.2/SPRY domain-containing protein
A0A8C9PFM5	unassigned	none	module	ryr.hmm matched only 99 profile positions (< 200) — a shared module, not a family assignment	0.0	31.5	31.5	1.0		8e-06	8e-06	0.0	0.02	0	99	0.164	592		Spermophilus dauricus	99837	0	B30.2/SPRY domain-containing protein
A0A8C9PRC5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	47.8	47.8	1.0		9.5e-11	9.5e-11	0.0	0.015	0	74	0.759	166		Spermophilus dauricus	99837	0	Calmodulin 3
A0A8C9PRQ0	RYR	high	architecture	ryr.hmm wins by 7542.5 bits (91.0% of 8288.8) over 4861 profile positions	746.3	8288.8	7542.5	0.91	5e-221	0	0	0.711	0.986	1908	4861	1.0	4870		Spermophilus dauricus	99837	0	Ryanodine receptor 3
A0A8C9PXJ8	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	103.9	103.9	1.0		1.2e-27	1.2e-27	0.0	0.027	0	133	0.097	1318		Spermophilus dauricus	99837	0	E3 ubiquitin-protein ligase RNF123
A0A8C9Q038	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	38.3	38.3	1.0		6.8e-08	6.8e-08	0.0	0.011	0	54	0.384	289		Spermophilus dauricus	99837	0	EF-hand domain-containing protein
A0A8C9Q1D3	ITPR	high	architecture	itpr.hmm wins by 3774.1 bits (89.3% of 4224.8) over 2609 profile positions	4224.8	450.7	3774.1	0.8933	0	3.9e-132	0	0.972	0.247	2609	1218	1.0	2673		Spermophilus dauricus	99837	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9Q1P8	RYR	high	architecture	ryr.hmm wins by 7543.4 bits (91.7% of 8229.5) over 4822 profile positions	686.1	8229.5	7543.4	0.9166	7.1e-203	0	0	0.725	0.978	1946	4822	0.998	4845		Spermophilus dauricus	99837	0	Ryanodine receptor 2
A0A8C9Q4N0	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.5	35.5	1.0		4.8e-07	4.8e-07	0.0	0.012	0	59	0.708	161		Spermophilus dauricus	99837	0	Troponin C, slow skeletal and cardiac muscles
A0A8C9Q6U8	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	37.4	37.4	1.0		1.3e-07	1.3e-07	0.0	0.026	0	128	0.209	611		Spermophilus dauricus	99837	0	RAN binding protein 10
A0A8C9QCW6	ITPR	high	architecture	itpr.hmm wins by 3609.6 bits (89.6% of 4027.0) over 2630 profile positions	4027.0	417.4	3609.6	0.8963	0	4.4e-122	0	0.98	0.26	2630	1282	0.999	2663		Spermophilus dauricus	99837	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9QET1	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	74.9	74.9	1.0		6.4e-19	6.4e-19	0.0	0.028	0	138	0.234	576		Spermophilus dauricus	99837	0	Ring finger and SPRY domain containing 1
A0A8C9QKM2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	106.7	106.7	1.0		1.7e-28	1.7e-28	0.0	0.015	0	74	0.535	142		Spermophilus dauricus	99837	0	Inositol 1,4,5-trisphosphate/ryanodine receptor domain-containing protein
A0A8C9R0V6	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.1	35.1	1.0		6.3e-07	6.3e-07	0.0	0.011	0	54	0.702	161	LOC108929811	Scleropages formosus	113540	0	Troponin C, slow skeletal and cardiac muscles
A0A8C9R6K9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.7	44.7	1.0		8.3e-10	8.3e-10	0.0	0.011	0	54	0.631	176	cabp2a	Scleropages formosus	113540	0	Calcium binding protein 2b
A0A8C9RP23	RYR	high	architecture	ryr.hmm wins by 7588.8 bits (91.2% of 8320.4) over 4910 profile positions	731.6	8320.4	7588.8	0.9121	1.3e-216	0	0	0.708	0.996	1900	4910	0.997	4955	ryr2a	Scleropages formosus	113540	0	Ryanodine receptor 2
A0A8C9RPI6	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.4	36.4	1.0		2.5e-07	2.5e-07	0.0	0.011	0	54	0.649	174	tnnc1b	Scleropages formosus	113540	0	Troponin C, slow skeletal and cardiac muscles
A0A8C9RQ75	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	72.6	72.6	1.0		3.3e-18	3.3e-18	0.0	0.027	0	133	0.214	616	rspry1	Scleropages formosus	113540	0	Ring finger and SPRY domain containing 1
A0A8C9RU00	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	56.5	56.5	1.0		2.3e-13	2.3e-13	0.0	0.018	0	89	0.119	740	ddx1	Scleropages formosus	113540	0	ATP-dependent RNA helicase
A0A8C9RWE5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	42.9	42.9	1.0		2.9e-09	2.9e-09	0.0	0.012	0	59	0.678	174	LOC108925586	Scleropages formosus	113540	0	Troponin C, skeletal muscle
A0A8C9SD13	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	33.3	33.3	1.0		2.3e-06	2.3e-06	0.0	0.028	0	138	0.238	592	ash2l	Scleropages formosus	113540	0	Set1/Ash2 histone methyltransferase complex subunit ASH2
A0A8C9SET0	RYR	high	architecture	ryr.hmm wins by 7111.5 bits (90.7% of 7842.8) over 4777 profile positions	731.3	7842.8	7111.5	0.9068	1.7e-216	0	0	0.781	0.969	2096	4777	0.997	4782	ryr3	Scleropages formosus	113540	0	Ryanodine receptor 3
A0A8C9SFJ8	ITPR	high	architecture	itpr.hmm wins by 3962.9 bits (91.0% of 4354.3) over 2636 profile positions	4354.3	391.4	3962.9	0.9101	0	2.9e-114	0	0.982	0.217	2636	1070	1.0	2772	itpr1b	Scleropages formosus	113540	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9SHR3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	41.2	41.2	1.0		9.1e-09	9.1e-09	0.0	0.011	0	54	0.681	166	tnnc2	Scleropages formosus	113540	0	Troponin C, skeletal muscle
A0A8C9SMB3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	51.0	51.0	1.0		1e-11	1e-11	0.0	0.012	0	59	0.682	170	cabp5a	Scleropages formosus	113540	0	Calcium binding protein 5a
A0A8C9SSF6	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	42.8	42.8	1.0		3e-09	3e-09	0.0	0.011	0	54	0.304	378	cabp1a	Scleropages formosus	113540	0	Calcium binding protein 1
A0A8C9SVC7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.6	44.6	1.0		8.7e-10	8.7e-10	0.0	0.011	0	54	0.521	213	cabp5b	Scleropages formosus	113540	0	Calcium binding protein 5b
A0A8C9SZ27	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	40.8	40.8	1.0		1.2e-08	1.2e-08	0.0	0.011	0	54	0.343	335	cabp1b	Scleropages formosus	113540	0	EF-hand domain-containing protein
A0A8C9THJ4	unassigned	none	module	ryr.hmm matched only 104 profile positions (< 200) — a shared module, not a family assignment	0.0	37.5	37.5	1.0		1.2e-07	1.2e-07	0.0	0.021	0	104	0.161	634	ranbp10	Scleropages formosus	113540	0	RAN binding protein 10
A0A8C9UDY7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	40.5	40.5	1.0		1.6e-08	1.6e-08	0.0	0.011	0	54	0.444	243	CABP2	Serinus canaria	9135	0	Calcium binding protein 2
A0A8C9UGN0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		1.4e-07	1.4e-07	0.0	0.011	0	54	0.693	163	TNNC2	Serinus canaria	9135	0	Troponin C, skeletal muscle
A0A8C9UJH9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.0	44.0	1.0		1.4e-09	1.4e-09	0.0	0.011	0	54	0.507	227		Spermophilus dauricus	99837	0	EF-hand domain-containing protein
A0A8C9URL1	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	50.1	50.1	1.0		1.9e-11	1.9e-11	0.0	0.025	0	123	0.157	740		Spermophilus dauricus	99837	0	ATP-dependent RNA helicase
A0A8C9UW54	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.8	56.8	1.0		1.8e-13	1.8e-13	0.0	0.015	0	74	0.872	149		Spermophilus dauricus	99837	0	Calmodulin 1
A0A8C9UWV5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.7	37.7	1.0		1e-07	1e-07	0.0	0.011	0	54	0.665	170	CABP2	Scleropages formosus	113540	0	Calcium binding protein 2
A0A8C9V0S9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	36.7	36.7	1.0		2.2e-07	2.2e-07	0.0	0.012	0	59	0.456	239		Scleropages formosus	113540	0	Calcium binding protein 2a
A0A8C9V7U1	ITPR	high	architecture	itpr.hmm wins by 3826.8 bits (90.2% of 4243.1) over 2609 profile positions	4243.1	416.3	3826.8	0.9019	0	9.3e-122	0	0.972	0.267	2609	1316	1.0	2703	LOC108936961	Scleropages formosus	113540	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9V8P5	ITPR	high	architecture	itpr.hmm wins by 3485.7 bits (89.8% of 3883.9) over 2630 profile positions	3883.9	398.2	3485.7	0.8975	0	2.7e-116	0	0.98	0.221	2630	1090	0.993	2659	itpr3	Scleropages formosus	113540	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9VC40	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	57.5	57.5	1.0		1.2e-13	1.2e-13	0.0	0.017	0	84	0.828	186	calm3a	Scleropages formosus	113540	0	Calmodulin 3a (phosphorylase kinase, delta)
A0A8C9WZ75	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.4	43.4	1.0		2e-09	2e-09	0.0	0.011	0	54	0.536	209	cabp2b	Sander lucioperca	283035	0	Calcium binding protein 2b
A0A8C9X2C6	RYR	high	architecture	ryr.hmm wins by 6023.0 bits (90.1% of 6686.0) over 4910 profile positions	663.0	6686.0	6023.0	0.9008	6.3e-196	0	0	0.643	0.996	1726	4910	0.996	4852	ryr2b	Sander lucioperca	283035	0	Ryanodine receptor 2
A0A8C9XG12	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.9	37.9	1.0		9.5e-08	9.5e-08	0.0	0.012	0	59	0.708	161	si:rp71-17i16.4	Sander lucioperca	283035	0	Troponin C, skeletal muscle
A0A8C9XKF9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	41.7	41.7	1.0		6.5e-09	6.5e-09	0.0	0.011	0	54	0.669	163	tnnc2.2	Sander lucioperca	283035	0	Troponin C, skeletal muscle
A0A8C9XP51	RYR	medium	partial	ryr.hmm wins by 1562.4 bits (88.2% of 1771.2) over 986 profile positions	208.8	1771.2	1562.4	0.8821	5.4e-59	0	0	0.214	0.2	574	986	0.986	994		Sander lucioperca	283035	0	Skeletal muscle ryanodine receptor
A0A8C9Y5N4	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	72.0	72.0	1.0		4.9e-18	4.9e-18	0.0	0.027	0	133	0.223	592	rspry1	Sander lucioperca	283035	0	Ring finger and SPRY domain containing 1
A0A8C9Y6H3	ITPR	high	architecture	itpr.hmm wins by 3793.7 bits (90.4% of 4196.2) over 2601 profile positions	4196.2	402.5	3793.7	0.9041	0	1.3e-117	0	0.969	0.258	2601	1272	0.998	2707	itpr1b	Sander lucioperca	283035	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9YAK4	ITPR	medium	partial	itpr.hmm wins by 381.2 bits (90.1% of 423.0) over 239 profile positions	423.0	41.8	381.2	0.9012	1.4e-123	6e-09	1.4e-123	0.089	0.04	239	197	0.944	252		Sander lucioperca	283035	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9YEI8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	41.2	41.2	1.0		9e-09	9e-09	0.0	0.011	0	54	0.61	182		Sander lucioperca	283035	0	Calcium binding protein 5b
A0A8C9YIY5	RYR	high	architecture	ryr.hmm wins by 6909.9 bits (90.6% of 7624.1) over 4841 profile positions	714.2	7624.1	6909.9	0.9063	2.4e-211	0	0	0.693	0.982	1860	4841	0.996	4866	LOC116035508	Sander lucioperca	283035	0	Ryanodine receptor 3
A0A8C9YKV0	ITPR	high	architecture	itpr.hmm wins by 2760.1 bits (90.2% of 3061.2) over 2228 profile positions	3061.2	301.1	2760.1	0.9016	0	4.7e-87	0	0.83	0.151	2228	744	0.904	2417		Sander lucioperca	283035	0	Inositol 1,4,5-trisphosphate receptor
A0A8C9YQV2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	33.8	33.8	1.0		1.6e-06	1.6e-06	0.0	0.015	0	74	0.673	168	LOC116041941	Sander lucioperca	283035	0	Calmodulin 1b
A0A8C9YU48	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	31.7	31.7	1.0		6.7e-06	6.7e-06	0.0	0.014	0	69	0.083	824	hnrnpub	Sander lucioperca	283035	0	Heterogeneous nuclear ribonucleoprotein U
A0A8C9ZCA5	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	55.9	55.9	1.0		3.4e-13	3.4e-13	0.0	0.018	0	89	0.113	758	ddx1	Sander lucioperca	283035	0	ATP-dependent RNA helicase
A0A8C9ZLJ0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.2	43.2	1.0		2.3e-09	2.3e-09	0.0	0.011	0	54	0.461	204	cabp1a	Sander lucioperca	283035	0	Calcium binding protein 1a
A0A8C9ZQB1	unassigned	none	module	ryr.hmm matched only 148 profile positions (< 200) — a shared module, not a family assignment	0.0	40.0	40.0	1.0		2.2e-08	2.2e-08	0.0	0.03	0	148	0.265	593	ash2l	Sander lucioperca	283035	0	Set1/Ash2 histone methyltransferase complex subunit ASH2
A0A8D0A7B2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	49.8	49.8	1.0		2.4e-11	2.4e-11	0.0	0.012	0	59	0.686	169	cabp5a	Sander lucioperca	283035	0	Calcium binding protein 5a
A0A8D0APV1	RYR	high	architecture	ryr.hmm wins by 7366.2 bits (91.0% of 8099.0) over 4910 profile positions	732.8	8099.0	7366.2	0.9095	5.9e-217	0	0	0.687	0.996	1844	4910	0.997	4872	ryr2a	Sander lucioperca	283035	0	Ryanodine receptor 2
A0A8D0AUV1	RYR	high	architecture	ryr.hmm wins by 7397.1 bits (90.9% of 8133.9) over 4910 profile positions	736.8	8133.9	7397.1	0.9094	3.7e-218	0	0	0.756	0.996	2029	4910	0.997	5034	ryr1b	Sander lucioperca	283035	0	Ryanodine receptor 1
A0A8D0AWU6	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	36.7	36.7	1.0		2.2e-07	2.2e-07	0.0	0.019	0	94	0.148	671	ranbp10	Sander lucioperca	283035	0	RAN binding protein 10
A0A8D0AYW7	ITPR	high	architecture	itpr.hmm wins by 3547.8 bits (88.8% of 3996.1) over 2630 profile positions	3996.1	448.3	3547.8	0.8878	0	2.1e-131	0	0.98	0.238	2630	1173	0.998	2654	itpr2	Sander lucioperca	283035	0	Inositol 1,4,5-trisphosphate receptor
A0A8D0B095	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	40.0	40.0	1.0		2.2e-08	2.2e-08	0.0	0.011	0	54	0.463	242		Salvator merianae	96440	0	Calcium binding protein 2
A0A8D0B1K2	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	76.0	76.0	1.0		3e-19	3e-19	0.0	0.028	0	138	0.237	575		Salvator merianae	96440	0	Ring finger and SPRY domain containing 1
A0A8D0BEE8	unassigned	none	module	ryr.hmm matched only 113 profile positions (< 200) — a shared module, not a family assignment	0.0	41.7	41.7	1.0		6.8e-09	6.8e-09	0.0	0.023	0	113	0.137	773		Salvator merianae	96440	0	B30.2/SPRY domain-containing protein
A0A8D0BF51	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	41.9	41.9	1.0		5.8e-09	5.8e-09	0.0	0.011	0	54	0.296	389		Salvator merianae	96440	0	Calcium binding protein 1
A0A8D0BFH5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	50.9	50.9	1.0		1.1e-11	1.1e-11	0.0	0.012	0	59	0.671	173		Salvator merianae	96440	0	EF-hand domain-containing protein
