group	upid	organism	taxid	itpr_status	itpr_key	n_itpr	n_pi_plc	plc_status
vertebrata	UP000424527	Larimichthys crocea (Large yellow croaker) (Pseudosciaena crocea)	215358	present	taxid		21	present
vertebrata	UP000437017	Balaenoptera physalus (Fin whale) (Balaena physalus)	9770	present	taxid		13	present
vertebrata	UP000465112	Perca fluviatilis (European perch)	8168	present	taxid		21	present
vertebrata	UP000472241	Lynx canadensis (Canada lynx) (Felis canadensis)	61383	present	taxid		13	present
vertebrata	UP000472260	Sinocyclocheilus anshuiensis	1608454	present	taxid		40	present
vertebrata	UP000472261	Phasianus colchicus (Common pheasant)	9054	present	taxid		15	present
vertebrata	UP000472262	Sinocyclocheilus grahami (Dianchi golden-line fish) (Barbus grahami)	75366	present	taxid		34	present
vertebrata	UP000472263	Myripristis murdjan (pinecone soldierfish)	586833	present	taxid		21	present
vertebrata	UP000472264	Echeneis naucrates (Live sharksucker)	173247	present	taxid		23	present
vertebrata	UP000472265	Sparus aurata (Gilthead sea bream)	8175	present	taxid		23	present
vertebrata	UP000472267	Salarias fasciatus (Jewelled blenny) (Blennius fasciatus)	181472	present	taxid		23	present
vertebrata	UP000472268	Suricata suricatta (Meerkat)	37032	present	taxid		15	present
vertebrata	UP000472269	Athene cunicularia (Burrowing owl) (Speotyto cunicularia)	194338	present	taxid		15	present
vertebrata	UP000472270	Sinocyclocheilus rhinocerous	307959	present	taxid		36	present
vertebrata	UP000472271	Sphaeramia orbicularis (orbiculate cardinalfish)	375764	present	taxid		20	present
vertebrata	UP000472272	Podarcis muralis (Wall lizard) (Lacerta muralis)	64176	present	taxid		18	present
vertebrata	UP000472273	Pseudonaja textilis (Eastern brown snake)	8673	present	taxid		17	present
vertebrata	UP000472274	Terrapene triunguis (Three-toed box turtle)	2587831	present	taxid		18	present
vertebrata	UP000472276	Oreochromis aureus (Israeli tilapia) (Chromis aureus)	47969	present	taxid		22	present
vertebrata	UP000472277	Salmo trutta (Brown trout)	8032	present	taxid		39	present
vertebrata	UP000475037	Crocuta crocuta (Spotted hyena)	9678	present	taxid		11	present
vertebrata	UP000503349	Channa argus (Northern snakehead) (Ophicephalus argus)	215402	present	taxid		16	present
vertebrata	UP000504602	Geospiza fortis (Medium ground-finch)	48883	present	taxid		16	present
vertebrata	UP000504611	Notothenia coriiceps (black rockcod)	8208	present	taxid		16	present
vertebrata	UP000504612	Notechis scutatus (mainland tiger snake)	8663	present	taxid		14	present
vertebrata	UP000504617	Thamnophis sirtalis	35019	present	taxid		14	present
vertebrata	UP000504623	Chrysochloris asiatica (Cape golden mole)	185453	present	taxid		15	present
vertebrata	UP000504624	Lepidothrix coronata (blue-crowned manakin)	321398	present	taxid		16	present
vertebrata	UP000504627	Pipra filicauda (Wire-tailed manakin)	649802	present	taxid		16	present
vertebrata	UP000504628	Phyllostomus discolor (pale spear-nosed bat)	89673	present	taxid		15	present
vertebrata	UP000504630	Cottoperca gobio (Frogmouth) (Aphritis gobio)	56716	present	taxid		21	present
vertebrata	UP000504632	Chanos chanos (Milkfish) (Mugil chanos)	29144	present	taxid		23	present
vertebrata	UP000504639	Aythya fuligula (Tufted duck) (Anas fuligula)	219594	present	taxid		16	present
vertebrata	UP000504640	Sapajus apella (Brown-capped capuchin) (Cebus apella)	9515	present	taxid		15	present
vertebrata	UP000515126	Mus caroli (Ryukyu mouse) (Ricefield mouse)	10089	present	taxid		15	present
vertebrata	UP000515129	Carassius auratus (Goldfish)	7957	present	taxid		40	present
vertebrata	UP000515131	Puma concolor (Mountain lion) (Felis concolor)	9696	present	taxid		13	present
vertebrata	UP000515140	Phascolarctos cinereus (Koala)	38626	present	taxid		15	present
vertebrata	UP000515145	Parambassis ranga (Indian glassy fish)	210632	present	taxid		23	present
vertebrata	UP000515150	Betta splendens (Siamese fighting fish)	158456	present	taxid		23	present
vertebrata	UP000515152	Clupea harengus (Atlantic herring)	7950	present	taxid		26	present
vertebrata	UP000515156	Microcaecilia unicolor	1415580	present	taxid		18	present
vertebrata	UP000515159	Geotrypetes seraphini (Gaboon caecilian) (Caecilia seraphini)	260995	present	taxid		17	present
vertebrata	UP000515161	Gymnodraco acuticeps (Antarctic dragonfish)	8218	present	taxid		23	present
vertebrata	UP000515165	Zalophus californianus (California sealion)	9704	present	taxid		15	present
vertebrata	UP000515202	Pteropus vampyrus (Large flying fox)	132908	present	taxid		14	present
vertebrata	UP000515203	Octodon degus (Degu) (Sciurus degus)	10160	present	taxid		15	present
vertebrata	UP000515208	Bison bison bison (North American plains bison)	43346	present	taxid		15	present
vertebrata	UP000516260	Takifugu bimaculatus	433685	present	taxid		16	present
vertebrata	UP000516988	Steatornis caripensis (Oilbird)	48435	present	taxid		13	present
vertebrata	UP000517678	Cnemophilus loriae (Loria's bird-of-paradise)	254448	present	taxid		14	present
vertebrata	UP000517892	Centropus unirufus	1118519	present	taxid		14	present
vertebrata	UP000518266	Dissostichus mawsoni (Antarctic cod)	36200	present	taxid		15	present
vertebrata	UP000518305	Hemiprocne comata	243314	present	taxid		12	present
vertebrata	UP000518911	Atlantisia rogersi (Inaccessible Island rail)	2478892	present	taxid		8	present
vertebrata	UP000519115	Spizaetus tyrannus (black hawk-eagle)	252798	present	taxid		12	present
vertebrata	UP000519225	Pluvianellus socialis (Magellanic plover)	227228	present	taxid		13	present
vertebrata	UP000519239	Ceuthmochares aereus	1961834	present	taxid		11	present
vertebrata	UP000519684	Catharus fuscescens (Veery) (Turdus fuscescens)	159581	present	taxid		11	present
vertebrata	UP000520463	Formicarius rufipectus	1118560	present	taxid		13	present
vertebrata	UP000520535	Brachypteracias leptosomus (short-legged ground-roller)	135165	present	taxid		10	present
vertebrata	UP000520962	Piprites chloris (Wing-barred manakin)	114369	present	taxid		13	present
vertebrata	UP000521322	Dasyornis broadbenti (rufous bristle-bird)	243059	present	taxid		11	present
vertebrata	UP000521525	Agelaius phoeniceus (Red-winged blackbird) (Oriolus phoeniceus)	39638	present	taxid		13	present
vertebrata	UP000521578	Menura novaehollandiae (superb lyrebird)	47692	present	taxid		14	present
vertebrata	UP000522270	Pterocles burchelli	2585816	present	taxid		14	present
vertebrata	UP000522331	Leucopsar rothschildi (Bali myna) (Rothschild's mynah)	127929	present	taxid		12	present
vertebrata	UP000522663	Odontophorus gujanensis (marbled wood quail)	886794	present	taxid		13	present
vertebrata	UP000523146	Toxostoma redivivum (California thrasher)	99882	present	taxid		12	present
vertebrata	UP000523279	Dicaeum eximium	667154	present	taxid		13	present
vertebrata	UP000524007	Leiothrix lutea (Red-billed leiothrix) (Sylvia lutea)	36275	present	taxid		10	present
vertebrata	UP000524187	Casuarius casuarius (Southern cassowary) (Struthio casuarius)	8787	present	taxid		15	present
vertebrata	UP000524451	Cettia cetti	68486	present	taxid		12	present
vertebrata	UP000524542	Urocynchramus pylzowi	571890	present	taxid		13	present
vertebrata	UP000524558	Chroicocephalus maculipennis (Brown-hooded gull) (Larus maculipennis)	287016	present	taxid		13	present
vertebrata	UP000525089	Pachyramphus minor	369605	present	taxid		12	present
vertebrata	UP000525158	Smutsornis africanus (Double-banded courser) (Rhinoptilus africanus)	240209	present	taxid		11	present
vertebrata	UP000525205	Cochlearius cochlearius (Boat-billed heron)	110676	present	taxid		14	present
vertebrata	UP000525319	Drymodes brunneopygia	626378	present	taxid		13	present
vertebrata	UP000525416	Rynchops niger (Black skimmer)	227184	present	taxid		14	present
vertebrata	UP000525565	Asarcornis scutulata	75869	present	taxid		10	present
vertebrata	UP000525714	Mionectes macconnelli (McConnell's flycatcher)	254557	present	taxid		12	present
vertebrata	UP000526602	Orthonyx spaldingii (Chowchilla)	38397	present	taxid		13	present
vertebrata	UP000526889	Edolisoma coerulescens	2585810	present	taxid		12	present
vertebrata	UP000526942	Corythaixoides concolor (Grey go-away-bird)	103956	present	taxid		12	present
vertebrata	UP000527178	Hippolais icterina (icterine warbler)	68497	present	taxid		11	present
vertebrata	UP000527232	Oceanodroma tethys (Wedge-rumped storm-petrel) (Hydrobates tethys)	79633	present	taxid		13	present
vertebrata	UP000527355	Myotis myotis (Greater mouse-eared bat) (Vespertilio myotis)	51298	present	taxid		15	present
vertebrata	UP000528411	Balaeniceps rex (Shoebill)	33584	present	taxid		6	present
vertebrata	UP000528690	Anhinga rufa (African darter)	317792	present	taxid		5	present
vertebrata	UP000529728	Regulus satrapa (Golden-crowned kinglet)	13245	present	taxid		10	present
vertebrata	UP000529852	Furnarius figulus	463165	present	taxid		12	present
vertebrata	UP000529965	Erithacus rubecula (European robin)	37610	present	taxid		12	present
vertebrata	UP000530263	Columbina picui (Picui ground-dove)	115618	present	taxid		12	present
vertebrata	UP000530962	Irena cyanogastra (Philippine fairy-bluebird)	175120	present	taxid		12	present
vertebrata	UP000531151	Geococcyx californianus (Greater roadrunner) (Saurothera californiana)	8947	present	taxid		14	present
vertebrata	UP000531168	Amazona guildingii	175529	present	taxid		13	present
vertebrata	UP000531559	Nothocercus julius	2585813	present	taxid		11	present
vertebrata	UP000531938	Nothoprocta ornata	83376	present	taxid		14	present
vertebrata	UP000532252	Motacilla alba (White wagtail) (Pied wagtail)	45807	present	taxid		10	present
vertebrata	UP000532437	Erythrocercus mccallii	107208	present	taxid		11	present
vertebrata	UP000532545	Bombycilla garrulus (Bohemian waxwing) (Lanius garrulus)	125297	present	taxid		13	present
vertebrata	UP000532908	Stercorarius parasiticus (Parasitic jaeger) (Arctic skua)	54059	present	taxid		10	present
vertebrata	UP000533896	Lophotis ruficrista	172689	present	taxid		12	present
vertebrata	UP000533954	Eudromia elegans (Elegant crested-tinamou)	8805	present	taxid		14	present
vertebrata	UP000534107	Bucco capensis (collared puffbird)	135168	present	taxid		13	present
vertebrata	UP000534407	Oriolus oriolus (Eurasian golden oriole) (Coracias oriolus)	181099	present	taxid		13	present
vertebrata	UP000534426	Crypturellus undulatus	48396	present	taxid		12	present
vertebrata	UP000534626	Falcunculus frontatus (Eastern shriketit)	254539	present	taxid		10	present
vertebrata	UP000534634	Illadopsis cleaveri (blackcap illadopsis)	201329	present	taxid		13	present
vertebrata	UP000534930	Myiagra hebetior	381031	present	taxid		11	present
vertebrata	UP000535403	Calonectris borealis (Cory's shearwater)	1323832	present	taxid		12	present
vertebrata	UP000535478	Uria aalge (Common mure) (Colymbus aalge)	13746	present	taxid		12	present
vertebrata	UP000535705	Pycnonotus jocosus (Red-whiskered bulbul) (Lanius jocosus)	182897	present	taxid		13	present
vertebrata	UP000536033	Alca torda (Razorbill)	28689	present	taxid		12	present
vertebrata	UP000536092	Certhia brachydactyla (short-toed tree-creeper)	73330	present	taxid		12	present
vertebrata	UP000536260	Syrrhaptes paradoxus (Pallas's sandgrouse)	302527	present	taxid		10	present
vertebrata	UP000536381	Semnornis frantzii	91796	absent	taxid		4	present
vertebrata	UP000537039	Ciconia maguari	52777	present	taxid		13	present
vertebrata	UP000537234	Dicrurus megarhynchus	450177	present	taxid		11	present
vertebrata	UP000537522	Chauna torquata (Southern screamer)	30388	present	taxid		11	present
vertebrata	UP000537747	Mystacornis crossleyi	98133	absent	taxid		4	present
vertebrata	UP000537779	Tyrannus savana (Fork-tailed flycatcher) (Muscivora tyrannus)	137541	present	taxid		10	present
vertebrata	UP000538472	Nyctibius bracteatus (Rufous potoo)	48426	present	taxid		14	present
vertebrata	UP000538515	Sylvia borin (Garden warbler) (Motacilla borin)	73324	present	taxid		13	present
vertebrata	UP000538725	Melanocharis versteri (Fan-tailed berrypecker)	254552	present	taxid		12	present
vertebrata	UP000538817	Nothoprocta pentlandii	2585814	present	taxid		13	present
vertebrata	UP000539032	Scopus umbretta (Hammerkop)	33581	present	taxid		7	present
vertebrata	UP000539599	Sagittarius serpentarius (Secretary bird)	56258	present	taxid		9	present
vertebrata	UP000539920	Ploceus nigricollis	441696	present	taxid		12	present
vertebrata	UP000540071	Poecile atricapillus (Black-capped chickadee) (Parus atricapillus)	48891	present	taxid		11	present
vertebrata	UP000540089	Rissa tridactyla (Black-legged kittiwake) (Larus tridactyla)	75485	present	taxid		12	present
vertebrata	UP000540150	Eulacestoma nigropectus (wattled ploughbill)	461239	present	taxid		13	present
vertebrata	UP000540762	Brachypodius melanocephalos (black-headed bulbul)	3235156	present	taxid		13	present
vertebrata	UP000540952	Tachuris rubrigastra	495162	present	taxid		12	present
vertebrata	UP000541181	Chunga burmeisteri (Black-legged seriema)	1352770	present	taxid		12	present
vertebrata	UP000541249	Eurystomus gularis	325343	present	taxid		14	present
vertebrata	UP000541332	Pampusana beccarii (Western bronze ground-dove)	2953425	present	taxid		12	present
vertebrata	UP000541605	Chaetorhynchus papuensis (pygmy drongo)	254446	present	taxid		11	present
vertebrata	UP000541811	Arenaria interpres (Ruddy turnstone) (Tringa interpres)	54971	present	taxid		14	present
vertebrata	UP000542358	Oreocharis arfaki (tit berrypecker)	979223	present	taxid		11	present
vertebrata	UP000542434	Ciccaba nigrolineata	1118524	present	taxid		13	present
vertebrata	UP000542689	Ifrita kowaldi (blue-capped ifrita)	461245	present	taxid		10	present
vertebrata	UP000543364	Cephalopterus ornatus (Amazonian umbrellabird)	114276	present	taxid		12	present
vertebrata	UP000544127	Upupa epops (Eurasian hoopoe)	57439	present	taxid		13	present
vertebrata	UP000545329	Erpornis zantholeuca	1112836	present	taxid		10	present
vertebrata	UP000545332	Crypturellus soui	458187	present	taxid		14	present
vertebrata	UP000545435	Rostratula benghalensis (greater painted-snipe)	118793	present	taxid		14	present
vertebrata	UP000545574	Panurus biarmicus (Bearded tit)	181101	present	taxid		7	present
vertebrata	UP000546235	Caloenas nicobarica (Nicobar pigeon)	187106	present	taxid		13	present
vertebrata	UP000546986	Cisticola juncidis	52622	present	taxid		12	present
vertebrata	UP000547499	Lanius ludovicianus (Loggerhead shrike)	28713	present	taxid		9	present
vertebrata	UP000547721	Ptilorrhoa leucosticta	449384	present	taxid		12	present
vertebrata	UP000548317	Struthidea cinerea	181839	present	taxid		11	present
vertebrata	UP000549091	Nesospiza acunhae	381881	present	taxid		12	present
vertebrata	UP000549157	Zosterops hypoxanthus	2485327	present	taxid		12	present
vertebrata	UP000549499	Crotophaga sulcirostris (Groove-billed ani)	33598	present	taxid		13	present
vertebrata	UP000549775	Acrocephalus arundinaceus (Great reed-warbler)	39621	present	taxid		9	present
vertebrata	UP000550059	Setophaga kirtlandii (Kirtland's warbler) (Dendroica kirtlandii)	298831	present	taxid		14	present
vertebrata	UP000550086	Jacana jacana (Wattled jacana) (Parra jacana)	54508	present	taxid		9	present
vertebrata	UP000550309	Onychorhynchus coronatus (Royal flycatcher)	360224	present	taxid		14	present
vertebrata	UP000550660	Trogon melanurus (Black-tailed trogon)	56311	present	taxid		13	present
vertebrata	UP000550707	Molossus molossus (Pallas' mastiff bat) (Vespertilio molossus)	27622	present	taxid		15	present
vertebrata	UP000551127	Bucorvus abyssinicus (Northern ground-hornbill) (Abyssinian ground-hornbill)	153643	present	taxid		13	present
vertebrata	UP000551443	Xiphorhynchus elegans (elegant woodcreeper)	269412	present	taxid		10	present
vertebrata	UP000551758	Diceros bicornis minor (South-central black rhinoceros)	77932	present	taxid		13	present
