accession	organism	vclass	vorder	cell	cell_status	contig	start	end	strand	span	mp_id	bait	coverage	identity	frameshifts	stop_codons	cds_bp	contig_spans_gene	contig_n50	headroom	assembly_level	n_genes_longer	annot_max_gene_span	annot_median_gene_span	loss	best_frac_cds	sum_frac_cds	n_fragments	fragment_names	control_strength	eligible	failed_rule	mode	reasons
GCF_047496885.1	Scyliorhinus torazame	Chondrichthyes	Carcharhiniformes	ITPR2	found_annotated	NC_092719.1	79498875	79827160	-	328286	MP000013	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.8065	0	0	8106	True	3187150	9.71	Chromosome	1998	4064875	56051	0.0	1.0	1.0	1	itpr2	3	False	E4		order_rep:Carcharhiniformes
GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	Myliobatiformes	ITPR2	found_annotated	NC_133137.1	51048910	51317389	+	268480	MP000072	A0A672UP22|ITPR2|Strigops_habroptila	0.9985	0.806	0	0	8118	True	8940806	33.3	Chromosome	1434	2964155	40763	0.0	1.0	1.0	1	itpr2	3	True			order_rep:Myliobatiformes
GCA_022829145.1	Albula goreensis	Actinopteri	Albuliformes	ITPR2	found_annotated	CM040765.1	12442000	12537184	+	95185	MP000085	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.8055	1	0	8057	True	17514905	184.01	Chromosome	523	366713	10631	0.0	1.0	1.0	1	AGOR_G00248680	3	True			order_rep:Albuliformes
GCF_011004845.1	Esox lucius	Actinopteri	Esociformes	ITPR2	found_annotated	NC_047587.1	18490340	18586861	-	96522	MP000081	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8035	0	0	8124	True	22630263	234.46	Chromosome	937	1152720	10009	0.0	1.0	1.0	1	itpr2	3	True			order_rep:Esociformes
GCF_019279795.1	Protopterus annectens	Dipnoi	Ceratodontiformes	ITPR1	found_annotated	NC_056739.1	1463868428	1466539365	+	2670938	MP000034	A0ABM4F3U0|ITPR1|Apteryx_mantelli	1.0	0.8021	0	0	8262	True	1603140	0.6	Chromosome	946	17083451	423565	0.0	1.0	1.0	1	ITPR1	3	False	E2		order_rep:Ceratodontiformes
GCF_034702125.1	Engraulis encrasicolus	Actinopteri	Clupeiformes	ITPR3	found_annotated	NC_085866.1	4370057	4458704	-	88648	MP000083	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8021	0	0	8004	True	1448200	16.34	Chromosome	1974	1011609	11956	0.0	1.0	1.0	1	itpr3	3	True			order_rep:Clupeiformes
GCF_048418815.1	Hemitrygon akajei	Chondrichthyes	Myliobatiformes	ITPR3	found_annotated	NC_133150.1	18983420	19293070	-	309651	MP000078	A0A4W3GWE7|ITPR3|Callorhinchus_milii	1.0	0.8002	0	0	7926	True	8940806	28.87	Chromosome	1134	2964155	40763	0.0	1.0	1.0	1	itpr3	3	True			order_rep:Myliobatiformes
GCF_017654505.1	Polyodon spathula	Actinopteri	Acipenseriformes	ITPR3	found_annotated	NC_054572.1	2411614	2450963	-	39350	MP000122	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.7998	0	0	7992	True	3441286	87.45	Chromosome	5384	879666	11626	0.0	1.0	1.0	1	LOC121304724	3	True			order_rep:Acipenseriformes
GCF_041902795.1	Electrophorus electricus	Actinopteri	Gymnotiformes	ITPR2	found_annotated	NC_137502.1	2111622	2180383	+	68762	MP000029	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	1.0	0.7986	0	0	7935	True	22449376	326.48	Chromosome	889	722044	8079	0.0	1.0	1.0	1	itpr2	3	True			order_rep:Gymnotiformes
GCF_949987555.1	Borostomias antarcticus	Actinopteri	Stomiiformes	ITPR2	found_annotated	NC_140251.1	10500223	10598122	+	97900	MP000075	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.7981	0	0	8238	True	959230	9.8	Chromosome	509	605137	8048	0.0	1.0	1.0	1	itpr2	3	False	E4		order_rep:Stomiiformes
GCF_019740435.1	Gambusia affinis	Actinopteri	Cyprinodontiformes	ITPR2	found_annotated	NC_057875.1	13332486	13394385	+	61900	MP000084	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.7961	3	0	8294	True	12906370	208.5	Chromosome	1493	746427	9175	0.0	1.0	1.0	1	itpr2	3	True			missing_paralog
GCF_036971445.1	Narcine bancroftii	Chondrichthyes	Torpediniformes	ITPR2	found_annotated	NC_091481.1	35005000	35251972	-	246973	MP000070	A0A672UP22|ITPR2|Strigops_habroptila	0.9985	0.7951	0	1	8136	True	5195315	21.04	Chromosome	1277	4541667	41712	0.0	1.0	1.094	2	itpr2;LOC138748528	3	True			order_rep:Torpediniformes
GCF_963514005.1	Raja brachyura	Chondrichthyes	Rajiformes	ITPR2	found_annotated	NC_137379.1	41149092	41408103	-	259012	MP000013	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.7937	0	0	8109	True	2048057	7.91	Chromosome	913	2030282	31856	0.0	1.0	1.0	1	itpr2	3	False	E4		order_rep:Rajiformes
GCA_056783565.1	Hiodon alosoides	Actinopteri	Hiodontiformes	ITPR2	found_annotated	CM165631.1	9061326	9129114	-	67789	MP000087	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.792	0	0	8034	True	15034530	221.78	Chromosome	998	585308	8567	0.0	1.0	1.0	1	ACZ0WT_019218	3	True			order_rep:Hiodontiformes
GCF_019279795.1	Protopterus annectens	Dipnoi	Ceratodontiformes	ITPR3	found_annotated	NC_056739.1	69818967	72625813	-	2806847	MP000020	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.79	0	0	7989	True	1603140	0.57	Chromosome	794	17083451	423565	0.0	1.0	1.0	1	ITPR3	3	False	E2		order_rep:Ceratodontiformes
GCF_963514075.1	Conger conger	Actinopteri	Anguilliformes	ITPR2	found_annotated	NC_083778.1	15108932	15186370	-	77439	MP000013	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.7886	0	0	8061	True	3090688	39.91	Chromosome	1475	883637	11194	0.0	1.0	1.0	1	itpr2	3	True			order_rep:Anguilliformes
GCF_043380555.1	Nothobranchius furzeri	Actinopteri	Cyprinodontiformes	ITPR2	found_annotated	NC_091744.1	73697693	73772103	+	74411	MP000090	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.7827	2	0	8123	True	9298000	124.95	Chromosome	1911	970727	10160	0.0	1.0	1.0	1	itpr2	3	True			order_rep:Cyprinodontiformes
GCF_048594095.1	Paramormyrops kingsleyae	Actinopteri	Osteoglossiformes	ITPR2	found_annotated	NC_132799.1	35692169	35778871	+	86703	MP000021	F1P1X4|ITPR2|Gallus_gallus|ITPR2	1.0	0.7758	0	0	8043	True	10969524	126.52	Chromosome	845	589098	10017	0.0	1.0	1.0	1	itpr2	3	True			order_rep:Osteoglossiformes
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	Polypteriformes	ITPR2	found_annotated	NC_041394.2	278386834	278953339	+	566506	MP000065	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.7614	0	0	8061	True	6772339	11.95	Chromosome	472	5922889	37383	0.0	1.0	1.0	1	itpr2	3	False	E2		order_rep:Polypteriformes
GCF_900747795.2	Erpetoichthys calabaricus	Cladistia	Polypteriformes	ITPR3	found_annotated	NC_041396.2	33265803	33461210	-	195408	MP000061	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.759	0	0	7968	True	6772339	34.66	Chromosome	2557	5922889	37383	0.0	1.0	1.0	1	itpr3	3	True			order_rep:Polypteriformes
GCF_029633865.1	Lampris incognitus	Actinopteri	Lampriformes	ITPR3	found_annotated	NC_079212.1	10914639	10994676	-	80038	MP000118	H3B932|ITPR3|Latimeria_chalumnae	0.9944	0.5153	8	0	7289	True	917127	11.46	Chromosome	1914	1391372	14737	0.0	1.0	1.0	1	LOC130108314	3	False	E2		order_rep:Lampriformes
GCA_013397015.1	Myiagra hebetior	Aves	Passeriformes	ITPR3	found_annotated	VWZQ01007200.1	310561	354898	+	44338	MP000049	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9965	1	0	8014	False	66181	1.49	Scaffold	1414	749682	5984	0.0	1.0	1.0	1	Itpr3	2	False	E2		missing_paralog
GCA_013398575.1	Certhia familiaris	Aves	Passeriformes	ITPR3	found_annotated	WBNC01002225.1	22061	60976	+	38916	MP000050	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.995	1	0	8014	False	48850	1.26	Scaffold	1417	431877	5083	0.0	1.0	1.0	1	Itpr3	2	False	E2		missing_paralog
GCA_013398175.1	Climacteris rufus	Aves	Passeriformes	ITPR3	found_annotated	VZRZ01005358.1	42484	82154	+	39671	MP000050	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9903	0	0	8034	False	72434	1.83	Scaffold	1551	544229	5653	0.0	1.0	1.0	1	Itpr3	2	False	E2		missing_paralog
GCA_013400195.1	Aramus guarauna	Aves	Gruiformes	ITPR3	found_annotated	VXBL01003098.1	326541	371899	+	45359	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9891	0	0	7995	False	62981	1.39	Scaffold	1585	581365	6783	0.0	1.0	1.0	1	Itpr3	2	False	E2		missing_paralog
GCA_013399305.1	Rostratula benghalensis	Aves	Charadriiformes	ITPR3	found_annotated	VXAI01000357.1	270355	400878	+	130524	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9887	0	0	7995	False	78725	0.6	Scaffold	287	480984	6604	0.0	1.0	1.0	1	Itpr3	2	False	E2		missing_paralog
GCF_000695765.1	Mesitornis unicolor	Aves	Mesitornithiformes	ITPR2	fragment	NW_010162161.1	13602	126298	-	112697	MP000067	A0A672UP22|ITPR2|Strigops_habroptila	0.6148	0.9886	0	0	4980	False	22740	0.2	Scaffold	87	310634	8825	0.0	1.0	1.0	1	ITPR2	2	False	E2		order_rep:Mesitornithiformes;missing_paralog;fragment_only
GCF_000705375.1	Tinamus guttatus	Aves	Tinamiformes	ITPR3	assembly_gap	NW_010580621.1	261234	277602	-	16369	MP000017	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.5679	0.9881	0	0	4542	False	29773	1.82	Scaffold	5892	661347	10845	0.0	1.0	1.0	1	ITPR3	2	False	E2		missing_paralog;fragment_only
GCA_013398155.1	Pedionomus torquatus	Aves	Charadriiformes	ITPR3	found_annotated	VZRU01018657.1	5848	40737	-	34890	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9887	0.9871	0	0	7914	False	36855	1.06	Scaffold	1795	733006	6594	0.0	1.0	1.0	1	Itpr3	2	False	E2		missing_paralog
GCF_000696875.1	Nestor notabilis	Aves	Psittaciformes	ITPR2	assembly_gap	NW_009917756.1	13201	121519	-	108319	MP000063	A0A672UP22|ITPR2|Strigops_habroptila	0.6237	0.9816	0	0	5049	False	26546	0.25	Scaffold	210	363023	9939	0.0	1.0	1.0	1	LOC104401715	2	False	E2		missing_paralog
GCA_013396675.1	Eubucco bourcierii	Aves	Piciformes	ITPR3	found_annotated	VWZE01023714.1	96269	224427	-	128159	MP000056	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9738	0	0	8025	False	26549	0.21	Scaffold	198	475710	6721	0.0	1.0	1.0	1	Itpr3	2	False	E2		missing_paralog
GCF_000699245.1	Pterocles gutturalis	Aves	Pterocliformes	ITPR3	found_annotated	NW_010133815.1	5120	38863	-	33744	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9906	0.9576	0	0	7920	False	26448	0.78	Scaffold	1972	402189	9372	0.0	1.0	1.0	1	ITPR3	2	False	E2		order_rep:Pterocliformes;missing_paralog;fragment_only
GCF_042186555.1	Aquarana catesbeiana	Amphibia	Anura	ITPR2	found_annotated	NC_133326.1	558457101	558971906	+	514806	MP000016	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	1.0	0.9011	0	0	8151	True	3396515	6.6	Chromosome	791	3871666	46212	0.0	1.0	1.223	2	ITPR2;LOC141132836	2	False	E4		fragment_only
GCA_029706075.1	Aldrovandia affinis	Actinopteri	Notacanthiformes	ITPR1	found_annotated	JAINUG010000031.1	6749355	6889501	-	140147	MP000077	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.892	0	1	8238	True	2000165	14.27	Scaffold	239	401062	5969	0.0	1.0	1.0	1	AAFF_G00235840	2	True			order_rep:Notacanthiformes
GCF_042186555.1	Aquarana catesbeiana	Amphibia	Anura	ITPR3	found_annotated	NC_133325.1	561552130	562136167	-	584038	MP000024	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	1.0	0.8903	0	0	8028	True	3396515	5.82	Chromosome	622	3871666	46212	0.0	1.0	1.0	1	ITPR3	2	False	E4		fragment_only
GCA_023974075.1	Chaenocephalus aceratus	Actinopteri	Perciformes	ITPR3	fragment	JAMFTG010000131.1	71109	106667	+	35559	MP000086	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0.6933	0.8689	0	0	5628	True	1500626	42.2	Chromosome	2125	600485	4981	0.0	1.0	1.0	1	KUCAC02_020530	2	False	E2		fragment_only
GCA_029706075.1	Aldrovandia affinis	Actinopteri	Notacanthiformes	ITPR3	found_annotated	JAINUG010000229.1	195116	275382	+	80267	MP000082	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8241	4	0	7996	True	2000165	24.92	Scaffold	1088	401062	5969	0.0	1.0	1.0	1	AAFF_G00170730	2	True			order_rep:Notacanthiformes
GCA_019447015.1	Hymenochirus boettgeri	Amphibia	Anura	ITPR1	found_annotated	CM033472.1	236347501	236467085	+	119585	MP000007	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	1.0	0.7451	5	2	7842	True	783846	6.55	Chromosome	1835	891038	19488	0.0	1.0	1.0	1	GDO86_007249	2	False	E4		fragment_only
GCA_013398955.1	Callaeas wilsoni	Aves	Passeriformes	ITPR3	found_annotated	VWPU01009981.1	60	27849	-	27790	MP000054	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.7457	0.998	0	0	5970	False	118426	4.26	Scaffold	2094	396383	5216	0.0	1.0	1.0	1	Itpr3_1	1	False	E2		fragment_only
GCA_013396875.1	Vireo altiloquus	Aves	Passeriformes	ITPR3	found_annotated	VZRF01014545.1	203966	288081	-	84116	MP000051	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9973	1	0	8014	False	121572	1.45	Scaffold	577	590076	5552	0.0	1.0	1.0	1	Itpr3	1	False	E2		missing_paralog
GCA_013398455.1	Loxia curvirostra	Aves	Passeriformes	ITPR3	found_annotated	VZSM01006023.1	1096375	1135930	-	39556	MP000051	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9959	0	0	8013	True	211346	5.34	Scaffold	1608	581321	5691	0.0	1.0	1.0	1	LOXCUR_R12629	1	False	E4		missing_paralog;fragment_only
GCA_013400515.1	Erpornis zantholeuca	Aves	Passeriformes	ITPR3	found_annotated	VZTN01001861.1	496957	543264	-	46308	MP000067	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9954	1	0	8014	False	45331	0.98	Scaffold	754	335238	5122	0.0	1.0	1.0	1	Itpr3	1	False	E2		missing_paralog
GCA_013398975.1	Catharus fuscescens	Aves	Passeriformes	ITPR3	found_annotated	VWYD01019667.1	23153	67080	+	43928	MP000062	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9944	0	0	8013	False	56061	1.28	Scaffold	1207	597463	5473	0.0	1.0	1.0	1	Itpr3	1	False	E2		missing_paralog
GCA_013397895.1	Origma solitaria	Aves	Passeriformes	ITPR3	found_annotated	VZRL01001132.1	236819	265230	+	28412	MP000055	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.7067	0.9942	0	0	5661	False	99117	3.49	Scaffold	2252	462200	5553	0.0	1.0	1.0	1	Itpr3_0	1	False	E2		fragment_only
GCA_013396355.1	Menura novaehollandiae	Aves	Passeriformes	ITPR3	found_annotated	VWPS01000164.1	595136	635528	-	40393	MP000050	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9931	1	0	8011	False	85461	2.12	Scaffold	1619	509422	5813	0.0	1.0	1.0	1	MENNOV_R13731	1	False	E2		missing_paralog;fragment_only
GCA_013400895.1	Thalassarche chlororhynchos	Aves	Procellariiformes	ITPR1	found_annotated	VZTW01023184.1	708	95169	-	94462	MP000045	A0ABM4F3U0|ITPR1|Apteryx_mantelli	0.7629	0.9914	0	0	6294	False	23404	0.25	Scaffold	107	302511	4337	0.0	1.0	1.0	1	THACHL_R04200	1	False	E2		missing_paralog
GCA_013399565.1	Podilymbus podiceps	Aves	Podicipediformes	ITPR3	found_annotated	VXAO01000163.1	435533	548892	+	113360	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9906	0	0	7995	False	35810	0.32	Scaffold	353	400607	6512	0.0	1.0	1.0	1	Itpr3	1	False	E2		order_rep:Podicipediformes
GCA_013400895.1	Thalassarche chlororhynchos	Aves	Procellariiformes	ITPR3	found_annotated	VZTW01014806.1	156093	272263	-	116171	MP000022	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9906	0	0	7995	False	23404	0.2	Scaffold	45	302511	4337	0.0	1.0	1.0	1	Itpr3	1	False	E2		missing_paralog
GCF_000690535.1	Cariama cristata	Aves	Cariamiformes	ITPR3	found_annotated	NW_009636647.1	5395	35230	-	29836	MP000019	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9801	0.9897	0	0	7836	False	24645	0.83	Scaffold	2617	296503	10123	0.0	1.0	1.0	1	ITPR3	1	False	E2		order_rep:Cariamiformes;missing_paralog;fragment_only
GCA_013397465.1	Furnarius figulus	Aves	Passeriformes	ITPR3	found_annotated	VYZD01000217.1	676899	713352	-	36454	MP000055	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9888	0	0	8034	False	55547	1.52	Scaffold	1571	469483	5947	0.0	1.0	1.0	1	Itpr3	1	False	E2		missing_paralog
GCA_013399495.1	Corythaixoides concolor	Aves	Musophagiformes	ITPR3	found_annotated	VXAM01000033.1	368612	412129	-	43518	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.988	0	1	7995	False	52683	1.21	Scaffold	1575	490479	6354	0.0	1.0	1.0	1	CORCON_R02939	1	False	E2		missing_paralog;fragment_only
GCF_000700745.2	Antrostomus carolinensis	Aves	Caprimulgiformes	ITPR1	found_annotated	NW_010307598.1	5167	170783	+	165617	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9917	0.988	1	0	8263	False	22170	0.13	Scaffold	32	356022	9098	0.0	1.0	1.0	1	LOC104523042	1	False	E2		missing_paralog;fragment_only
GCA_013399395.1	Nyctiprogne leucopyga	Aves	Caprimulgiformes	ITPR3	found_annotated	VZZU01001619.1	130212	174732	+	44521	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9876	0	0	7995	False	28894	0.65	Scaffold	1048	364902	5860	0.0	1.0	1.0	1	Itpr3	1	False	E2		missing_paralog
GCA_013399895.1	Serilophus lunatus	Aves	Passeriformes	ITPR3	found_annotated	VXBA01002447.1	184804	284099	+	99296	MP000051	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9873	0	0	8040	False	89885	0.91	Scaffold	458	512889	6074	0.0	1.0	1.0	1	Itpr3	1	False	E2		missing_paralog
GCA_013397535.1	Pterocles burchelli	Aves	Pterocliformes	ITPR3	found_annotated	VYZE01000639.1	21766	63896	+	42131	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9857	0	0	7995	False	43196	1.03	Scaffold	1534	444958	6289	0.0	1.0	1.0	1	PTEBUR_R13752	1	False	E3		missing_paralog;fragment_only
GCA_013398125.1	Aegotheles bennettii	Aves	Caprimulgiformes	ITPR3	found_annotated	VZRW01011544.1	62	33975	-	33914	MP000021	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.708	0.9857	0	0	5658	False	65833	1.94	Scaffold	1846	466447	6292	0.0	1.0	1.0	1	Itpr3_1	1	False	E2		fragment_only
GCA_013400415.1	Scytalopus superciliaris	Aves	Passeriformes	ITPR3	found_annotated	VXBX01001803.1	124156	158478	+	34323	MP000050	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9854	0	0	8028	False	60031	1.75	Scaffold	1884	488599	6215	0.0	1.0	1.0	1	Itpr3	1	False	E3		missing_paralog
GCA_013400215.1	Cisticola juncidis	Aves	Passeriformes	ITPR3	found_annotated	VXBR01010904.1	32883	72262	+	39380	MP000052	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.9895	0.9853	0	0	7959	False	74140	1.88	Scaffold	1522	934203	5961	0.0	1.0	1.0	1	Itpr3	1	False	E2		missing_paralog
GCA_013396835.1	Psilopogon haemacephalus	Aves	Piciformes	ITPR1	found_annotated	VWZI01023573.1	1704	107607	+	105904	MP000049	A0ABM4F3U0|ITPR1|Apteryx_mantelli	0.8178	0.9835	0	0	6747	False	36269	0.34	Scaffold	292	521406	6402	0.0	1.0	1.0	1	PSIHAE_R07019	1	False	E2		missing_paralog;fragment_only
GCA_013400815.1	Centropus bengalensis	Aves	Cuculiformes	ITPR3	found_annotated	WBNK01000718.1	263841	293005	-	29165	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9655	0.9833	0	0	7716	False	34951	1.2	Scaffold	1936	399188	5730	0.0	1.0	1.0	1	CENBEN_R07917	1	False	E2		fragment_only
GCF_000690775.1	Eurypyga helias	Aves	Eurypygiformes	ITPR3	found_annotated	NW_010235314.1	1854	35440	-	33587	MP000019	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9906	0.9826	0	0	7920	False	24402	0.73	Scaffold	1902	345645	9167	0.0	1.0	1.0	1	ITPR3	1	False	E2		order_rep:Eurypygiformes;zero_hit_proteome
GCA_013397955.1	Grantiella picta	Aves	Passeriformes	ITPR3	found_annotated	VZRM01006298.1	16047	60346	+	44300	MP000052	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9819	1	0	8069	False	100624	2.27	Scaffold	1350	463402	5539	0.0	1.0	1.0	1	GRAPIC_R11688	1	False	E2		missing_paralog;fragment_only
GCA_013397295.1	Polioptila caerulea	Aves	Passeriformes	ITPR3	found_annotated	VYXF01003972.1	2335	43166	-	40832	MP000051	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9732	1	0	8083	False	50944	1.25	Scaffold	1471	555894	6163	0.0	1.0	1.0	1	Itpr3	1	False	E2		missing_paralog
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	Bucerotiformes	ITPR3	found_annotated	NW_010410538.1	7373	42185	+	34813	MP000014	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.991	0.9727	1	0	8021	False	14587	0.42	Scaffold	2017	295565	9800	0.0	1.0	1.0	1	ITPR3	1	False	E2		order_rep:Bucerotiformes;missing_paralog;fragment_only
GCA_013396835.1	Psilopogon haemacephalus	Aves	Piciformes	ITPR3	found_annotated	VWZI01004865.1	499854	631096	-	131243	MP000053	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9719	1	0	8015	False	36269	0.28	Scaffold	176	521406	6402	0.0	1.0	1.0	1	PSIHAE_R03075	1	False	E2		missing_paralog;fragment_only
GCF_000687285.1	Phaethon lepturus	Aves	Phaethontiformes	ITPR3	found_annotated	NW_010520325.1	1460	34729	+	33270	MP000026	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9801	0.9697	2	0	7929	False	22941	0.69	Scaffold	2258	347595	9986	0.0	1.0	1.0	1	LOC104628694	1	False	E2		missing_paralog;fragment_only
GCF_000700745.2	Antrostomus carolinensis	Aves	Caprimulgiformes	ITPR3	found_annotated	NW_010295133.1	401	46720	+	46320	MP000019	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9677	0	0	7953	False	22170	0.48	Scaffold	1064	356022	9098	0.0	1.0	1.0	1	ITPR3	1	False	E2		missing_paralog;fragment_only
GCF_000696875.1	Nestor notabilis	Aves	Psittaciformes	ITPR3	found_annotated	NW_009909990.1	5103	36028	-	30926	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9887	0.9655	1	0	7858	False	26546	0.86	Scaffold	2555	363023	9939	0.0	1.0	1.0	1	ITPR3	1	False	E2		missing_paralog
GCA_013390065.1	Chloropsis hardwickii	Aves	Passeriformes	ITPR3	found_annotated	WEIW01003401.1	12699	37703	-	25005	MP000049	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.9337	0.9224	0	0	7407	False	39381	1.57	Scaffold	2428	587635	5791	0.0	1.0	1.0	1	CHLHAR_R12659	1	False	E2		missing_paralog;fragment_only
GCA_036250305.1	Ataeniobius toweri	Actinopteri	Cyprinodontiformes	ITPR1	assembly_gap	JAHUTI010000884.1	4498	22398	-	17901	MP000089	A0A672IUQ7|ITPR1|Salarias_fasciatus	0.4967	0.9116	0	0	4176	False	16136	0.9	Scaffold	1949	114036	3250	0.0	1.0	1.0	1	ITPR1_10	1	False	E2		fragment_only
GCA_036250305.1	Ataeniobius toweri	Actinopteri	Cyprinodontiformes	ITPR3	assembly_gap	JAHUTI010049480.1	2542	26960	+	24419	MP000097	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0.5712	0.909	0	0	4617	False	16136	0.66	Scaffold	843	114036	3250	0.0	1.0	1.0	1	ITPR3_2	1	False	E2		fragment_only
GCA_013398835.1	Emberiza fucata	Aves	Passeriformes	ITPR3	found_annotated	VYZJ01001343.1	32354	113870	+	81517	MP000060	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9066	2	0	7722	False	19687	0.24	Scaffold	509	423567	5548	0.0	1.0	1.0	1	EMBFUC_R03987	1	False	E2		missing_paralog;fragment_only
GCA_036250305.1	Ataeniobius toweri	Actinopteri	Cyprinodontiformes	ITPR2	assembly_gap	JAHUTI010019866.1	10266	40326	+	30061	MP000094	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0.3688	0.8064	0	0	2994	False	16136	0.54	Scaffold	451	114036	3250	0.0	1.0	1.0	1	ITPR2_1	1	False	E2		fragment_only
GCF_048934315.1	Petromyzon marinus	Hyperoartia	Petromyzontiformes	ITPR1	found_annotated	NC_133714.1	6489574	6762255	+	272682	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.736	1	0	8476	True	4594409	16.85	Chromosome	175	859832	19033	0.0	1.0	1.0	1	LOC116952798	1	True			order_rep:Petromyzontiformes
GCF_964187855.1	Myxine glutinosa	Myxini	Myxiniformes	ITPR1	found_annotated	NC_136261.1	297520938	297891384	-	370447	MP000079	A0ABM4F3U0|ITPR1|Apteryx_mantelli	1.0	0.6853	0	0	8208	True	739991	2.0	Chromosome	488	1962167	40742	0.0	1.0	1.0	1	LOC137439429	1	False	E4		order_rep:Myxiniformes
GCA_002909625.1	Bambusicola thoracicus	Aves	Galliformes	ITPR3	assembly_gap	PPHD01009884.1	3	19437	-	19435	MP000036	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.6295	0.9988	0	0	5031	False	10597	0.55	Scaffold	962	125307	3281	0.0	1.0	1.0	1	CIB84_005232	0	False	E2		fragment_only
